,date,close,average,turnover_ratio,market_cap
0,2007-03-01,46.79,48.04,34.3936,3436.7505
1,2007-03-02,46.41,46.62,7.3921,3408.8394
2,2007-03-05,44.38,44.86,7.2904,3259.7346
3,2007-03-06,45.25,44.93,5.1779,3323.6367
4,2007-03-07,46.48,45.84,4.9994,3413.9807
5,2007-03-08,45.92,45.95,2.278,3372.8484
6,2007-03-09,45.53,45.33,2.798,3344.2029
7,2007-03-12,44.71,44.8,2.5279,3283.9734
8,2007-03-13,44.89,44.89,1.7795,3297.1943
9,2007-03-14,44.94,44.26,3.014,3300.8669
10,2007-03-15,44.96,45.44,2.6526,3302.3359
11,2007-03-16,45.21,45.08,3.9573,3320.6985
12,2007-03-20,45.78,46.05,3.8613,3362.5654
13,2007-03-21,45.1,45.23,2.3779,3312.6191
14,2007-03-22,45.36,45.54,2.9132,3331.7163
15,2007-03-23,45.16,45.18,2.4315,3317.0261
16,2007-03-26,45.94,45.88,3.8829,3374.3174
17,2007-03-27,45.91,45.98,2.4233,3372.114
18,2007-03-28,46.58,46.36,4.4915,3421.3257
19,2007-03-29,47.4,47.82,8.0345,3481.5554
20,2007-03-30,47.05,47.23,2.5151,3455.8477
21,2007-04-02,48.39,48.31,4.0251,3554.2712
22,2007-04-03,48.21,48.3,2.308,3541.0503
23,2007-04-04,47.79,47.9,2.1296,3510.2009
24,2007-04-05,47.92,47.6,2.1368,3519.7495
25,2007-04-06,48.01,48.39,3.3949,3526.3601
26,2007-04-09,51.61,49.98,8.0482,3790.782
27,2007-04-10,52.82,52.82,7.0926,3879.6572
28,2007-04-11,53.54,53.97,4.2339,3932.5415
29,2007-04-12,53.44,53.69,2.7699,3925.1965
30,2007-04-13,55.03,55.09,4.6381,4041.9829
31,2007-04-16,56.42,56.08,2.556,4144.0791
32,2007-04-17,55.15,55.35,3.4303,4050.7969
33,2007-04-18,53.91,54.19,2.2665,3959.7183
34,2007-04-19,51.98,52.54,3.5754,3817.9587
35,2007-04-20,55.34,54.42,3.2294,4064.7524
36,2007-04-23,56.98,56.85,2.5554,4185.2114
37,2007-04-24,55.82,56.55,2.7908,4100.0088
38,2007-04-25,56.71,56.41,2.5381,4165.3799
39,2007-04-26,58.51,58.03,3.2167,4297.5908
40,2007-04-27,63.6,61.69,6.7798,4671.4541
41,2007-04-30,65.85,64.8,3.5511,4836.7178
42,2007-05-08,65.72,65.81,2.3013,4827.1689
43,2007-05-09,65.72,65.03,1.9446,4827.1689
44,2007-05-10,64.48,65.0,1.4929,4736.0903
45,2007-05-11,62.81,62.47,2.7929,4613.4282
46,2007-05-14,64.01,64.32,2.9869,4701.5684
47,2007-05-15,61.53,62.64,1.9397,4519.4111
48,2007-05-16,62.33,61.79,1.719,4578.1719
49,2007-05-17,62.85,62.63,1.4666,4616.3662
50,2007-05-18,62.2,62.23,1.9439,4568.623
51,2007-05-21,63.46,63.59,2.9372,4661.1709
52,2007-05-22,64.0,64.52,2.1631,4700.834
53,2007-05-23,64.21,64.49,1.3273,4716.2588
54,2007-05-24,62.42,63.01,1.9861,4584.7822
55,2007-05-25,61.92,62.31,1.4914,4548.0571
56,2007-05-28,64.48,63.7,2.7538,4736.0903
57,2007-05-29,64.98,64.86,1.6873,4772.8159
58,2007-05-30,58.97,61.35,3.5359,4331.3779
59,2007-05-31,60.94,60.52,2.4768,4476.0757
60,2007-06-01,60.55,60.95,4.7762,4447.4297
61,2007-06-04,57.01,58.34,2.7292,4187.415
62,2007-06-05,56.99,56.07,2.5041,4185.9458
63,2007-06-06,57.7,57.87,1.7916,4238.0957
64,2007-06-08,59.18,58.84,2.086,4346.8027
65,2007-06-11,62.53,61.89,2.2781,4592.8618
66,2007-06-12,64.4,64.26,2.4088,4730.2144
67,2007-06-13,63.67,64.16,1.8804,4676.5957
68,2007-06-14,64.43,64.91,1.4305,4732.418
69,2007-06-15,65.38,65.16,1.1655,4802.1958
70,2007-06-18,71.92,69.51,2.5503,5282.5625
71,2007-06-19,71.17,72.19,1.7911,5227.4746
72,2007-06-20,70.66,72.24,1.6715,5190.0146
73,2007-06-21,73.91,74.36,2.4625,5428.729
74,2007-06-22,75.01,74.37,1.7469,5493.3652
75,2007-06-25,74.48,75.64,2.3197,5454.4365
76,2007-06-26,73.41,72.93,2.0693,5375.8447
77,2007-06-27,76.41,75.86,1.3535,5595.4614
78,2007-06-28,73.32,74.79,1.0952,5369.2339
79,2007-06-29,71.72,72.15,1.1669,5252.4478
80,2007-07-02,69.89,70.12,0.8725,5118.0332
81,2007-07-03,72.1,71.83,0.5705,5279.6245
82,2007-07-04,70.51,72.03,0.5593,5163.5723
83,2007-07-05,70.34,71.23,0.8214,5151.0859
84,2007-07-06,73.04,71.73,0.8205,5348.668
85,2007-07-09,75.58,75.03,0.7058,5534.4976
86,2007-07-10,77.55,77.43,1.0789,5679.1953
87,2007-07-11,77.16,76.67,0.4182,5650.5493
88,2007-07-12,80.14,80.04,0.8374,5868.6978
89,2007-07-13,79.76,80.73,0.5474,5840.7866
90,2007-07-16,82.44,82.99,1.2216,6036.8994
91,2007-07-17,82.22,80.02,1.6438,6020.7402
92,2007-07-18,81.95,82.75,1.3368,6000.9087
93,2007-07-19,79.24,79.68,1.3806,5802.5923
94,2007-07-20,84.42,82.83,1.5756,6182.3315
95,2007-07-23,83.71,82.93,3.1926,6130.1816
96,2007-07-24,82.77,82.74,2.9314,6061.1382
97,2007-07-25,82.47,81.25,2.6447,6039.103
98,2007-07-26,81.26,81.01,1.8716,5950.9624
99,2007-07-27,80.34,80.33,1.6166,5883.3877
100,2007-07-30,81.57,81.28,1.7821,5973.7319
101,2007-07-31,83.75,81.69,2.1333,6133.1196
102,2007-08-01,80.37,82.62,2.0498,5885.5913
103,2007-08-02,82.07,81.87,1.4008,6009.7227
104,2007-08-03,89.06,85.45,3.1918,6521.6729
105,2007-08-06,90.53,89.72,2.3748,6629.645
106,2007-08-07,88.95,89.72,1.5445,6513.5933
107,2007-08-08,88.67,88.42,1.2182,6493.0273
108,2007-08-09,95.23,93.48,2.1791,6974.1279
109,2007-08-10,95.68,95.48,1.5268,7006.4463
110,2007-08-13,94.76,94.62,1.3768,6939.6064
111,2007-08-14,98.27,97.19,1.2541,7196.6831
112,2007-08-15,98.28,97.86,1.1202,7197.418
113,2007-08-16,93.44,94.03,1.9804,6842.6519
114,2007-08-17,89.44,90.94,2.1065,6549.584
115,2007-08-20,92.81,92.84,1.5322,6796.3779
116,2007-08-21,93.13,93.5,1.4386,6819.8818
117,2007-08-22,93.14,93.21,1.3493,6820.6167
118,2007-08-23,93.64,93.02,1.5096,6857.3418
119,2007-08-24,97.99,97.78,1.4709,7176.1172
120,2007-08-27,99.57,100.72,1.8682,7291.4346
121,2007-08-28,103.75,102.1,2.0765,7597.7231
122,2007-08-29,99.42,101.01,1.36,7280.417
123,2007-08-30,101.2,100.9,1.2037,7411.1587
124,2007-08-31,102.41,101.45,0.9934,7499.2993
125,2007-09-03,103.59,105.13,1.0435,7570.5464
126,2007-09-04,100.14,101.72,1.0987,7318.6113
127,2007-09-05,98.6,98.87,0.7607,7206.2319
128,2007-09-06,100.48,99.69,1.274,7343.5845
129,2007-09-07,97.27,99.12,1.4486,7109.2773
130,2007-09-10,98.47,97.46,0.9871,7196.6831
131,2007-09-11,96.75,99.31,1.4576,7071.083
132,2007-09-12,100.74,99.94,1.3286,7362.6816
133,2007-09-13,103.85,103.89,1.3569,7589.6436
134,2007-09-14,105.7,104.77,1.1577,7724.7925
135,2007-09-17,108.0,108.74,1.6693,7892.9941
136,2007-09-18,105.34,106.86,0.8192,7699.085
137,2007-09-19,113.53,112.5,2.2981,8297.707
138,2007-09-20,118.83,117.61,1.4736,8684.791
139,2007-09-21,120.12,120.21,0.8256,8778.8076
140,2007-09-24,122.54,121.87,0.9324,8955.8232
141,2007-09-25,130.1,129.97,1.2054,9508.1719
142,2007-09-26,126.59,129.58,0.9582,9251.8291
143,2007-09-27,132.16,128.45,0.7117,9658.7451
144,2007-09-28,135.62,135.69,0.8843,9912.1494
145,2007-10-08,142.1,141.16,1.1322,10385.1709
146,2007-10-09,144.68,143.55,0.818,10573.9385
147,2007-10-10,141.7,143.18,1.0042,10356.5254
148,2007-10-11,144.85,143.02,1.1984,10586.4258
149,2007-10-12,141.42,140.87,1.2496,10335.959
150,2007-10-15,138.69,138.75,1.3315,10136.1738
151,2007-10-16,137.68,138.88,0.9368,10062.7227
152,2007-10-17,137.15,137.89,0.753,10023.7939
153,2007-10-18,136.92,138.35,0.9826,10006.9004
154,2007-10-19,135.57,135.61,0.8261,9908.4766
155,2007-10-22,139.62,137.6,1.0938,10204.4824
156,2007-10-23,142.41,140.42,0.9547,10407.9404
157,2007-10-24,145.71,147.4,1.1369,10649.5928
158,2007-10-25,140.7,144.12,1.1754,10283.0742
159,2007-10-26,141.09,140.85,0.5762,10311.7207
160,2007-10-29,141.28,142.55,1.1336,10325.6758
161,2007-10-30,141.86,140.35,0.7655,10367.543
162,2007-10-31,140.56,141.83,0.8752,10272.792
163,2007-11-01,137.67,139.04,0.9514,10061.9883
164,2007-11-02,132.35,133.83,1.1811,9672.7012
165,2007-11-05,127.6,129.21,1.0919,9326.0146
166,2007-11-06,127.42,127.68,0.6078,9312.793
167,2007-11-07,124.58,124.64,0.7689,9104.9277
168,2007-11-08,118.77,120.15,1.1086,8680.3838
169,2007-11-09,119.4,120.14,1.0382,8726.6582
170,2007-11-12,117.8,116.99,0.8728,8609.1367
