,date,close,average,turnover_ratio,market_cap
0,2010-11-12,136.35,145.01,76.1692,136.35
1,2010-11-15,145.03,141.68,32.7293,145.03
2,2010-11-16,138.67,144.13,27.0465,138.67
3,2010-11-17,140.59,140.13,16.4133,140.59
4,2010-11-18,148.6,145.85,16.1062,148.6
5,2010-11-19,152.3,150.38,13.5648,152.3
6,2010-11-22,145.45,149.08,18.0873,145.45
7,2010-11-23,145.0,144.07,8.2604,145.0
8,2010-11-24,147.8,146.78,6.687,147.8
9,2010-11-25,146.0,145.26,9.3847,146.0
10,2010-11-26,151.51,151.03,9.8285,151.51
11,2010-11-29,155.6,154.4,10.0293,155.6
12,2010-11-30,146.45,147.57,13.4277,146.45
13,2010-12-01,145.0,145.35,5.0613,145.0
14,2010-12-02,141.4,143.37,6.5673,141.4
15,2010-12-03,137.9,139.43,5.9852,137.9
16,2010-12-06,138.89,136.3,6.4627,138.89
17,2010-12-07,139.2,138.49,3.5595,139.2
18,2010-12-08,135.5,137.43,3.8323,135.5
19,2010-12-09,135.0,135.05,3.8614,135.0
20,2010-12-10,138.1,137.03,3.016,138.1
21,2010-12-13,140.09,139.67,3.7797,140.09
22,2010-12-14,138.76,138.94,3.2321,138.76
23,2010-12-15,135.71,136.23,4.7945,135.71
24,2010-12-16,137.22,138.25,2.5493,137.22
25,2010-12-17,138.01,137.32,2.4289,138.01
26,2010-12-20,141.38,139.61,5.8633,141.38
27,2010-12-21,139.7,140.08,3.848,139.7
28,2010-12-22,135.57,136.38,5.1627,135.57
29,2010-12-23,134.92,135.91,2.5778,134.92
30,2010-12-24,127.03,128.8,6.9913,127.03
31,2010-12-27,124.2,126.45,3.8303,124.2
32,2010-12-28,125.71,124.27,3.2123,125.71
33,2010-12-29,129.5,128.36,2.4526,129.5
34,2010-12-30,129.0,128.95,2.4458,129.0
35,2010-12-31,133.2,130.87,2.8556,133.2
36,2011-01-04,134.7,135.29,2.9658,134.7
37,2011-01-05,134.78,134.62,1.4447,134.78
38,2011-01-06,132.98,133.06,1.8095,132.98
39,2011-01-07,130.69,131.42,1.2707,130.69
40,2011-01-10,123.98,125.91,2.6967,123.98
41,2011-01-11,123.5,122.64,1.5241,123.5
42,2011-01-12,122.65,122.43,1.9346,122.65
43,2011-01-13,122.06,122.32,1.2625,122.06
44,2011-01-14,122.0,122.22,1.2673,122.0
45,2011-01-17,117.22,119.02,1.6881,117.22
46,2011-01-18,115.6,115.8,2.0129,115.6
47,2011-01-19,120.0,118.62,1.7667,120.0
48,2011-01-20,116.5,117.7,1.1471,116.5
49,2011-01-21,116.78,118.04,1.2942,116.78
50,2011-01-24,112.81,113.81,1.6458,112.81
51,2011-01-25,110.51,109.89,1.295,110.51
52,2011-01-26,111.85,111.65,0.7456,111.85
53,2011-01-27,113.5,112.69,0.785,113.5
54,2011-01-28,113.98,112.99,0.889,113.98
55,2011-01-31,113.75,113.57,0.6923,113.75
56,2011-02-01,114.02,113.72,0.7629,114.02
57,2011-02-09,112.67,113.9,0.8515,112.67
58,2011-02-11,116.13,116.98,2.1378,116.13
59,2011-02-14,119.25,116.15,7.4495,119.25
60,2011-02-15,116.98,118.29,2.9196,116.98
