,date,close,average,turnover_ratio,market_cap
0,2005-01-04,35.12,35.42,0.3362,17.5128
1,2005-01-05,35.43,35.34,0.2866,17.6631
2,2005-01-06,35.38,35.36,0.3076,17.6381
3,2005-01-07,35.58,35.71,0.1813,17.7383
4,2005-01-10,36.08,35.82,0.1971,17.9888
5,2005-01-11,36.08,35.89,0.269,17.9888
6,2005-01-12,36.58,36.21,0.2865,18.2393
7,2005-01-13,36.83,36.79,0.2547,18.3646
8,2005-01-14,35.83,36.47,0.4966,17.8635
9,2005-01-17,35.18,35.39,0.4265,17.5378
10,2005-01-18,35.78,35.39,0.3914,17.8385
11,2005-01-19,35.23,35.35,0.3042,17.5629
12,2005-01-20,32.76,33.29,1.2882,16.3352
13,2005-01-21,36.03,35.6,3.4573,17.9638
14,2005-01-24,37.18,37.08,3.6659,18.54
15,2005-01-25,37.29,36.94,1.3187,18.5901
16,2005-01-26,36.88,37.18,0.9121,18.3897
17,2005-01-27,36.23,36.42,0.4981,18.064
18,2005-01-28,37.08,37.07,1.7035,18.4899
19,2005-01-31,34.87,35.62,1.2923,17.3875
20,2005-02-01,35.28,35.42,0.714,17.5879
21,2005-02-02,37.59,36.89,1.5471,18.7404
22,2005-02-03,38.24,38.55,4.2409,19.0661
23,2005-02-04,39.85,39.52,3.0891,19.8679
24,2005-02-16,39.5,39.4,2.2626,19.6925
25,2005-02-17,39.75,39.55,1.0314,19.8178
26,2005-02-18,38.19,38.64,1.6936,19.0411
27,2005-02-21,38.89,38.74,1.125,19.3918
28,2005-02-22,39.7,39.42,2.1012,19.7927
29,2005-02-23,39.7,39.55,1.937,19.7927
30,2005-02-24,41.31,40.75,3.9725,20.5944
31,2005-02-25,40.5,41.04,3.1353,20.1936
32,2005-02-28,40.2,40.39,1.1333,20.0432
33,2005-03-01,40.6,40.82,1.7991,20.2437
34,2005-03-02,39.25,39.87,1.7484,19.5672
35,2005-03-03,38.94,38.81,2.1937,19.4169
36,2005-03-04,38.49,38.47,1.7883,19.1914
37,2005-03-07,38.99,38.78,1.2334,19.4419
38,2005-03-08,39.8,39.19,3.7303,19.8428
39,2005-03-09,39.04,39.17,2.595,19.467
40,2005-03-10,38.39,38.57,1.7834,19.1413
41,2005-03-11,38.74,38.43,1.1247,19.3167
42,2005-03-14,38.69,38.11,1.7427,19.2916
43,2005-03-15,38.84,39.01,2.237,19.3668
44,2005-03-16,37.74,38.07,1.6954,18.8156
45,2005-03-17,37.69,37.88,0.67,18.7905
46,2005-03-18,36.43,36.68,1.5511,18.1642
47,2005-03-21,37.18,36.93,0.5551,18.54
48,2005-03-22,37.74,37.12,1.1966,18.8156
49,2005-03-23,38.09,38.28,1.0371,18.991
50,2005-03-24,38.44,38.2,0.6692,19.1663
51,2005-03-25,38.99,39.26,3.4063,19.4419
52,2005-03-28,39.7,39.49,3.0702,19.7927
53,2005-03-29,39.09,39.44,1.3122,19.4921
54,2005-03-30,37.99,38.19,1.4798,18.9409
55,2005-03-31,37.69,37.37,0.8814,18.7905
56,2005-04-01,39.3,38.57,1.5485,19.5923
57,2005-04-04,38.19,38.4,1.0853,19.0411
58,2005-04-05,37.79,38.24,0.8983,18.8406
59,2005-04-06,38.54,37.96,1.6337,19.2165
60,2005-04-07,39.25,39.57,2.9597,19.5672
61,2005-04-08,39.8,39.39,2.0345,19.8428
62,2005-04-11,39.9,40.31,3.2644,19.8929
63,2005-04-12,39.2,39.45,0.968,19.5422
64,2005-04-13,40.2,40.02,2.2823,20.0432
65,2005-04-14,39.85,40.69,3.1039,19.8679
66,2005-04-15,39.75,39.96,1.845,19.8178
67,2005-04-18,39.95,39.64,1.084,19.918
68,2005-04-19,41.0,40.74,2.6888,20.4441
69,2005-04-20,39.75,40.23,2.0755,19.8178
70,2005-04-21,37.74,38.58,3.5674,18.8156
71,2005-04-22,37.34,36.76,2.8066,18.6152
72,2005-04-25,36.03,35.84,1.9457,17.9638
73,2005-04-26,36.23,36.17,0.8997,18.064
74,2005-04-27,33.77,34.17,3.2868,16.8363
75,2005-04-28,33.32,32.53,2.6082,16.6108
76,2005-04-29,32.36,32.54,1.1683,16.1348
77,2005-05-09,30.3,31.45,0.9291,15.1076
78,2005-05-10,30.75,30.38,1.2313,15.3331
79,2005-05-12,29.14,29.45,1.5626,14.5313
80,2005-05-13,29.4,29.03,1.3118,14.6566
81,2005-05-16,29.04,28.94,0.5888,14.4812
82,2005-05-17,29.8,29.51,0.8879,14.8571
83,2005-05-18,30.9,30.27,1.7571,15.4082
84,2005-05-19,30.65,30.48,0.8333,15.283
85,2005-05-20,30.5,30.74,0.6324,15.2078
86,2005-05-23,28.94,29.2,0.5977,14.4311
87,2005-05-24,29.5,29.39,0.4152,14.7067
88,2005-05-25,29.45,29.52,0.5155,14.6817
89,2005-05-26,29.55,29.55,0.3775,14.7318
