,date,close,average,turnover_ratio,market_cap
0,2020-02-21,500.1,480.28,72.6812,333.4
1,2020-02-24,462.0,472.48,32.369,308.0
2,2020-02-25,468.99,463.45,22.4298,312.66
3,2020-02-26,443.01,450.86,17.2361,295.34
4,2020-02-27,418.16,425.63,16.6146,278.7733
5,2020-02-28,433.0,426.9,16.6565,288.6667
6,2020-03-02,443.63,438.77,12.1357,295.7533
7,2020-03-03,432.1,442.37,10.6579,288.0667
8,2020-03-04,421.52,419.03,8.7328,281.0133
9,2020-03-05,435.23,436.72,8.6514,290.1533
10,2020-03-06,458.03,453.27,12.5771,305.3533
11,2020-03-09,438.88,443.82,8.0289,292.5867
12,2020-03-10,447.63,437.52,9.8372,298.42
13,2020-03-11,431.0,438.69,6.4947,287.3333
14,2020-03-12,416.59,417.95,6.286,277.7267
15,2020-03-13,404.5,398.89,6.3339,269.6667
16,2020-03-16,374.97,388.04,7.7937,249.98
17,2020-03-17,365.92,362.82,7.2101,243.9467
18,2020-03-18,348.5,361.61,5.7821,232.3333
19,2020-03-19,348.0,342.86,6.7872,232.0
20,2020-03-20,351.19,349.94,4.0082,234.1267
21,2020-03-23,326.16,330.8,5.2496,217.44
22,2020-03-24,332.09,329.96,4.0676,221.3933
23,2020-03-25,345.7,348.85,6.1033,230.4667
24,2020-03-26,335.2,335.91,3.525,223.4667
25,2020-03-27,329.83,331.03,4.2416,219.8867
26,2020-03-30,344.0,325.67,7.3651,229.3333
27,2020-03-31,345.5,346.81,4.0916,230.3333
28,2020-04-01,340.12,343.94,3.3482,226.7467
29,2020-04-02,348.5,343.4,4.2807,232.3333
30,2020-04-03,338.0,342.51,3.8538,225.3333
31,2020-04-07,340.0,344.19,3.8633,226.6667
32,2020-04-08,333.59,335.4,2.8425,222.3933
33,2020-04-09,335.9,335.69,2.2754,223.9333
34,2020-04-10,322.6,326.5,3.1467,215.0667
35,2020-04-13,320.0,317.92,3.0065,213.3333
36,2020-04-14,328.64,325.71,2.0921,219.0933
37,2020-04-15,331.44,333.93,2.6982,220.96
38,2020-04-16,331.0,330.64,1.3206,220.6667
39,2020-04-17,331.02,333.74,1.8927,220.68
40,2020-04-20,322.58,323.51,2.8266,215.0533
41,2020-04-21,319.2,319.69,1.5397,212.8
42,2020-04-22,326.7,323.75,2.4706,217.8
43,2020-04-23,349.22,340.78,5.3742,232.8133
44,2020-04-24,366.57,360.56,7.0841,244.38
45,2020-04-27,360.18,364.04,3.7916,240.12
46,2020-04-28,339.34,333.31,7.1299,226.2267
47,2020-04-29,339.38,340.84,3.2834,226.2533
48,2020-04-30,376.0,365.55,6.9151,250.6667
49,2020-05-06,384.7,379.18,5.1021,256.4667
50,2020-05-07,368.58,375.56,3.6061,245.72
51,2020-05-08,374.7,373.08,3.8353,249.8
52,2020-05-11,365.37,369.79,2.7604,243.58
53,2020-05-12,357.99,356.85,3.7598,238.66
54,2020-05-13,372.92,367.95,3.9767,248.6133
55,2020-05-14,374.59,373.36,2.6169,249.7267
56,2020-05-15,376.62,379.0,3.0421,251.08
57,2020-05-18,364.98,366.56,3.9561,243.32
58,2020-05-19,382.7,375.07,4.295,255.1333
59,2020-05-20,392.2,393.01,6.4941,261.4667
60,2020-05-21,387.99,396.79,4.9119,258.66
61,2020-05-22,380.08,380.95,4.0317,253.3867
62,2020-05-25,377.3,378.26,2.9229,251.5333
63,2020-05-26,399.62,394.2,4.5545,266.4133
64,2020-05-27,388.43,393.49,3.2305,258.9533
65,2020-05-28,383.38,382.97,3.1185,255.5867
66,2020-05-29,393.5,393.8,3.9196,262.3333
67,2020-06-01,405.79,406.9,4.7948,270.5267
68,2020-06-02,405.78,405.5,2.7253,270.52
69,2020-06-03,400.0,405.05,2.7223,266.6667
70,2020-06-04,404.39,403.37,2.0583,269.5933
71,2020-06-05,392.8,395.58,3.1214,261.8667
72,2020-06-08,377.55,385.5,5.6416,251.7
73,2020-06-09,377.6,377.33,2.6435,251.7333
74,2020-06-10,374.05,376.42,2.1312,249.3667
75,2020-06-11,371.68,374.26,2.1715,247.7867
76,2020-06-12,367.0,365.62,2.1979,244.6667
77,2020-06-15,370.98,372.28,2.1361,247.32
78,2020-06-16,375.48,371.31,3.2903,250.32
79,2020-06-17,373.8,373.19,2.4328,249.2
80,2020-06-18,375.88,374.05,2.3176,250.5867
81,2020-06-19,383.9,382.01,2.7848,255.9333
82,2020-06-22,375.47,376.77,4.0665,250.3133
83,2020-06-23,371.77,370.69,3.0691,247.8467
84,2020-06-24,376.69,374.37,3.6593,251.1267
85,2020-06-29,368.99,370.02,2.7878,245.9933
86,2020-06-30,376.9,375.69,3.0199,251.2667
87,2020-07-01,405.67,398.69,7.6615,270.4467
88,2020-07-02,406.5,402.9,4.0329,271.0
89,2020-07-03,400.11,399.87,3.2552,266.74
90,2020-07-06,417.0,411.9,5.624,278.0
91,2020-07-07,437.0,431.32,7.1533,291.3333
92,2020-07-08,443.0,440.43,3.8868,295.3333
93,2020-07-09,454.2,451.76,4.6355,302.8
94,2020-07-10,439.94,444.31,3.7142,292.0
95,2020-07-13,442.31,444.84,3.3869,293.5733
96,2020-07-14,434.92,437.83,4.4678,288.6667
97,2020-07-15,415.98,425.06,5.7633,276.1
98,2020-07-16,387.76,403.73,3.9589,257.3667
99,2020-07-17,381.76,386.1,3.383,253.3867
100,2020-07-20,408.11,399.61,3.5341,270.8733
101,2020-07-21,408.1,406.6,2.2134,270.8667
102,2020-07-22,405.79,408.05,1.9744,269.3333
103,2020-07-23,401.77,395.04,3.9896,266.6667
104,2020-07-24,378.87,385.85,3.1893,251.4667
105,2020-07-27,383.92,384.73,1.8608,254.82
106,2020-07-28,386.24,385.63,1.3919,256.36
107,2020-07-29,398.83,396.56,2.4065,264.7133
108,2020-07-30,393.73,398.07,2.6112,261.3333
109,2020-07-31,393.13,392.31,3.0512,260.9333
110,2020-08-03,399.76,389.08,4.5901,265.3333
111,2020-08-04,400.76,398.29,3.3567,266.0
112,2020-08-05,420.35,413.59,4.055,279.0
113,2020-08-06,423.21,421.94,2.8585,280.9
114,2020-08-07,406.46,413.94,2.9367,269.78
115,2020-08-10,399.69,400.43,2.1439,265.2867
116,2020-08-11,419.4,418.05,5.2553,278.3667
117,2020-08-12,425.99,421.25,3.3843,282.74
118,2020-08-13,441.95,436.7,4.2089,293.3333
119,2020-08-14,435.72,439.1,2.4703,289.2
120,2020-08-17,421.35,420.31,3.5122,279.66
121,2020-08-18,423.34,421.1,1.6615,280.9867
122,2020-08-19,410.29,415.03,1.4359,272.32
123,2020-08-20,410.64,410.23,1.0691,272.5533
124,2020-08-21,413.0,404.2,4.3946,274.12
125,2020-08-24,429.86,424.86,2.8728,285.3133
126,2020-08-25,419.75,422.5,1.5251,278.6
127,2020-08-26,403.38,407.42,1.4827,267.7333
128,2020-08-27,404.57,406.31,0.9693,268.5267
129,2020-08-28,399.78,401.74,1.4285,265.3467
130,2020-08-31,467.06,471.58,10.3772,310.0
131,2020-09-01,487.15,483.79,8.517,323.3333
132,2020-09-02,496.16,498.07,5.1866,329.32
133,2020-09-03,494.11,493.32,2.9953,327.9533
134,2020-09-04,493.9,488.89,1.7509,327.82
135,2020-09-07,492.94,498.89,2.8752,327.18
136,2020-09-08,510.05,510.18,5.2281,338.5333
137,2020-09-09,504.22,513.98,4.202,334.6667
138,2020-09-10,500.5,500.95,2.9173,332.2
139,2020-09-11,515.27,505.44,2.6834,342.0
140,2020-09-14,530.56,525.24,3.0371,352.1467
141,2020-09-15,511.25,523.12,2.7262,339.3333
142,2020-09-16,547.39,534.73,3.2987,363.32
143,2020-09-17,551.42,550.67,2.9804,365.9933
144,2020-09-18,593.6,580.42,5.0818,393.9933
145,2020-09-21,596.63,587.08,2.4493,396.0
146,2020-09-22,590.8,586.14,2.5651,392.1333
147,2020-09-23,601.65,592.88,2.6554,399.3333
148,2020-09-24,585.21,593.45,1.8593,388.42
149,2020-09-25,581.34,585.05,1.457,385.8533
150,2020-09-28,564.39,579.61,2.0098,374.6
151,2020-09-29,600.2,592.57,2.2886,398.3733
