,date,close,average,turnover_ratio,market_cap
0,2017-06-06,42.94,42.89,0.0447,25.764
1,2017-06-07,47.23,47.23,0.0093,28.338
2,2017-06-08,51.95,51.95,0.0327,31.17
3,2017-06-09,57.15,57.15,0.0393,34.29
4,2017-06-12,62.87,62.87,0.1853,37.722
5,2017-06-13,69.16,69.16,1.0227,41.496
6,2017-06-14,76.08,76.08,2.7007,45.648
7,2017-06-15,74.06,75.39,49.7728,44.436
8,2017-06-16,70.91,72.23,32.7449,42.546
9,2017-06-19,69.31,69.52,20.0825,41.586
10,2017-06-20,70.08,69.79,17.8026,42.048
11,2017-06-21,68.07,68.38,14.4451,40.842
12,2017-06-22,70.46,69.41,21.9228,42.276
13,2017-06-23,70.39,69.84,15.0822,42.234
14,2017-06-26,67.9,68.62,16.3538,40.74
15,2017-06-27,66.12,67.1,17.5466,39.672
16,2017-06-28,65.64,66.1,10.3424,39.384
17,2017-06-29,65.8,65.9,7.7997,39.48
18,2017-06-30,67.38,67.2,13.1589,40.428
19,2017-07-03,67.6,67.36,7.5003,40.56
20,2017-07-04,66.88,67.11,9.6013,40.128
21,2017-07-05,68.46,67.84,14.1203,41.076
22,2017-07-06,67.52,67.65,11.7472,40.512
23,2017-07-07,69.18,69.14,15.7545,41.508
24,2017-07-10,64.4,66.12,15.8446,38.64
25,2017-07-11,63.37,64.19,7.3653,38.022
26,2017-07-12,64.4,63.55,6.2918,38.64
27,2017-07-13,63.0,63.46,6.388,37.8
28,2017-07-14,61.4,61.9,6.9775,36.84
29,2017-07-17,55.26,57.2,12.3941,33.156
30,2017-07-18,56.12,55.67,6.5125,33.672
31,2017-07-19,55.6,55.2,6.421,33.36
32,2017-07-20,55.44,56.26,5.8036,33.264
33,2017-07-21,55.14,55.46,3.7848,33.084
34,2017-07-24,56.13,55.57,5.2002,33.678
35,2017-07-25,56.03,55.91,3.1833,33.618
36,2017-07-26,55.6,56.05,4.8001,33.36
37,2017-07-27,57.55,56.88,7.9741,34.53
38,2017-07-28,56.6,56.91,5.4732,33.96
39,2017-07-31,57.05,57.24,5.3545,34.23
40,2017-08-01,58.24,58.22,7.9599,34.944
41,2017-08-02,56.5,57.15,4.9631,33.9
42,2017-08-03,57.14,57.36,4.9165,34.284
43,2017-08-04,55.87,56.48,5.2973,33.522
44,2017-08-07,55.59,55.97,3.7393,33.354
45,2017-08-08,54.88,54.76,7.3,32.928
46,2017-08-09,54.6,54.68,4.068,32.76
47,2017-08-10,53.03,53.6,6.5133,31.818
48,2017-08-11,52.6,52.93,3.8553,31.56
49,2017-08-14,53.5,53.36,3.4461,32.1
50,2017-08-15,54.06,53.73,3.4681,32.436
51,2017-08-16,55.59,55.33,8.5688,33.354
52,2017-08-17,55.69,55.66,5.6098,33.414
53,2017-08-18,55.36,55.24,3.2259,33.216
54,2017-08-21,56.84,56.44,5.5747,34.104
55,2017-08-22,56.74,56.56,5.488,34.044
56,2017-08-23,57.12,57.05,7.3427,34.272
57,2017-08-24,57.9,58.6,16.057,34.74
58,2017-08-25,59.18,58.52,11.3511,35.508
59,2017-08-28,62.44,62.03,15.9136,37.464
60,2017-08-29,61.46,62.8,15.9098,36.876
61,2017-08-30,60.82,61.11,8.1386,36.492
62,2017-08-31,63.36,62.51,11.5555,38.016
63,2017-09-01,63.17,62.7,10.8914,37.902
64,2017-09-04,63.55,64.76,13.845,38.13
65,2017-09-05,65.79,65.29,12.6467,39.474
66,2017-09-06,66.71,65.9,11.4014,40.026
67,2017-09-07,67.53,70.2,21.1408,40.518
68,2017-09-08,66.25,66.93,14.7384,39.75
69,2017-09-11,68.0,67.25,9.3,40.8
70,2017-09-12,64.64,65.8,14.0755,38.784
71,2017-09-13,66.93,66.19,11.3181,40.158
72,2017-09-14,65.96,66.87,7.8193,39.576
73,2017-09-15,63.88,64.97,9.978,38.328
74,2017-09-18,68.4,66.83,13.192,41.04
75,2017-09-19,71.2,71.73,23.4142,42.72
76,2017-09-20,75.03,73.95,22.5286,45.018
77,2017-09-21,78.5,79.44,35.2838,47.1
78,2017-09-22,77.99,77.57,20.1402,46.794
79,2017-09-25,73.34,75.62,19.4309,44.004
80,2017-09-26,71.15,71.54,15.5136,42.69
81,2017-09-27,74.2,72.21,16.5063,44.52
82,2017-09-28,72.18,74.01,15.9477,43.308
83,2017-09-29,73.9,73.12,11.0425,44.34
84,2017-10-09,74.28,75.26,11.1733,44.568
85,2017-10-10,75.1,74.48,9.4023,45.06
86,2017-10-11,71.69,73.3,12.706,43.014
87,2017-10-12,72.54,71.61,8.9474,43.524
88,2017-10-13,73.0,72.98,5.332,43.8
89,2017-10-16,72.79,74.13,8.5128,43.674
90,2017-10-17,76.3,75.76,12.4379,45.78
91,2017-10-18,74.53,76.0,9.6655,44.718
92,2017-10-19,77.3,76.34,9.9661,46.38
93,2017-10-20,78.66,77.54,8.4977,47.196
94,2017-10-23,79.32,79.3,8.837,47.592
95,2017-10-24,78.9,77.47,11.7325,47.34
96,2017-10-25,79.49,78.79,8.1296,47.694
97,2017-10-26,79.48,80.26,9.4232,47.688
98,2017-10-27,79.5,79.41,6.6553,47.7
99,2017-10-30,80.98,81.48,12.7983,48.588
100,2017-10-31,84.8,82.95,9.6036,50.88
101,2017-11-01,89.01,89.22,13.2709,53.406
102,2017-11-02,87.32,88.96,11.2067,52.392
103,2017-11-03,89.36,88.58,9.382,53.616
104,2017-11-06,92.26,92.43,12.6191,55.356
105,2017-11-07,93.33,93.18,10.9168,55.998
106,2017-11-08,90.8,92.24,8.8803,55.2825
107,2017-11-09,93.97,91.62,10.5897,57.2125
108,2017-11-10,92.8,94.28,10.4859,56.5002
109,2017-11-13,98.15,96.04,9.9973,59.7574
110,2017-11-14,96.5,99.26,11.5757,58.7529
111,2017-11-15,96.3,95.41,9.1132,58.6311
112,2017-11-16,91.6,93.78,10.7755,55.7696
113,2017-11-17,85.57,88.95,10.7987,52.0983
114,2017-11-20,94.13,90.61,10.2574,57.3099
115,2017-11-21,103.38,101.25,19.8857,62.9417
116,2017-11-22,104.68,102.37,16.376,63.7332
117,2017-11-23,98.91,101.0,12.9844,60.2202
118,2017-11-24,96.68,101.66,15.8193,58.8625
119,2017-11-27,90.88,92.09,13.9047,55.3312
120,2017-11-28,98.91,94.28,13.4211,60.2202
121,2017-11-29,98.58,96.88,14.4794,60.0193
122,2017-11-30,101.69,101.5,12.9733,61.9127
123,2017-12-01,102.0,102.88,10.7218,62.1015
124,2017-12-04,96.0,96.32,12.811,58.4484
125,2017-12-05,93.68,92.83,9.036,57.0359
126,2017-12-06,96.0,94.73,7.4804,58.4484
127,2017-12-07,91.21,92.71,7.5844,55.5321
128,2017-12-08,92.53,93.67,9.7421,56.3358
129,2017-12-11,92.65,91.66,7.028,56.4088
130,2017-12-12,92.8,94.04,8.1083,56.5002
131,2017-12-13,91.94,91.06,7.5625,55.9766
132,2017-12-14,92.97,91.76,7.6779,56.6037
133,2017-12-15,90.7,92.04,7.9486,55.2216
134,2017-12-18,88.1,87.39,9.6609,53.6386
135,2017-12-19,89.66,89.74,4.6428,54.5884
136,2017-12-20,90.0,89.92,4.5958,54.7954
137,2017-12-21,91.73,91.43,5.6483,55.8487
138,2017-12-22,91.09,91.69,2.8541,55.4591
139,2017-12-25,91.77,90.88,4.2669,55.8731
140,2017-12-26,95.62,93.85,6.6449,58.2171
141,2017-12-27,92.28,94.13,5.0184,56.1836
142,2017-12-28,91.8,92.28,3.6288,55.8913
143,2017-12-29,94.2,93.86,4.6716,57.3525
144,2018-01-02,92.33,92.27,4.8958,56.214
