,date,close,average,turnover_ratio,market_cap
0,2005-01-04,140.37,140.24,0.6566,119.8202
1,2005-01-05,145.43,143.53,1.1155,124.1401
2,2005-01-06,144.63,143.51,1.1683,123.458
3,2005-01-07,145.97,146.64,1.1239,124.5948
4,2005-01-10,145.17,145.91,0.4496,123.9127
5,2005-01-11,146.76,146.11,0.3767,125.2769
6,2005-01-12,147.3,146.67,0.4766,125.7316
7,2005-01-13,148.36,147.42,0.5809,126.6411
8,2005-01-14,145.7,147.16,0.5317,124.3674
9,2005-01-17,144.9,144.81,0.6309,123.6854
10,2005-01-18,145.43,144.82,0.3569,124.1401
11,2005-01-19,143.3,145.37,0.2852,122.3212
12,2005-01-20,144.37,144.22,0.3585,123.2306
13,2005-01-21,150.49,148.7,1.1467,128.46
14,2005-01-24,153.42,152.85,1.2108,130.961
15,2005-01-25,153.42,152.89,0.7619,130.961
16,2005-01-26,151.29,151.87,0.784,129.1421
17,2005-01-27,150.49,151.46,0.5062,128.46
18,2005-01-28,150.76,150.94,0.3752,128.6873
19,2005-01-31,151.29,151.14,0.3377,129.1421
20,2005-02-01,152.09,152.32,0.3878,129.8242
21,2005-02-02,158.75,156.75,1.2879,135.5082
22,2005-02-03,157.15,160.37,1.5244,134.144
23,2005-02-04,162.21,161.38,1.2598,138.4639
24,2005-02-16,164.08,164.96,1.2037,140.0555
25,2005-02-17,161.15,161.16,0.8565,137.5545
26,2005-02-18,157.15,158.34,1.0427,134.144
27,2005-02-21,160.62,159.62,0.7789,137.0998
28,2005-02-22,162.21,161.99,0.9331,138.4639
29,2005-02-23,160.35,161.07,0.9608,136.8724
30,2005-02-24,158.22,156.71,1.2797,135.0535
31,2005-02-25,157.42,158.92,1.1868,134.3714
32,2005-02-28,151.83,153.58,1.9394,129.5968
33,2005-03-01,152.62,152.83,0.8598,130.2789
34,2005-03-02,150.23,150.6,0.9249,128.2326
35,2005-03-07,155.29,154.68,0.9939,132.5525
36,2005-03-08,154.49,153.83,1.4098,131.8704
37,2005-03-09,155.55,156.58,1.6168,132.7799
38,2005-03-10,155.02,156.27,0.9551,132.3251
39,2005-03-11,153.16,153.36,0.6599,130.7336
40,2005-03-14,151.29,150.54,1.1047,129.1421
41,2005-03-15,149.43,149.72,0.7149,127.5505
42,2005-03-16,146.23,147.13,0.9183,124.8222
43,2005-03-17,140.37,141.3,2.8552,119.8202
44,2005-03-18,144.63,142.82,0.8787,123.458
45,2005-03-21,145.7,144.92,0.757,124.3674
46,2005-03-22,147.3,148.1,1.3505,125.7316
47,2005-03-23,151.03,151.18,1.3216,128.9147
48,2005-03-24,149.96,149.44,0.5233,128.0052
49,2005-03-25,149.96,150.68,0.5184,128.0052
50,2005-03-28,148.36,148.8,0.5002,126.6411
51,2005-03-29,147.03,148.11,0.4447,125.5043
52,2005-03-30,147.03,147.16,0.6002,125.5043
53,2005-03-31,147.03,146.24,0.3852,125.5043
54,2005-04-01,151.56,150.24,1.2845,129.3694
55,2005-04-04,149.69,150.35,0.737,127.7779
56,2005-04-05,149.16,149.16,0.5371,127.3232
57,2005-04-06,153.69,151.5,1.4576,131.1883
58,2005-04-07,155.02,156.58,1.4788,132.3251
59,2005-04-08,155.29,153.76,1.0021,132.5525
