,add,intersection
2011-06-13,-1.316838664003398e-05,-0.0004012856856390782
2011-06-14,1.4158734511042541e-05,0.0
2011-06-15,-6.484355398970231e-05,0.001450095453243698
2011-06-16,-8.621589792102407e-06,-0.00010223791164866367
2011-06-17,-0.00029191528023818006,1.2724840717590517e-06
2011-06-20,-6.797598606593513e-06,6.337117127769825e-06
2011-06-21,-1.696800157472382e-05,0.0
2011-06-22,-0.00014749178090337978,-7.523189144747627e-05
2011-06-23,0.00012501962271836974,0.0
2011-06-24,1.410718057187619e-06,0.0
2011-06-27,0.00010573367588511629,-2.573368317290321e-05
2011-06-28,0.00036387997596054903,0.0
2011-06-29,-0.0007079228322534061,0.0
2011-06-30,0.00010996015366261623,0.0
2011-07-01,-4.423878804888497e-05,0.0
2011-07-04,2.034191452186339e-05,0.0
2011-07-05,-4.741453578682865e-06,0.0
2011-07-06,-2.704574434371345e-06,0.0
2011-07-07,-0.0006054829307183388,0.0
2011-07-08,-0.0002771887482440826,-1.3070509857769674e-05
2011-07-11,0.0,0.0
2011-07-12,-0.00016603359415632755,0.0
2011-07-13,0.00016888447159486885,0.0
2011-07-14,0.00015509899270158359,0.0
2011-07-15,0.0004284628318048451,0.0
2011-07-18,-1.4662199208604761e-05,0.0
2011-07-19,2.0019453903025076e-05,-0.000232784515705476
2011-07-20,-3.1146269406278874e-07,-2.549574877631544e-05
2011-07-21,0.0002397560089242203,3.2273078005086515e-05
2011-07-22,-6.617981890771077e-05,0.0
2011-07-25,-0.00010443734383291741,0.0
2011-07-26,-0.0014296829850644725,-0.00012841833749080995
2011-07-27,-7.977120567521475e-05,-0.0003023984721980269
2011-07-28,-0.00041790546833511677,-4.062841195877346e-06
2011-07-29,-0.0012402189284853146,-0.0010705368646284769
2011-08-01,-0.0006558024012633495,-2.820644609271282e-05
2011-08-02,-0.0018122272797388807,-5.647114935902954e-05
2011-08-03,-0.0018887191137557954,-1.1024235477540455e-06
2011-08-04,-0.0017495934980564383,-0.002408499045409946
2011-08-05,-0.0005873371486065141,0.0
2011-08-08,-0.0034904541623298553,-0.0006755237305991516
2011-08-09,-0.00111011838383549,-0.00441296764729105
2011-08-10,-0.0016181507441227821,-0.001817186748086483
2011-08-11,-1.1035529073901855e-05,-0.0001747581599842026
2011-08-12,-0.0007661620595047465,-0.00022791109914962213
2011-08-15,0.00016840280617724617,0.0
2011-08-16,-0.00015628539675346291,-1.4556214110809224e-05
2011-08-17,-7.01407599991047e-05,-0.0006764338611291598
2011-08-18,-5.3886099903234406e-05,0.0
2011-08-19,-0.0019586348979174243,-0.0003944039713302671
2011-08-22,-2.733005434822605e-05,-0.0005868277062963419
2011-08-23,-7.588687546896552e-05,-0.00016471673141085547
2011-08-24,-0.0003156754222410484,-0.003611107004793708
2011-08-25,1.2468928854280176e-05,-4.112033758213457e-05
2011-08-26,0.0,3.2742409600737746e-05
2011-08-29,-0.00013549234989407527,-0.002386442151683179
2011-08-30,4.183539257613825e-05,-0.00026247170734565613
2011-08-31,-4.708528850716328e-05,3.444792259303751e-05
2011-09-01,2.692954619510461e-07,-5.3408163238908984e-05
2011-09-02,-0.0002739210504198411,-9.858814618267035e-05
2011-09-05,9.052153398471779e-07,-1.506770729793786e-05
2011-09-06,-0.0015082757392819595,-0.0030858674417945328
2011-09-07,0.00025898823638039045,-0.00020822009578942184
2011-09-08,7.83908302414039e-06,-2.661959240573646e-05
2011-09-09,-7.590348931860368e-06,-0.0004327484143996812
2011-09-13,3.483876480008446e-05,-0.0001553575289370802
2011-09-14,0.0016171605138857416,-3.5167043308822034e-05
2011-09-15,-4.120462836857551e-05,-4.4943423162090234e-05
2011-09-16,0.0014743046814247403,-3.58438477732667e-05
2011-09-19,-2.764762950799334e-06,-4.5792956413036345e-05
2011-09-20,0.00035138303847461253,4.781198349533404e-05
2011-09-21,0.0,0.0033159400344902573
2011-09-22,-9.191269534496853e-06,0.0
2011-09-23,2.2173594590928735e-06,6.839896392988982e-05
2011-09-26,-6.000267525007998e-05,0.0
2011-09-27,-1.864824640326554e-05,1.8736598964721955e-05
2011-09-28,-7.6374281859586e-05,-1.5212543134662547e-06
2011-09-29,-1.0537968215190853e-06,1.2896496135085014e-05
2011-09-30,-8.915149832186972e-05,5.329898733156214e-05
2011-10-10,-0.001195845452315362,-0.00010024466901976638
2011-10-11,-3.3605157808615934e-05,-7.018612760769841e-05
2011-10-12,-6.368235575336403e-05,-7.625232429179954e-05
2011-10-13,0.0,0.0
2011-10-14,3.4900296309435025e-05,0.0
2011-10-17,-2.5164239055310346e-05,0.0
2011-10-18,-0.00012790617842963265,0.0
2011-10-19,-0.0006384173455433576,0.0
2011-10-20,-8.831461835512315e-05,0.0
2011-10-21,-2.4762960371255412e-05,0.0
2011-10-24,1.2108403812036516e-05,-4.089623574059692e-06
2011-10-25,0.0,0.0
2011-10-26,-3.0487659772213088e-05,0.0
2011-10-27,1.7198365724801234e-06,0.0
2011-10-28,5.4639591314371474e-05,-1.3661103682512388e-05
2011-10-31,0.004016714307465473,0.0
2011-11-01,0.0001354160540175394,0.0
2011-11-02,7.084231338426964e-05,0.0
2011-11-03,-5.286284526151437e-06,0.0
2011-11-04,5.9764281143953386e-05,0.0
2011-11-07,-4.098362218495761e-05,0.0
2011-11-08,0.0,0.0
2011-11-09,0.0,0.0
2011-11-10,-0.0007993594223409124,0.0
2011-11-11,3.7800678374529006e-06,0.0
2011-11-14,0.00029107507706029083,0.0
2011-11-15,-0.00013419331669933837,-1.9583386778283638e-05
2011-11-16,-0.0006145091729774897,0.0
2011-11-17,-0.001518087916254175,-0.00021010726861961626
2011-11-18,-0.0007852897502734918,-0.00039912063477866034
2011-11-21,-0.0013572190160258805,-0.0010764694778264694
2011-11-22,-0.0008207880878132565,-0.0002745769278295212
2011-11-23,-0.00048393870514426075,-0.001117027352301578
2011-11-24,-0.023349617889623052,-0.001255807551918709
2011-11-25,-0.0013809704217348081,-0.0012155058614439283
2011-11-28,-6.645584762894201e-05,-0.0003749903457591164
2011-11-29,-0.0008653461848693174,-0.00016918188864300845
2011-11-30,-0.016937389284272505,-0.00011220794259952806
2011-12-01,6.262272818165308e-05,-0.038921633341408704
2011-12-02,0.0,0.0
2011-12-05,-4.824823714491953e-05,-3.093972999454867e-05
2011-12-06,-0.00036279703139689554,-0.000273239719759808
2011-12-07,-0.00028169933291664206,-0.00015820876544725136
2011-12-08,-0.0001719331350150559,-0.0004034834728306354
2011-12-09,-0.0002804916814653818,-0.0003209790220286593
2011-12-12,-0.0013039103689198362,-0.0010116968117253827
2011-12-13,-0.00024463892878548964,-7.709989331319691e-05
2011-12-14,-0.0004896136441218681,-0.0003341170950021125
2011-12-15,-0.0016985381508623247,-0.0003571895483505442
2011-12-16,-0.0003678242569812353,-0.0004179121937433994
2011-12-19,-0.00034461890272580084,-2.061998532058403e-05
2011-12-20,-8.645590551422267e-05,-6.844209816742876e-05
2011-12-21,-6.086346927486628e-05,-7.276542404566706e-06
2011-12-22,-0.00022901160484334774,-0.0004954879980117787
2011-12-23,-0.00013828716904046813,-0.00045505227616822106
2011-12-26,0.00022388686236386103,-0.0001414451850669024
2011-12-27,-0.0005468153619313938,-0.0002435168877753141
2011-12-28,-0.0001476021452940777,-0.00023957275056619003
2011-12-29,-2.6245704333197638e-05,-0.0006956057385922831
2011-12-30,0.0008006610634833004,-4.325909631190375e-05
2012-01-04,0.0,-0.0008090173936139857
2012-01-05,-0.0005478528466576308,-0.0008274107867653171
2012-01-06,0.0,-7.667622159493248e-05
2012-01-09,0.0034066335530301113,-0.0006994443157059516
2012-01-10,1.4912592229922596e-05,0.0
2012-01-11,0.0,0.0
2012-01-12,0.00020555666066370164,-2.534920673917312e-06
2012-01-13,-1.2748142300293492e-05,0.0
2012-01-16,0.0,0.0
2012-01-17,-9.153492832272747e-05,0.0
2012-01-18,0.0,-0.0002720562433381594
2012-01-19,0.0004344948639411438,0.0
2012-01-20,0.0,0.0
2012-01-30,-2.093959260742588e-06,0.0
2012-01-31,-3.517569905344857e-06,0.0
2012-02-01,-9.487175852567836e-05,0.0
2012-02-02,-5.5590837124055325e-05,0.0
2012-02-03,0.0,0.0
2012-02-06,2.267433534823231e-05,0.0
2012-02-07,-0.0013451772786042676,0.0
2012-02-08,0.0003488403486869927,-8.555916458034505e-05
2012-02-09,0.0,0.0
2012-02-10,1.042856295104594e-05,0.0
2012-02-13,6.199252819145056e-05,-0.00044497413122568174
2012-02-14,-1.4778829762302203e-05,0.0
2012-02-15,0.0001698699841859387,0.0
2012-02-16,7.604420672194428e-06,0.0
2012-02-17,-8.533284544292636e-06,0.0
2012-02-20,-2.9072108449983586e-06,0.0
2012-02-21,-5.625204958551061e-06,0.0
2012-02-22,0.00040970268512238717,0.0
2012-02-23,1.1146494300925828e-05,0.0
2012-02-24,6.366003270348116e-06,0.0
2012-02-27,7.716459984539504e-05,0.0
2012-02-28,0.0,0.0
2012-02-29,0.0,0.0
2012-03-01,0.0,0.0
2012-03-02,0.0,0.0
2012-03-05,-2.3036469444095045e-05,0.0
2012-03-06,-0.00013083908340225987,0.0
2012-03-07,0.006299966206772342,0.0
2012-03-08,0.0017253258999961251,0.0
2012-03-09,0.0006712653636864731,0.0
2012-03-12,3.072604743673651e-05,-2.225969208308815e-05
2012-03-13,-0.0003947585781110221,0.0
2012-03-14,-0.0026495236042529385,-0.0006667731131059435
2012-03-15,0.0179808425151142,-8.966130987059806e-05
2012-03-16,0.00011329992476002392,0.00035933696651120145
2012-03-19,-5.6020280554329316e-05,-0.0002813233820105349
2012-03-20,-4.6533222420004875e-05,0.0
2012-03-21,-4.2897603050968556e-05,-0.0004134321804898077
2012-03-22,-0.0009321927745449568,-0.0003804564971575408
2012-03-23,-0.0007672361525292074,-0.000670766308710116
2012-03-26,0.00012982911167317885,-0.0007569397588535946
2012-03-27,0.0006332863767572656,-0.0018437998501124112
2012-03-28,-0.00041690686424381365,-0.0014338396617863548
2012-03-29,-0.004670649601750428,-0.006560269325407822
2012-03-30,-0.005129885791199769,-0.002044398884814898
2012-04-05,-0.0009163500112919255,-0.001935043387189649
2012-04-06,-0.0003643695539919758,-0.0009074182743577752
2012-04-09,-0.0012585615539930548,0.0004635440139000344
2012-04-10,0.004458566597819727,-0.0008690290921695319
2012-04-11,-0.0002794168902203512,0.004199417930211045
2012-04-12,0.00017285718008414083,-0.0001029520538650316
2012-04-13,8.684250860707664e-07,1.4645235735775745e-05
2012-04-16,-0.00016498034088016598,0.0
2012-04-17,0.0,-0.00016946958299719254
2012-04-18,7.190581065173858e-05,-0.00037910465456358856
2012-04-19,-0.00023896319866100035,0.0
2012-04-20,5.776491841131393e-06,0.0
2012-04-23,-3.666623950368702e-05,0.0
2012-04-24,-0.00011527209597140967,-0.00019600418498416715
2012-04-25,0.00036144152984476615,1.829663352484649e-05
2012-04-26,-0.00033131378474641153,-0.0002963380260622808
2012-04-27,0.03694997261116147,-1.7137093720803517e-05
2012-05-02,0.00017901401784477223,0.0005326543806527228
2012-05-03,-2.1539843824800566e-05,0.03974492442149345
2012-05-04,0.0006444748436513353,-2.6514536670816423e-05
2012-05-07,0.00012188806954053426,-4.9025972003955865e-05
2012-05-08,8.871137438133659e-07,0.01945680643564225
2012-05-09,-0.0001428485611489556,0.0
2012-05-10,-0.002368117503289253,9.271227726451604e-07
2012-05-11,0.003089906753673713,0.0
2012-05-14,-9.912739800990811e-05,0.0001465703032849519
2012-05-15,-0.0009409748360236297,0.0001060552300863977
2012-05-16,-0.0015778245656081363,-0.00011441685726261297
2012-05-17,0.0019375196530384494,0.003625102639147926
2012-05-18,-0.0003553758739158224,-0.0008561442799675386
2012-05-21,-0.0009587019174890313,-0.0012451223170324372
2012-05-22,3.1898886631297324e-05,1.7070518060447186e-05
2012-05-23,0.0001644998888218884,-0.0005013526873459557
2012-05-24,0.0004545419584451286,-0.0001607832890472028
2012-05-25,-9.679562491573428e-05,-0.0003837081769461996
2012-05-28,-0.0008842449432793811,-4.978033274598974e-05
2012-05-29,2.062145713592344e-05,-7.161579960221603e-05
2012-05-30,0.0,-2.4446670910247913e-05
2012-05-31,-0.0014162964522325394,-0.002160174638563831
2012-06-01,1.0790927347108068e-05,-2.7871949392288792e-05
2012-06-04,-9.151488344303752e-05,-2.226158305588758e-05
2012-06-05,-0.0006155347809890969,0.0
2012-06-06,-0.001018038041836532,-0.0014027288750368462
2012-06-07,-0.0011421190739635948,0.00014836671546891988
2012-06-08,-0.0002933639923499984,0.0004810346755706074
2012-06-11,0.004989083824375852,-0.0017214871607357113
2012-06-12,-0.0015994347927967046,-0.00021921386990788165
2012-06-13,-9.720419424929357e-05,-0.0001968348039332709
2012-06-14,-0.0001250581628084403,-0.00070148878361322
2012-06-15,0.00020815669344308058,-1.7689716582582984e-05
2012-06-18,0.003424805641602366,7.519565941762463e-06
2012-06-19,-0.00014035622341378512,-6.513077338165214e-05
2012-06-20,-0.0017829860026615503,-0.00019770592229646878
2012-06-21,-0.000726436085086403,-6.038312617746293e-05
2012-06-25,-0.00025585191974407086,-0.0004811725968920218
2012-06-26,-4.413009094853037e-05,-0.0005108864736872911
2012-06-27,-0.002193692383321421,0.0002704174556263896
2012-06-28,-0.0003732575311132576,0.0036002906807568067
2012-06-29,0.017623579819477844,0.0006631988480414528
2012-07-02,0.0008568496172459858,-0.0011673485146738985
2012-07-03,0.001771191305788843,0.00039969420388817324
2012-07-04,-5.558433953391175e-05,0.0024467716649195673
2012-07-05,-0.00012477536912263243,0.0001446174062217755
2012-07-06,0.0017272627343537228,0.0005805944395179012
2012-07-09,-0.0001456816901816186,-0.0001514135056270482
2012-07-10,-0.00020330066875856066,7.475067469721128e-05
2012-07-11,-0.0001353879236013821,-0.00022870333771953536
2012-07-12,-1.6768126591530667e-05,0.0
2012-07-13,1.914597365218513e-05,0.0010335772910771601
2012-07-16,-0.00015734933026608958,0.0
2012-07-17,0.00033645325764182065,-8.620848292624001e-05
2012-07-18,0.000135426500941041,3.737477448971422e-05
2012-07-19,2.5153045865703367e-06,8.25659034419795e-05
2012-07-20,-0.0005969931024319964,-0.0002955972600186816
2012-07-23,3.0182759542801264e-05,0.0006960487457522277
2012-07-24,0.00019129665936358864,0.0001938263506658996
2012-07-25,-0.0011426999957531358,-0.00010202603889617936
2012-07-26,0.0011991658130195084,7.905491279054354e-05
2012-07-27,-0.002954048415367447,2.164733276374826e-05
2012-07-30,0.00042272501040668906,0.002961838161581459
2012-07-31,-0.000652927159249466,0.0006250266011077294
2012-08-01,-0.00012267589060946797,-0.0007298980215005462
2012-08-02,-0.0003194679299239743,0.0
2012-08-03,-0.005365559476353111,-0.0003591319647546473
2012-08-06,1.1579586085500051e-05,-4.2672163732283056e-05
2012-08-07,2.0841958799247234e-05,0.0
2012-08-08,3.183846393940266e-05,0.01822779676483125
2012-08-09,-6.116408747500722e-05,0.0
2012-08-10,0.004766932705012462,0.0
2012-08-13,2.903241428376529e-05,0.0
2012-08-14,0.0005603729501610093,-0.00010004346805331528
2012-08-15,-9.985562950157164e-05,0.0
2012-08-16,-0.0003773509333499223,0.0
2012-08-17,-7.939632952773647e-05,-1.077023168476204e-05
2012-08-20,0.001855782706581051,0.0001940259208052862
2012-08-21,-0.00038975293667295897,0.0
2012-08-22,-0.0003173336982072812,-0.001386441383699618
2012-08-23,-0.0002430446409468208,0.002065073259228006
2012-08-24,0.0,-0.001043453833408584
2012-08-27,-0.00011612689397402719,-0.0007480111004222865
2012-08-28,-0.00012832676014279184,-0.00010641707018743809
2012-08-29,-0.00032782763517425737,-0.00013932942406543668
2012-08-30,-0.002401962394945178,-8.767008715213422e-06
2012-08-31,0.000763975192751795,-3.98233384884827e-05
2012-09-03,0.0009220721461025318,-0.0029450313288627004
2012-09-04,-0.00024168627209025383,0.0
2012-09-05,-1.0723317367493383e-05,0.0009441414205965451
2012-09-06,5.7528526720515886e-05,0.0010572013904963876
2012-09-07,0.0,0.0
2012-09-10,0.0,0.0
2012-09-11,0.0,0.0
2012-09-12,0.00015990006336827814,0.0
2012-09-13,-0.00010902277467644727,0.0
2012-09-14,0.0015590397646838329,0.0
2012-09-17,-8.571989557252452e-05,0.0
2012-09-18,0.0003665359516243485,0.0
2012-09-19,-0.000953971775467673,0.0
2012-09-20,-0.0011301526293800647,0.0
2012-09-21,-0.0005886339462923181,5.25175791670289e-05
2012-09-24,-0.00297365947304344,-0.00012432294145086752
2012-09-25,-0.0002804302571941586,-0.0001975597147300802
2012-09-26,-0.0011450313114482844,-0.00012517160687500027
2012-09-27,1.8651343023764803e-05,-0.0011261428094543574
2012-09-28,7.937375301998297e-05,-0.00019593544150252638
2012-10-08,-2.776511376982909e-05,-0.0003102714041356237
2012-10-09,0.0010562939884014176,-2.0220985539667856e-05
2012-10-10,-2.589375897771695e-05,-1.8241899824665603e-06
2012-10-11,3.88024240070277e-05,0.0
2012-10-12,-0.00046754533291028895,2.257262968485497e-05
2012-10-15,-2.8725209182110917e-05,-0.0002736203540019373
2012-10-16,-1.4177729296839116e-05,0.0
2012-10-17,-0.00010150363326108102,0.0
2012-10-18,-0.0013026642628515771,0.0
2012-10-19,-7.092518304720131e-06,0.0
2012-10-22,1.5580396783076969e-06,0.0
2012-10-23,-0.00035876124015286036,-7.716911235660506e-05
2012-10-24,-0.00026256646528482943,-5.7638215694931127e-05
2012-10-25,-0.00014612193225795335,0.0
2012-10-26,-0.00043870884016931455,-8.128464188113329e-05
2012-10-29,-0.0010445414753861655,-2.7630656856877096e-05
2012-10-30,-0.0003991079181798775,-8.06558060169779e-05
2012-10-31,-0.002012023010702234,-7.421417879206461e-05
2012-11-01,-0.0007025166574854128,-7.037270981778265e-05
2012-11-02,-0.0010079063925479397,3.41817696420932e-05
2012-11-05,-2.1901913196267532e-05,-2.5535310203057758e-05
2012-11-06,-0.0018753991298394908,-0.0002471444355156836
2012-11-07,-2.8498958215179902e-05,-1.9129631055570263e-05
2012-11-08,-3.120571687388004e-05,0.0
2012-11-09,-0.0006297730657971091,-0.0007820401459981382
2012-11-12,-0.0026796543168663045,-0.0024457369648906114
2012-11-13,-0.004403780856462562,-0.0037823190982528973
2012-11-14,-0.0005638291296452254,-0.003292290200285088
2012-11-15,5.097357334817588e-05,-0.000624780099566207
2012-11-16,-0.005996427241234,-0.001214082103201973
2012-11-19,-1.7130096345879876e-05,-0.0053949999477249395
2012-11-20,-0.00011497913212528861,-0.0006126381396339664
2012-11-21,-0.0003155597123406117,-0.0006132138544483565
2012-11-22,0.00010423160697168735,3.51349213620339e-05
2012-11-23,-8.183814410339146e-05,-0.00013955875028368964
2012-11-26,-0.0001565399887036954,0.0
2012-11-27,-0.0003580344916916114,-3.290696782236142e-05
2012-11-28,-0.00030021858488012186,-0.00028204077837651196
2012-11-29,6.758970638238495e-05,-0.00016748774725365345
2012-11-30,-0.00010808532369941389,-0.0007258626226153455
2012-12-03,-0.00017847803133778974,-0.0003615190210192712
2012-12-04,-0.00010773380625262019,-0.00010799156913471623
2012-12-05,0.00011945264816493083,0.0007086364127288883
2012-12-06,1.352326691621979e-05,0.0
2012-12-07,1.4448001245603685e-05,0.0
2012-12-10,0.0,0.0
2012-12-11,2.0373160084264173e-05,-0.00011616318406684112
2012-12-12,0.00022396142837667222,-4.014590880844257e-05
2012-12-13,-0.00011298811293244762,0.0
2012-12-14,0.0003664528813289286,-2.1165966051326972e-05
2012-12-17,0.0,0.0
2012-12-18,-0.0005325463983646635,0.0
2012-12-19,-3.2079036568877777e-06,0.0
2012-12-20,2.186787954394982e-05,0.0
2012-12-21,0.0,0.0
2012-12-24,1.4479956026852615e-05,0.0
2012-12-25,3.184661208511757e-05,0.0
2012-12-26,0.0,0.0
2012-12-27,-0.00021090504138942143,0.0
2012-12-28,0.0005294984996246424,0.0
2012-12-31,0.0013090596576649282,0.0014483429755220438
2013-01-04,-0.0002695814385013967,-0.00045456560745064527
2013-01-07,-0.0007392051289121798,0.0003048541069495529
2013-01-08,0.0,0.0
2013-01-09,-0.00015191991244233296,0.0
2013-01-10,1.2633732216663687e-05,-0.00013662384525388175
2013-01-11,-2.509829404492817e-05,0.0
2013-01-14,1.4855079979839604e-06,0.0
2013-01-15,0.0,0.0
2013-01-16,0.0,0.0
2013-01-17,0.0,0.0
2013-01-18,0.0,0.0
2013-01-21,0.0,0.0
2013-01-22,0.0,0.0
2013-01-23,0.0,0.0
2013-01-24,0.0,0.0
2013-01-25,-0.0019907614567672427,-0.0005002974678216035
2013-01-28,-0.00016646699408586206,-0.0021982351132151493
2013-01-29,-0.0002964900511793966,0.0
2013-01-30,0.00010798260323709082,0.0
2013-01-31,-0.00017161293684002572,-0.00026958822743413356
2013-02-01,0.0001232732710988475,0.0
2013-02-04,0.0,6.821615607908087e-05
2013-02-05,-6.280909334474666e-05,2.342819251273405e-05
2013-02-06,0.0,0.0
2013-02-07,0.0,-5.3801585342012614e-05
2013-02-08,0.0,-1.9195075276230837e-06
2013-02-18,-4.6503987237841334e-05,-4.863424774694821e-05
2013-02-19,0.0,0.0
2013-02-20,0.0023619049717383328,0.0
2013-02-21,-0.00019782673878563972,-0.0006995965805421586
2013-02-22,-0.0002298091804306427,-6.6916728157002e-05
2013-02-25,0.00013757634654512784,0.0
2013-02-26,2.655890452230608e-05,-0.0005725421189839185
2013-02-27,0.0008055403794955172,0.0020619953208028674
2013-02-28,0.0013694405419191105,-5.6721476380663664e-05
2013-03-01,-4.045945300034568e-05,0.0008108734787163998
2013-03-04,0.0014426882438903213,-0.004131309589265242
2013-03-05,0.004294173498820688,0.0005459209465895693
2013-03-06,0.0008073914730273703,4.469789095968492e-05
2013-03-07,-0.00018208210107082155,0.004784115463630603
2013-03-08,0.001974673015864364,-0.0008005886834482402
2013-03-11,0.0030343171719155334,0.0013761623766324462
2013-03-12,0.0010859545909527543,0.0001715759631188383
2013-03-13,0.0033446145314971224,-6.1010081443241826e-05
2013-03-14,0.0002738061792182639,0.002315914883158065
2013-03-15,0.0002232618723166671,0.00156881181228124
2013-03-18,0.002651372054226844,8.864798573411184e-05
2013-03-19,0.0014930421995780535,0.0016798518197479685
2013-03-20,0.0017650598651852154,0.0002881362563877535
2013-03-21,0.00038547506003721823,0.001040678101118076
2013-03-22,2.5178371807549977e-05,-0.00044499423532685955
2013-03-25,0.0008728725926442345,-0.00023832594909823003
2013-03-26,-3.555763490458349e-05,0.0007619713987211871
2013-03-27,0.041580621510146354,5.300471140689026e-05
2013-03-28,-5.4404031461986875e-05,-1.3885878597037795e-05
2013-03-29,0.004198193090091615,0.0005632139546768195
2013-04-01,0.0012292351932717354,-3.3822528402987017e-06
2013-04-02,0.029456968657397845,0.0023601416113962475
2013-04-03,0.01695056314573615,0.005980871913994597
2013-04-08,0.00022791445044592927,0.0020981805208044745
2013-04-09,0.0001905942363924207,0.00010479449547847005
2013-04-10,0.0008059360327989008,0.027699061146991125
2013-04-11,0.00013185736794073217,0.00030581026170096125
2013-04-12,0.0005721660405976049,0.03092365520171731
2013-04-15,-8.895848056460724e-07,6.0596282603429374e-05
2013-04-16,0.0010650837616679495,0.012409489121109469
2013-04-17,0.00024515310242940075,0.0006349863845382052
2013-04-18,-8.505142917085586e-05,0.0001779318427929224
2013-04-19,8.840016719902507e-07,0.0014258439402472314
2013-04-22,-5.4637418124925314e-05,0.0
2013-04-23,0.011045990094689194,0.0
2013-04-24,0.000527984476318672,3.2346402732286734e-05
2013-04-25,-9.792776907333126e-05,0.0
2013-04-26,-0.0005002036052613501,0.0007700554839202328
2013-05-02,-0.00539311630002541,0.00020777697221543545
2013-05-03,0.0009787348694151102,0.00031870868427472755
2013-05-06,-4.269394328299748e-05,-0.002701400057499452
2013-05-07,2.955880893310652e-05,-1.3375317807144665e-05
2013-05-08,-6.2262079214614145e-06,3.8836617504377024e-05
2013-05-09,0.002684512130111568,0.00018024615041399054
2013-05-10,0.0,0.0021357589980624744
2013-05-13,-0.0002979299805649382,0.0
2013-05-14,-5.292980539904554e-05,0.0
2013-05-15,-5.696735968418822e-05,0.0
2013-05-16,8.103066026212994e-05,0.0
2013-05-17,3.9078337749156884e-05,0.0
2013-05-20,1.0027219990084044e-05,0.0
2013-05-21,-2.402682530595034e-05,0.0
2013-05-22,-0.00035295691666768964,-2.5503042316186213e-05
2013-05-23,-0.004100283075527689,0.0
2013-05-24,-0.0001997381188248853,0.0
2013-05-27,0.00015405729858485522,0.0
2013-05-28,-8.834102835642929e-06,-5.5171700819802904e-05
2013-05-29,0.0005217923395298528,0.01244476616181766
2013-05-30,-7.31864056491551e-05,0.0
2013-05-31,0.0,-0.0002609142899018515
2013-06-03,3.868848726084588e-05,-1.987471420987032e-05
2013-06-04,0.002391437602629218,0.0
2013-06-05,0.00011857105326576235,-6.523773624259415e-05
2013-06-06,-0.0012278737919337432,-0.00015470988764936276
2013-06-07,-0.001564783299335731,0.00023494326141312847
2013-06-13,-0.011837189048801629,0.000838831457335203
2013-06-14,-0.01040016696403478,-0.0033308382843506073
2013-06-17,-0.00020792231386637915,-0.005980725034301786
2013-06-18,-0.0013996540168730296,2.9476913311833334e-05
2013-06-19,-0.0007417499922924896,-0.015211346041869987
2013-06-20,-0.0017418688948466383,-0.0039026643718396803
2013-06-21,0.00034176864439888137,-0.0049159956398351174
2013-06-24,-0.004822474326367001,-0.004351980980471852
2013-06-25,-0.001847216546591522,-0.006483279925785701
2013-06-26,-0.0007462288259761356,-0.0008749549930854241
2013-06-27,-7.132228914797148e-05,-0.00023042462270942462
2013-06-28,0.0002271556701555765,-0.000971639679221403
2013-07-01,-4.796622169776127e-05,0.002256512751036446
2013-07-02,-0.00022169548892533668,0.0
2013-07-03,0.0001339601700458314,-0.00020692429493391907
2013-07-04,-0.00016115328320577966,-0.0004288463148236437
2013-07-05,-0.00019535056378863023,0.0
2013-07-08,-0.0019375737752725059,-4.541954768784159e-06
2013-07-09,-1.1198442614960208e-06,-0.0008482014876235952
2013-07-10,-1.093613889967232e-05,-1.3215798143713669e-05
2013-07-11,1.006382537060328e-05,0.0
2013-07-12,0.0,-2.1503581876572245e-05
2013-07-15,0.00039950098583955377,0.0
2013-07-16,0.0015882777701575084,-0.00011532699397353331
2013-07-17,0.0009614646586455204,0.0
2013-07-18,-0.0005958800027138472,0.0010004344417391987
2013-07-19,0.00016628045538846434,-0.00013437830103226326
2013-07-22,0.0006169836836189132,0.0
2013-07-23,0.0004608225936036938,-0.0008604192041662556
2013-07-24,0.001053997649059034,-0.00022948839285555323
2013-07-25,-8.266317438045972e-05,0.0
2013-07-26,-4.5178488363024235e-05,-0.00012878903758277124
2013-07-29,-8.365002664131909e-05,1.0207706408931827e-05
2013-07-30,0.0014923230383316604,-1.014122275376699e-05
2013-07-31,-0.0001696916789557851,-0.0003896993677075448
2013-08-01,-8.947898278748719e-05,4.6745480920270343e-05
2013-08-02,0.00010005370312186996,5.2228915165383485e-06
2013-08-05,5.088801984777513e-06,0.001070888941593065
2013-08-06,9.83845557174454e-05,0.000963451053584498
2013-08-07,0.0,-0.0025815345360163068
2013-08-08,4.6807253967962384e-05,0.0
2013-08-09,5.627786287337138e-05,0.0
2013-08-12,4.68865442996494e-05,0.0
2013-08-13,2.0394340198691454e-05,0.0007108650581089221
2013-08-14,0.0003677724048436229,0.00018066972716492997
2013-08-15,0.00024447623582480877,0.0
2013-08-16,0.0,0.0
2013-08-19,0.00019068112671731885,0.0
2013-08-20,-5.927773877348351e-05,0.0
2013-08-21,-0.003596523094655907,-1.1146616466205994e-05
2013-08-22,-0.0009249106049290176,0.0006570987891605711
2013-08-23,-0.003378733792562913,0.0
2013-08-26,-9.852847817390718e-05,-2.2225234471278695e-05
2013-08-27,-1.7066597400596242e-05,-1.217241532738716e-05
2013-08-28,-0.0004703598173339891,1.488683908775354e-06
