,10_20,10_30,10_60,5_20,5_30,5_60
2010-01-07,0.0,2.848396080947657e-05,0.00023065965948905714,0.0,0.0,0.00044692327252354074
2010-01-08,0.0,0.0,-5.124983530662141e-05,0.00032477525009251795,0.0,0.0
2010-01-11,0.0007731135961444138,0.0,-0.0012702712450930228,-0.0006616171254806317,0.0027188861212130108,-1.674994223114389e-05
2010-01-12,1.9445519780836425e-05,0.0,0.0005124298512827679,-0.0008878636223843683,-1.6439470987886837e-05,-1.0289483607316393e-05
2010-01-13,0.00040671792838393685,0.0006400857947191274,0.0,-2.804927719614702e-05,-0.00018899876153821227,0.001087855082593798
2010-01-14,0.0001901090665394572,0.00031616787499437525,0.0,-0.0003443251936058135,0.0006178129246957079,0.0007623754546471239
2010-01-15,-0.00024347072352196944,0.0010714437527039613,0.0,0.001998615686879924,-3.299785412694358e-06,0.00022573173142389921
2010-01-18,0.0,0.0005344692067990002,1.9941133147442136e-05,-0.00016219063475757044,-0.0001485023735113024,0.0007040138369063464
2010-01-19,-0.00023850058317843344,-0.00021728446834049729,-2.5972684354154066e-06,-0.0005537328732478612,1.8127461814214655e-05,1.6586662078019267e-05
2010-01-20,-3.5961109650811654e-05,1.0298994121661397e-06,0.0013030116469085974,-0.0003979469337767475,-0.00047540160139763034,-3.409262390908947e-05
2010-01-21,-3.877269075280856e-05,5.915075258975802e-06,0.00034835761443535507,0.0008004819787559882,0.0001047037835677962,-0.00028648116728400235
2010-01-22,-0.00045334422938504265,0.00016108996689608926,-0.00033393502604899786,-0.0003043967407002047,-2.3502065329818615e-05,-0.00016464670963677497
2010-01-25,-0.00029948794060921294,-6.783991447051687e-05,-0.00011481765340482387,-0.00030995270056317003,0.0006796951119122142,-4.084064113615706e-05
2010-01-26,0.000963166779218096,-0.00035350928241218555,0.0006570898100442917,-0.00031609214759377284,-3.552488162203003e-05,0.0008402515548395169
2010-01-27,0.0006723288605760018,-0.00023072265463614284,-3.222370471103122e-05,-0.0026730187385502853,-0.0015801932564992265,-0.0005749052710595668
2010-01-28,-0.0006950554278734025,-0.00033295941779935525,0.00017801777208544952,-0.003997212549008701,0.0009264349389430243,-0.0021302449035717763
2010-01-29,-0.000986000860266947,-0.0003254398178331569,0.00021651793784291092,-0.0006678597580914035,-0.0007804620872405417,0.007341219655691664
2010-02-01,-0.0009326611497690387,0.0005686618075016857,-0.0008629712189443002,-0.0015201437845296826,-0.0049571249909415435,-0.00017163247010262264
2010-02-02,-0.001378607080869724,-0.001354124106660694,-0.001322341420913731,-0.03571026767656653,-0.03580538234970867,0.0009296343540393553
2010-02-03,-0.0008185379553386796,0.0005732059925905408,0.00016311845469531609,8.391647729931964e-05,-0.0002940539156803539,0.029751232135229486
2010-02-04,-0.0005573491183903087,-1.5121070098254607e-05,0.0009478210828249771,0.0003150466862572585,1.234336698125126e-05,0.0009522739011672864
2010-02-05,-0.026969435695386047,4.948088411588634e-05,-0.00018341908952389414,1.3182615171377678e-06,-0.00015190002460627796,0.002173754143460533
2010-02-08,-0.00015083078613946778,0.0004300275455203461,-0.0008229408883474278,0.0,0.00023487781078362574,-7.006002148402496e-06
2010-02-09,0.0014875967944373851,-0.025217372936580072,7.119522349901037e-05,1.9388812949913758e-05,-3.9025423708401996e-05,0.00013348872341114465
2010-02-10,-0.011050529386294425,-7.538636448473318e-05,0.0009203677035592021,1.0765837267666727e-05,3.794046829638353e-05,7.073239339821124e-05
2010-02-11,4.4345353587932727e-05,0.000855705888549519,0.0007209075871732679,1.3318805279447552e-05,0.00042377326247838994,2.7802536651263205e-05
2010-02-12,8.621105283684005e-05,-1.1053170172836764e-05,0.031067695384567415,1.2075369090792677e-05,0.00011214744693893032,0.0
2010-02-22,0.00020788762970841207,-0.0004649009623026674,0.0016387441966503216,-1.0798355246782466e-05,0.0005044021621538109,0.0
2010-02-23,3.477752430526455e-06,-0.0001457115559766707,0.0002812639232820596,0.0,0.00014188794040900267,0.006088568090669277
2010-02-24,0.002089947599285509,0.0007569461535141209,0.0,0.0,0.0,6.221780467635343e-06
2010-02-25,0.000367842798373616,0.00020877604259115148,0.0,0.0,-1.743668538691443e-05,0.0
2010-02-26,0.0,0.0,5.236455706396286e-05,-1.969085170399235e-05,0.0,0.0
2010-03-01,3.435587071393929e-05,0.0006874528845302502,0.0,0.0,0.0,0.0
2010-03-02,0.0,0.0,0.0,0.0,0.0,-0.00015076790011032647
2010-03-03,0.0,0.0001629004242333555,0.0,-9.123757749894732e-06,-0.00013248722780232863,0.0
2010-03-04,0.0,0.0,0.0,0.0,-0.00014949877254635477,0.0
2010-03-05,-3.5033886452653343e-06,0.0,0.0,0.0,0.0,0.0
2010-03-08,0.0,0.0,0.0,-5.466420508473117e-05,-2.569810954968064e-06,0.0
2010-03-09,0.0,0.0019234365049298784,-7.664166470858604e-05,-0.00011618784267774336,5.3504021072331056e-05,0.0
2010-03-10,-0.00010208652596556182,0.0,0.0,8.597756623602621e-05,-1.3193725008627331e-05,8.907498085588209e-05
2010-03-11,0.0,-0.00020839092578553848,0.0,-4.591984482425148e-05,-0.0003134354444867028,-1.1713019820198655e-05
2010-03-12,0.0,0.0,0.0,-0.00012244079071763422,-1.3614306570424519e-05,-8.817284584306205e-05
2010-03-15,-2.5655539338917227e-05,-4.27578929146557e-06,0.0,-0.0015881636607036965,2.4622101875113965e-05,-9.682221321183674e-05
2010-03-16,0.000174303927460568,0.0,-3.5643351358710107e-06,-0.0010343344736857157,-0.0002657922347972956,0.0007592244897234969
2010-03-17,-4.463758667727361e-05,0.0,0.00013417481929437286,-0.0010175062562633292,-0.0006361202919414311,0.0010212998275907026
2010-03-18,-0.00011593611249383313,5.557754637964186e-05,0.00027047126580813613,-0.0005228259983717902,-0.0005158357180015677,-0.00026727103656235484
2010-03-19,-0.0002678079730597155,0.00021872034702652402,0.0,-5.716335224797654e-05,-0.00020356038361555386,0.0004488139071903677
2010-03-22,2.3232313433682102e-05,4.9147302320231446e-05,7.621237752737126e-06,-0.00010109168939218446,0.00013136251252223762,-0.00012406913379335685
2010-03-23,-0.0010286515760497595,-1.826903323963265e-05,0.0003556019511391028,2.915378292933413e-06,-0.00011587460886681937,0.00016332083067286456
2010-03-24,-0.0004557530755252421,-3.2980170824537444e-05,0.000886561494633485,-1.2316865358740397e-06,-2.093060009412718e-05,0.0
2010-03-25,-0.0007206504848204986,4.427054533865368e-05,0.005363657594330065,-4.885818089008794e-05,-5.061647904191277e-06,0.0
2010-03-26,-0.00023173287705546548,-0.00028850441683938655,0.0003669947405815613,3.293817510480907e-07,0.0,0.0
2010-03-29,0.00023453730097323645,8.39795420023389e-05,4.02676175540572e-05,0.0009370776967177314,-5.419225225790452e-05,0.0
2010-03-30,-0.00011391217786318649,7.210854496281582e-05,0.00019868805908684553,1.6644665027023134e-05,-3.029969172451421e-05,0.0005398464648810059
2010-03-31,5.9104168246102e-05,6.112182625985233e-05,-6.681439854108672e-05,0.0012865969757051524,-0.00016808897421734636,1.0703977710614125e-05
2010-04-01,-7.733365803491407e-06,-6.400679762640112e-05,0.0005241028124128423,0.04045573384195391,1.4094000196894626e-05,2.69555019389366e-05
2010-04-02,9.183411755793245e-05,1.0574296629581772e-05,-4.831355285062711e-07,2.820032772603048e-05,8.419156429994726e-05,0.001453932606188417
2010-04-06,-5.111215145705403e-05,-4.183298677353609e-06,0.0,0.0,1.338088000236463e-05,0.0
2010-04-07,-1.4575979234732915e-06,6.504991948001148e-05,-2.496085334365625e-06,0.0,-6.128109469631065e-07,0.0
2010-04-08,0.0262115993110899,6.875484772067379e-06,0.0015199310061566427,1.747536672069107e-06,1.9085846876430596e-06,0.0
2010-04-09,4.6265346243477705e-06,4.006819908420136e-06,7.042003025141923e-05,-1.804446184596874e-07,0.0,0.0
2010-04-12,1.3557014253500253e-06,0.0,0.0,2.5925465089567756e-05,-1.4727178022836345e-05,0.0003279505176740915
2010-04-13,0.0,-9.294810727048755e-06,0.0,-6.321424763357681e-06,-2.74209902671571e-06,-0.0006816109843025401
2010-04-14,0.0,0.0,0.0,-0.0007901772856606432,-0.0002534906400447759,-1.2242156622240472e-05
2010-04-15,0.0,1.418251643456667e-05,0.0,-0.0021037192201373584,-0.0025277369868944933,-0.00018609465349371827
2010-04-16,-6.505304870710611e-07,0.0,0.0001417246874208934,-0.012245299244878214,0.014359936184331084,-0.0003572965433761951
2010-04-19,-0.0014838063106080897,-0.0020367835540176476,0.0,-0.0013877762249050105,-0.00035154754468024954,-0.0027989611898027408
2010-04-20,-0.028304579943895358,-0.006212462201271895,-4.063955472353704e-05,-0.0003248378190628199,-0.0011915638814153427,-0.0006608251557660153
2010-04-21,-0.0013499951807380832,0.0025267374878657233,-0.0002656250599288608,-0.002850804306195792,-0.000319290625620854,-0.0009147389727424993
2010-04-22,-0.0020467675757984173,-0.001130451318613945,-0.00028990765679972035,0.016496570622069637,-0.002315772302760066,-0.0002560310957116047
2010-04-23,-0.00016710719962359266,-0.0008604303678250938,-0.003150281736530619,-0.0005887156064958148,-0.0007311722527681212,-0.0065537494652002
2010-04-26,-0.0018855841930679952,-0.0016820318098914662,-0.0009385265721196641,-0.00018189591465195517,0.011411642271605566,-0.0012096765175349778
2010-04-27,-0.004163993155299403,-0.001734498082314424,-0.001093277686211012,-0.00010930833070557315,-6.462467147265508e-05,-7.743605329463258e-05
2010-04-28,-0.0035796541697028865,-0.0025718186453489826,-7.365841879540395e-05,-7.943232906742333e-05,-7.017604517981337e-05,-0.00010137037559990085
2010-04-29,0.0019383398789465185,-0.004236701265464929,-0.0019123270329403008,0.001125277167173434,-0.00011190749321141211,-0.00022180441410588316
2010-04-30,-0.00036481986207455926,-0.0008055028824518358,-0.0033112521326898524,-3.548871201928275e-05,-0.00023417430681980952,-0.0003501733002766468
2010-05-04,-0.0002532079912120363,-0.007485741225586112,-0.0745125390107792,-0.0012182134970480755,-0.0007866144180876985,-0.0004775825201234917
2010-05-05,-0.0004939242072692897,-0.0002184360892338221,-0.0002606235654325287,-0.0010552789425928668,-0.0005604636543065576,-0.0007518721252117664
2010-05-06,0.0003342072313782219,-0.0005062294534311397,-0.00020295872945811158,-0.0004829033211256506,-0.0021449530348706986,-0.007291049187258403
2010-05-07,-0.0011536847787600344,-0.001231491634856721,-0.0002446865148764258,0.00012081641256281665,-0.0011484016930498632,-0.002658528897805486
2010-05-10,-0.0020997092385280497,-0.0009014431563827233,-0.0005463309696409433,4.337527818146504e-06,4.3206425993771135e-05,-0.0004426215457467101
2010-05-11,-0.0007589861972875406,-0.0014479689306692027,-0.0008417657535522362,-6.9069148594356575e-06,-8.799151907576286e-05,-0.0004929719727165225
2010-05-12,-0.0005686937221581429,-0.002773868729753859,-0.0011126050695169022,9.097564317511041e-06,-0.00010167064992755942,-0.00014335110643577814
2010-05-13,-3.827144465187458e-05,5.645325852540349e-06,-0.012738013432318333,0.00017622255770502124,-8.003494017812909e-05,0.0004198186388217165
2010-05-14,-7.366723453787736e-05,-5.945976052983625e-05,-0.0018574025380071074,9.858251565615443e-05,5.4422718760042995e-05,0.00044300129488276995
2010-05-17,-5.9963994296460536e-05,-2.14719305794675e-06,-0.0001287491664642262,1.688846310144958e-05,1.73496145152295e-05,-0.00032584788048994044
2010-05-18,-0.00024417482374804547,-0.00013895686822869792,-0.0005835584181574454,2.009406256508285e-05,-3.1877638456500904e-05,-7.23022393801199e-05
2010-05-19,-4.167546155300345e-05,-5.778988804117342e-05,-0.00015973566997448633,0.00012502465001343273,4.3342308900823356e-05,-0.00011283402616842165
2010-05-20,-3.9342977410731416e-05,-0.00016112229794116459,-0.00022352737049461928,-6.23885619373871e-06,1.1540858311948343e-05,-0.00014014666351314957
2010-05-21,5.953252613800318e-05,-1.9858137772459696e-05,0.0002895632484017883,-1.7773866890359504e-06,0.00011564023091940398,0.0
2010-05-24,9.281494834122182e-05,-0.00011066415290826051,0.00010825094609412375,0.0,0.0002150447369499301,2.891725016554493e-05
2010-05-25,9.08729494900461e-05,-6.6683403003241055e-06,1.9346829928967042e-06,4.2249472664839514e-05,0.0001732507057330646,0.0
2010-05-26,0.00018990939192539604,-3.417917792464852e-06,-4.935956880847047e-05,-4.196676994870488e-06,-6.802950204879443e-08,1.2664657486937777e-05
2010-05-27,0.0,0.0,1.2941295781954583e-05,0.0,5.4311171588998634e-05,0.0
2010-05-28,0.0,1.2700492563862033e-05,0.0,0.0,0.0,0.0
2010-05-31,0.0,0.00029066516891891603,-6.038210798566894e-06,0.0,0.0,0.0
2010-06-01,3.7440457966084896e-05,0.0,0.0,-3.147158660624152e-05,0.0,0.0
2010-06-02,0.0,0.00016721983323450066,1.464111797732247e-05,0.0,1.524483580659177e-06,0.0
2010-06-03,0.0,9.150555260271782e-06,0.0,7.86696157733253e-06,0.0,0.0
2010-06-04,-8.243221879858215e-07,2.7674057713391662e-06,-4.316474977796519e-06,-1.6364927919538056e-06,0.0,6.193874393629075e-06
2010-06-07,0.0,0.0,0.0,-0.0004531783138940712,3.2211684107444054e-05,-1.0492827927722375e-06
2010-06-08,0.0,0.0,-1.1693395390546687e-05,-0.0023683281727825056,0.0,-9.19268797100652e-06
2010-06-09,-3.656039101909602e-05,0.0,0.0,-0.00015362523168612727,3.5147377516538423e-05,1.6560252723640372e-05
2010-06-10,-6.494955985583423e-06,0.0,0.0,1.7881236108276916e-05,-1.234759149947212e-05,0.0
2010-06-11,0.0,0.0,0.0,-6.633450726071021e-05,4.377426256531928e-05,0.0
2010-06-17,3.247884778732948e-05,0.0,0.0,-8.31173781941831e-06,0.0,0.0
2010-06-18,-0.00020533725573831512,0.0,0.0,-0.00010805943141405597,0.0,0.0
2010-06-21,0.001612989219009457,0.0,0.0,0.0,0.0,-5.080169683467549e-05
2010-06-22,0.00035261701875440423,0.0,0.0,-0.00018262124428157744,1.495229708629914e-05,-3.1293606023923596e-05
2010-06-23,1.8427580312133557e-05,1.666411453525634e-05,-3.138172420105997e-05,-9.597309757860932e-05,-0.00016097027202139046,0.0
2010-06-24,-0.0002797062043668758,0.0,0.0,-0.00011016486327315879,-7.525036295433259e-05,-0.00010055268109875683
2010-06-25,-0.00017786833964511073,-0.00017901751662038716,0.0,-0.004790030428907916,-0.011808740796102241,-1.3903979942246307e-05
2010-06-28,-0.0001047975538185742,-2.5923038476370952e-06,-8.197847919002023e-05,-0.0006563672468478869,-0.0007958327720360276,-3.3987411949575226e-05
2010-06-29,-5.419421939929325e-05,0.0,-3.8285260984670266e-05,-0.00016433521014808195,-0.0004118185916201345,-0.00011521667203671014
2010-06-30,-0.00023053541727015257,-0.00038995595363511466,-0.00023832534134586876,-0.0026912399879294256,-0.02196637733043641,0.00019142454482917428
2010-07-01,-0.02667543013602765,-8.73566530827947e-05,-1.624358040768546e-05,-0.037937091378872266,-0.0024011430506491187,-0.0001456899313417732
2010-07-02,-0.001381791209337544,1.2621288663537773e-06,-9.436222630692462e-05,-0.0012216939485605197,-0.0007392846246993642,-0.00019103439961261335
2010-07-05,-0.0001798302805198377,-0.0015808722195034077,-8.63207411126919e-05,-0.0014734759868613879,-0.0017768614977140388,-9.159696794164083e-05
2010-07-06,-0.001885699115550391,-0.001969200553054036,4.695363297938466e-05,-0.000461887667964767,-0.0003287356183127709,7.558096699792559e-05
2010-07-07,-0.0001638547876791541,-0.00010104927771979475,-0.00012125232622180061,0.0003470306624079072,-0.00030909299285984405,0.0006115046211219832
2010-07-08,-0.001199364274068128,-0.00011353661817041016,-4.827270485933613e-05,-6.333324670217221e-05,0.0007776373811230322,1.3351085977408005e-05
2010-07-09,-0.00010862273339058737,-9.306942440464106e-05,3.127716439507223e-05,0.0,0.0,0.0
2010-07-12,0.0005485175712379602,-6.652245358893463e-05,3.747507630969485e-05,2.2680785689107623e-07,8.760859796234754e-06,0.0
2010-07-13,5.6327115133014814e-05,-0.007287367313672556,0.00015882483370728535,0.0,0.0,0.0
2010-07-14,0.0012342887898833949,3.506324396569728e-05,0.0,8.263546863948912e-06,-6.798275935894508e-07,0.0001058718689671137
2010-07-15,5.844821593883255e-06,9.069811672928805e-05,0.0,0.0,0.0,-2.4305004690925798e-05
2010-07-16,0.0,-1.910966308639891e-05,0.0,-2.6625240404048844e-05,0.0,0.0
2010-07-19,5.959068105719902e-05,0.0,-1.9122578104870182e-05,-2.6434919968035407e-05,-2.242544011545086e-05,0.0
2010-07-20,0.0,0.0,0.0003435519555804601,0.0,1.6200542163204645e-05,0.0
2010-07-21,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-22,-1.287134179066081e-05,0.0,4.4375018509040974e-05,3.708165876159813e-05,0.0,4.6757840121008425e-05
2010-07-23,-1.5759316694043225e-06,0.0,0.0,6.141552424001638e-05,0.0,0.0
2010-07-26,0.0,-1.9752723495120144e-05,0.0,0.0,0.0,0.0
2010-07-27,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-28,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-29,0.0,-3.35299236586956e-06,0.0,0.0,0.0,0.0
2010-07-30,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-02,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-03,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-05,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-06,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-09,0.0,0.0,0.0,3.186389889361646e-06,0.0,0.0
2010-08-10,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-11,0.0,0.0,0.0,0.0,2.4503744638076384e-06,0.0
2010-08-12,0.0,0.0,0.0,-0.0001005153326744482,0.0,-8.272759360638124e-06
2010-08-13,0.0,0.0,0.0,0.0003916955936653885,-0.0001936944334127292,-1.2618005943349532e-05
2010-08-16,0.0,0.0,0.0,7.719070884184386e-05,8.613403893948754e-05,-8.81156357074735e-05
2010-08-17,2.5256570527559433e-06,0.0,0.0,0.002982702913143166,1.3780684697298013e-06,-3.380856697579418e-05
2010-08-18,0.0,1.2394335950654832e-06,0.0,0.00012390430594466252,8.553762016712678e-05,-1.0264369975928685e-05
2010-08-19,-0.0003995587250672261,0.0,0.0,0.0004768049871224319,0.00011579393045579701,1.1745061956973295e-06
2010-08-20,0.0002737092997866048,0.0,2.985484078929269e-06,2.8368129903900157e-05,0.00024311248986264768,-3.43530992916041e-05
2010-08-23,-0.0009524302235414226,-0.0004453148972996916,0.0,-8.119553403187365e-06,0.0,-3.440097255164752e-05
2010-08-24,-0.0001712976815611914,-9.525850323271589e-05,-0.00030189586619100374,-3.599674626521627e-06,3.07431917606033e-05,0.0
2010-08-25,-0.00016907030185688539,2.0017277311590827e-06,0.0,-0.007017186480602962,-3.623546553021064e-07,-4.9449268683942205e-06
2010-08-26,-0.00029291112689900164,-0.00012620717665206958,0.0,0.032652054081447064,-2.087231315198596e-05,0.0
2010-08-27,-0.0005065229232283861,-0.0010050203025711959,-8.662143193995445e-05,-0.00011666828653001564,-0.00024125464834892356,-0.0011935640922476121
2010-08-30,-3.5918543555202554e-05,-0.00046805943302894246,-0.0001599741622223798,0.0013351390609508543,0.00010430324978402725,-3.65127066683969e-05
2010-08-31,-0.014543506122979496,-4.017942214820931e-05,-0.0001466674857001573,0.0005451303821120257,-0.00018388938604655934,-0.0002742253294994836
2010-09-01,-0.0002884808516334487,-0.00042202392242259945,-4.837549049376988e-06,0.0013323266920183868,-0.011168463230103037,-9.987581928131322e-05
2010-09-02,-0.012334471010687542,3.876159215132966e-05,-3.352537590954235e-05,0.0012951673935106176,-2.2726554707022305e-05,-0.0005284613594841865
2010-09-03,4.454664417997976e-05,-0.0003132199899030988,-0.00126991685171587,0.00011765324525961418,6.023984677621845e-05,-0.00011398300500225253
2010-09-06,0.0012517271520020878,-0.0001430756393262079,-1.1659132065462883e-05,0.00813336974969212,1.4104242564006334e-05,-5.2356438090256134e-05
2010-09-07,0.0005429719257046168,-0.019725916895584197,-0.0002444088027102458,7.757135453890281e-05,0.00013223656350609008,-0.00011178531874454718
2010-09-08,0.00010237388408443565,6.853647732124063e-05,-0.0003047570023178165,-4.948248014665866e-06,1.2660561941162254e-05,-7.669552480920497e-06
2010-09-09,-1.4266238031604326e-06,-9.895274660335603e-05,-2.242106655400433e-05,6.911034612274261e-06,6.366300098131664e-06,0.0
2010-09-10,5.404523485603387e-05,-1.882733482342141e-05,-6.718278683873059e-05,4.3407450658216785e-05,7.476308749056036e-05,-0.00012493161712584243
2010-09-13,0.0035935342094243128,-6.395709005775113e-05,-0.00017062759115532436,-0.0002973319705721287,-7.014706983750009e-06,-8.353586367959763e-05
2010-09-14,0.00016128244214692222,2.6558079684124762e-05,-0.00011412446790089828,2.9917251094579372e-05,3.892621771537129e-06,-0.0004245550780193424
2010-09-15,2.2234347283047078e-05,-2.6793233789150046e-06,-0.0008290243357553411,-0.0008260268053162116,-0.0012462574330226802,-8.910254683167326e-05
2010-09-16,-0.0003316973423786863,-4.7988754100513345e-05,-7.667813528575501e-05,-0.014636098208944754,0.0032920456522250565,-0.00014897209645013375
2010-09-17,0.0001529129494547799,0.00017017552261509064,-0.0007233167066548261,-0.0002177951883550225,0.01341530135061429,-0.00010629168021574398
2010-09-20,-1.1181127052231544e-05,0.0006671695174992078,-0.00021968968954624353,-4.460965362358663e-05,-6.610670207043513e-05,-4.2847482469212976e-05
2010-09-21,-0.0013006223200889206,-4.803820122015525e-05,-1.3010781164093182e-06,-8.198881315985532e-05,1.4244531148361348e-05,-0.026124682820205504
2010-09-27,-0.006733748503376962,-0.0012187309121610668,-0.00012111116010155609,9.291472806003573e-05,2.8071012015329845e-05,-3.2170423268913556e-05
2010-09-28,1.3756988284674315e-05,-0.012511818825936208,-0.0004788921097717265,0.0018817915919073119,-4.318608096341505e-05,-9.772993226787012e-05
2010-09-29,1.4122998331316901e-05,5.042317613142908e-05,-0.028687629518683522,-7.381859571052025e-05,-6.382675794603315e-05,-0.0006369352535793201
2010-09-30,4.2113960030539855e-05,-1.1333947940950705e-05,-0.00020846545092623485,0.0012616175446214524,0.0021542628051537944,0.0038219854844612614
2010-10-08,7.009783670685077e-05,0.00022114666805890583,-0.00019524370647305234,0.00023268178757521407,0.0001340261254932021,1.8400814080906995e-05
2010-10-11,3.841650639816548e-05,0.00013219699947713794,2.162598982431513e-05,7.938866323982477e-05,9.536967311434728e-06,-9.861125209431347e-06
2010-10-12,0.0010394799256498424,0.00043456513681892054,8.570786798577864e-06,9.923110227836519e-05,0.0,2.3213459540961646e-05
2010-10-13,0.0017572498520464833,7.138548208479184e-05,0.0009098375057171902,0.00012717410474714645,6.481814206471329e-06,1.9077469383250018e-05
2010-10-14,0.0015735760210300138,1.1715316207282135e-05,7.395805230783634e-06,-0.00010984539577643811,0.0,0.0
2010-10-15,3.523004119101671e-05,1.0353089334689998e-06,3.467113594574462e-05,6.324104771941116e-05,0.0,0.0
2010-10-18,8.3880550798609e-06,0.00047963888752078506,-2.676532288836596e-06,-6.258562920143062e-06,0.00040106611877689386,0.0
2010-10-19,0.00024608693153913474,0.0001599482713170502,1.0444045181314396e-05,0.0005110311513610837,0.00011113989286862209,-1.2049772702743851e-06
2010-10-20,7.386229302501875e-05,2.7371195709433878e-05,0.0,0.0029948817889546503,0.00032493174428347316,0.0
2010-10-21,9.378757416558013e-05,0.000421645437066736,2.3162490421164367e-06,0.005899584598430821,0.001578992749891261,1.0939828824160975e-05
2010-10-22,0.000931396059086467,0.00016619170479044142,0.0,0.0006364575985653061,0.005955292816472714,5.008909680870769e-05
2010-10-25,5.463312234446008e-06,3.361046498706623e-05,0.0,0.0002975717796170941,5.944185576617158e-06,6.0095598990048764e-05
2010-10-26,0.0007157220734426774,0.00015380274411969235,0.0,0.0,0.0,0.0009839971199173286
2010-10-27,8.800825175075249e-05,0.0013614138396799108,-4.921478046407996e-06,0.0,0.0,0.0
2010-10-28,0.0,6.960671060967585e-06,-8.040069162270116e-06,0.0,0.0,3.949145834094604e-06
2010-10-29,0.0002968472791772489,0.00012179529170957957,0.0,0.0,0.00011174995783146351,0.0
2010-11-01,0.0007072404600162456,0.0,0.0,0.0,0.0,-0.0001325063361692731
2010-11-02,0.004045155078438359,0.00048091946327933634,0.0,-7.009541036281033e-05,0.00024200807679556193,0.0
2010-11-03,0.0,7.063912701655348e-05,1.539160748569161e-05,-0.0002678082446937179,-6.975751220203759e-06,5.151873410620422e-06
2010-11-04,0.0,0.0,0.0,0.0001494020100618762,0.0,-5.914223860607546e-06
2010-11-05,0.0,0.00018770534123218395,2.0355221257852464e-07,-0.00011620445294063136,-0.0007292519487676577,0.0
2010-11-08,0.0,0.0,5.2636338780260845e-06,0.00010576420585272027,0.0,0.0
2010-11-09,0.0015012538968032577,0.0,0.0,0.0015019525785561587,0.0,0.0
2010-11-10,-0.00010445769213148253,1.9676713882589975e-06,0.0,2.1599403849690805e-05,0.0,0.0
2010-11-11,-0.000519484118097016,0.0,0.0,-0.0004057783966609104,0.0,0.0
2010-11-12,-0.0002785863584951118,0.0037476499831659987,0.0,0.0002516751726350169,0.0,0.0
2010-11-15,-0.00015174304638743605,-1.0726443217402258e-05,-2.2957601423541523e-05,-0.0018541481449514572,0.0,0.0
2010-11-16,-0.0030031860608337067,0.0,-1.2539363197808273e-05,-0.008753554297538345,-0.00040347902061062653,-0.0002354906947760794
2010-11-17,0.001127643671956737,-2.9166946059284293e-05,0.0,-0.002577646895029074,-0.0029375442628293735,-0.00020907420670175438
2010-11-18,-0.001689173592523343,-0.00014366282296780417,0.0,-0.054513630815338956,-0.008295767304492071,-0.0007012258029272816
2010-11-19,-0.0005026500420257092,-0.0022384566703664414,-5.975926141331421e-05,1.6210893734608614e-05,-0.04063026603566317,-0.028792610129647022
2010-11-22,-0.04552023621820241,0.00028698706713752443,-0.0002433521109367018,0.0007751058147511218,0.002481379016873848,-0.018333340451267992
2010-11-23,-0.012097207091542826,-0.0023902838467451657,-6.857154735096756e-05,0.0006981317176467676,-0.000445800707681049,0.0005394971383783004
2010-11-24,-0.00033160704513322304,-0.050306018635570375,-0.0004951432586734347,0.0004046002239107482,0.0013155814554269875,-0.0012534876076109513
2010-11-25,0.0016405112304715905,-0.004025725252591384,0.0024907395938598403,2.9785562507328487e-05,0.0005168782213649644,0.0002434317202195106
2010-11-26,0.0001870973422622081,-0.0003582766699014882,-0.04112643317562468,0.00021794293237400157,-3.189836616574269e-07,-1.075292057558614e-05
2010-11-29,-7.258738951966293e-05,0.001905070417464267,0.0008415573137999293,8.389382709397922e-06,5.592730915719713e-05,0.00015604753145829114
2010-11-30,0.003370885279028519,0.0001825855313009518,-0.0003779557481238619,0.0,0.0022930191515176733,9.04750964314068e-05
2010-12-01,0.0005805861903001618,0.00042924884682220363,-0.0005669639827681742,0.0,1.107500234603394e-06,0.0
2010-12-02,0.00011743803142816142,0.0009270240832918912,-0.0009415019916506314,0.00010553039517134479,-0.000380065780644093,0.00012910611404758367
2010-12-03,9.630831773738926e-05,0.0001554238075623783,0.0002616138041409884,0.0,-1.7340447733604247e-05,0.00016065721336983951
2010-12-06,0.0001785902131743963,6.556335063645391e-05,0.001027632300871286,-2.927078062773492e-05,0.00014537923839271118,0.0009029833998314661
2010-12-07,-4.662017960518895e-05,0.0024399699978170895,-0.0001509132060699261,0.0001824480602505269,0.00017798233815562362,0.0008756807366131121
2010-12-08,0.0,0.0001812619909440349,0.00023875151064944018,1.4968061055303501e-05,0.00013538763136264215,0.0004422353769111204
2010-12-09,-0.0004213752469960524,-6.756050138108903e-07,0.00012817291850229003,0.0004720225047791075,0.00017904921742241262,2.4408273398915744e-05
2010-12-10,1.2522179569767289e-05,-0.0004747279824743902,0.00046905538604034776,4.784730028548239e-05,0.00023296091868544357,0.0002680378555019598
