stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
601319,0.5721,2019-02-19,2019-12-31,0.6863,0.845,0.006,2019-07-16,2019-12-31,0.6025,0.76,215,4,0.02,0.5,111.04,1.21,0.1918
601328,0.5037,2012-04-10,2019-12-31,0.4808,0.054,0.1496,2017-08-18,2019-11-15,-0.0243,-0.07,1882,39,0.02,0.3846,2.73,0.21,-0.0902
601336,0.5,2012-04-10,2019-12-31,1.5527,0.1355,0.2711,2013-01-31,2014-04-30,0.0569,0.09,1858,41,0.02,0.439,2.83,0.25,-0.1157
601360,0.5254,2012-04-20,2019-12-31,5.446,0.308,0.3804,2018-01-24,2018-12-05,0.0732,0.07,1749,30,0.02,0.5333,3.95,0.31,-0.183
601377,0.508,2012-04-09,2019-12-31,0.79,0.0817,0.5846,2015-12-07,2018-10-16,0.0098,0.02,1868,39,0.02,0.4615,2.08,0.16,-0.1524
601390,0.4917,2012-04-09,2019-12-31,0.5639,0.0647,0.7284,2015-05-25,2019-10-09,-0.084,-0.1,1798,44,0.02,0.25,5.94,0.07,-0.2051
601398,0.5114,2012-04-10,2019-12-31,0.5816,0.0633,0.1719,2015-05-13,2016-04-11,-0.0389,-0.14,1883,40,0.02,0.375,3.14,0.3,-0.0813
601600,0.513,2012-04-09,2019-12-31,0.1132,0.0154,0.4313,2015-06-26,2017-05-04,0.1022,0.2,1774,37,0.02,0.3243,2.66,0.0,-0.0668
601601,0.4973,2012-04-09,2019-12-31,1.1012,0.1044,0.4233,2018-02-22,2019-05-13,-0.0146,-0.03,1884,43,0.02,0.4186,2.64,0.27,-0.1246
601615,0.4675,2019-04-25,2019-12-31,-0.0204,-0.0303,0.087,2019-10-11,2019-12-31,0.1522,0.3,169,4,0.02,0.25,2.69,-0.27,-0.0583
601618,0.5243,2012-04-09,2019-12-31,1.4515,0.133,0.4184,2015-05-25,2019-10-09,0.104,0.16,1810,40,0.02,0.375,4.17,0.22,-0.0392
601628,0.4928,2012-04-09,2019-12-31,1.2343,0.1136,0.3476,2015-05-05,2018-11-26,-0.0075,-0.01,1883,41,0.02,0.439,2.84,0.18,-0.1193
601633,0.5032,2012-04-10,2019-12-31,1.6651,0.142,0.4816,2017-03-24,2019-09-26,0.0204,0.04,1860,37,0.02,0.5135,2.01,0.38,-0.1414
601668,0.5111,2012-04-09,2019-12-31,1.8923,0.1526,0.3005,2016-12-21,2019-09-30,-0.0179,-0.03,1884,39,0.02,0.4359,3.13,0.33,-0.1256
601669,0.515,2012-04-09,2019-12-31,0.4079,0.0499,0.5683,2015-08-13,2018-10-16,0.0177,0.03,1769,39,0.02,0.3846,2.72,0.08,-0.1305
601688,0.4944,2012-04-09,2019-12-31,1.5776,0.1356,0.3127,2013-01-29,2014-02-21,0.0028,0.0,1877,38,0.02,0.5,2.42,0.2,-0.1685
601689,0.4823,2015-06-15,2019-12-31,-0.221,-0.0556,0.5595,2015-06-15,2019-01-30,-0.0011,-0.0,1101,26,0.02,0.3846,1.7,-0.17,-0.2091
601698,0.5075,2019-09-23,2019-12-31,-0.2533,-0.6667,0.2533,2019-09-23,2019-12-31,-0.0261,-0.04,67,3,0.04,0.0,,-1.65,-0.2333
601766,0.5111,2012-04-09,2019-12-31,2.4063,0.1874,0.1879,2015-06-17,2017-06-23,0.0916,0.14,1798,39,0.02,0.4103,5.01,0.34,-0.0663
601788,0.4861,2012-04-10,2019-12-31,-0.4996,-0.0891,0.7748,2015-05-14,2018-12-10,-0.1096,-0.15,1870,41,0.02,0.3415,2.09,-0.17,-0.2543
601799,0.4921,2012-04-10,2019-12-31,2.7048,0.1968,0.2203,2016-05-26,2018-10-17,-0.1619,-0.3,1837,42,0.02,0.5,2.53,0.56,-0.2748
601800,0.5098,2012-06-11,2019-12-31,0.8156,0.085,0.3902,2017-03-13,2019-10-08,-0.0287,-0.05,1842,40,0.02,0.35,3.55,0.15,-0.1808
601808,0.4878,2012-04-09,2019-12-31,0.0971,0.0125,0.5922,2015-05-19,2018-06-07,-0.0189,-0.04,1884,45,0.02,0.4444,1.54,-0.0,-0.1525
601818,0.5056,2012-04-09,2019-12-31,0.7214,0.0758,0.2536,2013-03-04,2014-04-30,-0.0355,-0.1,1873,37,0.02,0.4865,2.03,0.26,-0.1081
601838,0.4951,2018-05-08,2019-12-31,-0.377,-0.2545,0.3925,2018-05-08,2019-09-27,-0.1954,-0.61,406,11,0.03,0.2727,0.4,-1.37,-0.2671
601857,0.4965,2012-04-09,2019-12-31,-0.0233,-0.0032,0.3531,2015-05-15,2016-09-21,0.0375,0.12,1883,40,0.02,0.4,1.7,-0.08,-0.0203
601865,0.5223,2019-05-16,2019-12-31,0.0566,0.0924,0.1137,2019-05-16,2019-10-08,0.0389,0.06,157,3,0.02,0.3333,3.37,0.28,-0.2195
601877,0.4951,2012-04-10,2019-12-31,0.6134,0.0714,0.3204,2018-05-28,2019-10-08,-0.0904,-0.22,1747,41,0.02,0.4634,1.83,0.23,-0.1843
601878,0.5242,2017-09-18,2019-12-31,0.0643,0.0286,0.4278,2017-09-18,2018-10-18,0.3093,0.55,557,12,0.02,0.5,1.34,0.04,0.1851
601881,0.5205,2017-04-26,2019-12-31,-0.1488,-0.0599,0.3445,2017-10-11,2018-12-14,-0.0536,-0.09,657,16,0.02,0.375,1.66,-0.2,-0.2177
601888,0.4857,2012-04-10,2019-12-31,0.6577,0.0724,0.4123,2015-08-12,2016-12-14,-0.2437,-0.49,1822,41,0.02,0.4634,1.83,0.2,-0.3035
601898,0.496,2012-04-09,2019-12-31,-0.1993,-0.0293,0.4902,2015-05-19,2019-10-08,0.0302,0.07,1883,40,0.02,0.4,1.47,-0.18,-0.0984
601899,0.5254,2012-04-10,2019-12-31,1.429,0.1284,0.2423,2015-06-29,2016-04-28,0.0867,0.2,1852,38,0.02,0.4737,2.54,0.44,-0.041
601901,0.5088,2012-04-09,2019-12-31,1.0133,0.1049,0.4938,2017-07-18,2019-07-16,-0.0073,-0.01,1767,40,0.02,0.4,2.9,0.19,-0.1893
601919,0.5032,2012-04-10,2019-12-31,0.6949,0.0796,0.5923,2015-06-24,2019-10-24,0.0759,0.12,1735,32,0.02,0.4688,2.13,0.13,-0.0954
601939,0.4976,2012-04-10,2019-12-31,0.8567,0.0863,0.2183,2013-05-03,2014-04-30,-0.0338,-0.1,1883,42,0.02,0.4524,2.36,0.31,-0.0919
601966,0.4775,2016-09-30,2019-12-31,-0.3393,-0.1258,0.4927,2016-09-30,2019-01-04,-0.0652,-0.19,777,18,0.02,0.2222,1.87,-0.66,-0.1448
601985,0.4858,2015-09-07,2019-12-31,-0.3395,-0.0944,0.3766,2015-11-27,2019-09-26,0.0059,0.02,1054,25,0.02,0.32,0.65,-1.1,-0.0512
601988,0.5029,2012-04-10,2019-12-31,0.2827,0.0339,0.2375,2015-05-14,2015-07-31,-0.0534,-0.17,1883,42,0.02,0.4048,2.28,0.09,-0.1
601989,0.5099,2012-04-10,2019-12-31,-0.1577,-0.0256,0.5216,2015-07-03,2019-02-01,-0.0192,-0.04,1667,31,0.02,0.2903,2.49,-0.15,-0.1855
601998,0.4912,2012-04-10,2019-12-31,0.2523,0.0306,0.369,2013-02-28,2014-07-01,-0.0601,-0.14,1881,40,0.02,0.4,2.11,0.06,-0.1496
603019,0.511,2015-02-03,2019-12-31,3.3726,0.3696,0.4349,2015-12-04,2016-05-20,0.2239,0.24,1182,20,0.02,0.55,2.92,0.49,-0.1627
603185,0.5351,2019-04-02,2019-12-31,0.0281,0.0385,0.1279,2019-08-19,2019-10-17,0.4742,1.07,185,5,0.03,0.6,0.86,0.14,0.5532
603259,0.474,2018-08-01,2019-12-31,0.2201,0.1559,0.2339,2018-08-01,2018-11-26,-0.2963,-0.52,346,8,0.02,0.375,2.96,0.35,-0.3303
603260,0.5064,2018-01-23,2019-12-31,-0.1198,-0.0659,0.214,2018-01-23,2018-11-28,0.1335,0.27,472,8,0.02,0.25,2.64,-0.28,-0.0163
603288,0.4982,2014-05-09,2019-12-31,1.3553,0.1692,0.3703,2015-05-07,2017-02-14,-0.2174,-0.46,1381,31,0.02,0.4839,2.47,0.51,-0.2601
603369,0.5156,2014-09-26,2019-12-31,2.0654,0.2467,0.2135,2018-07-03,2018-12-26,-0.0196,-0.03,1280,26,0.02,0.5769,2.79,0.64,-0.1999
603486,0.5151,2018-08-21,2019-12-31,-0.0308,-0.0235,0.2408,2019-04-12,2019-09-12,0.3057,0.58,332,6,0.02,0.6667,0.5,-0.16,0.165
