stock_code,判断准确率,回测起始日期,回测截止日期,总收益率,年化收益率,最大回撤率,最大回撤开始日期,最大回撤结束日期,年化超额收益率,信息比率,总天数,交易天数,交易频率,胜率,盈亏比,夏普比率,年化主动投资收益率
601766,0.4922,2012-04-09,2019-12-31,1.8786,0.1597,0.4473,2015-05-04,2018-07-18,0.0639,0.08,1798,109,0.06,0.3303,4.29,0.21,-0.0949
601788,0.4754,2012-04-10,2019-12-31,0.6002,0.0654,0.4873,2015-04-21,2018-10-08,0.0449,0.06,1870,116,0.06,0.2241,5.29,0.08,-0.1259
601799,0.4839,2012-04-10,2019-12-31,2.1398,0.1699,0.3913,2015-06-09,2015-08-18,-0.1888,-0.3,1837,111,0.06,0.3243,3.56,0.35,-0.2877
601800,0.4962,2012-06-11,2019-12-31,1.1771,0.1123,0.5699,2015-04-30,2016-08-01,-0.0014,-0.0,1842,103,0.06,0.2816,4.51,0.14,-0.154
601808,0.4697,2012-04-09,2019-12-31,-0.1792,-0.0261,0.6522,2015-05-04,2019-06-17,-0.0575,-0.12,1884,122,0.06,0.2623,2.89,-0.14,-0.1816
601818,0.5131,2012-04-09,2019-12-31,0.5454,0.0603,0.3596,2015-04-24,2016-02-25,-0.051,-0.14,1873,101,0.05,0.3564,2.54,0.22,-0.1187
601838,0.4975,2018-05-08,2019-12-31,-0.037,-0.0231,0.1264,2018-05-08,2019-01-28,0.036,0.11,406,29,0.07,0.3793,1.55,-0.24,-0.0454
601857,0.487,2012-04-09,2019-12-31,0.1043,0.0134,0.2344,2012-04-09,2014-07-21,0.0541,0.19,1883,101,0.05,0.3069,2.61,-0.0,-0.004
601865,0.5414,2019-05-16,2019-12-31,0.1461,0.2447,0.1398,2019-05-16,2019-07-08,0.1912,0.33,157,7,0.04,0.4286,2.76,0.83,-0.0949
601877,0.478,2012-04-10,2019-12-31,0.5123,0.0615,0.4768,2015-04-16,2017-05-19,-0.1003,-0.23,1747,107,0.06,0.3738,2.28,0.18,-0.1953
601878,0.4991,2017-09-18,2019-12-31,0.2625,0.1112,0.3048,2017-09-18,2018-08-30,0.3919,0.68,557,28,0.05,0.2143,5.71,0.26,0.2682
601881,0.4749,2017-04-26,2019-12-31,0.0267,0.0102,0.2653,2017-09-22,2018-09-27,0.0165,0.03,657,43,0.07,0.2558,3.38,-0.01,-0.1583
601888,0.4665,2012-04-10,2019-12-31,-0.1468,-0.0217,0.5142,2013-10-09,2016-02-25,-0.3378,-0.7,1822,125,0.07,0.304,2.4,-0.12,-0.3578
601898,0.4997,2012-04-09,2019-12-31,0.9504,0.0935,0.2846,2017-07-27,2018-11-20,0.153,0.34,1883,106,0.06,0.3208,3.4,0.3,0.0151
601899,0.5108,2012-04-10,2019-12-31,1.0209,0.1005,0.388,2018-01-17,2018-12-20,0.0588,0.11,1852,98,0.05,0.2449,5.09,0.22,-0.0596
601901,0.485,2012-04-09,2019-12-31,3.2885,0.2308,0.3968,2015-04-20,2015-09-25,0.1186,0.16,1767,94,0.05,0.3191,4.61,0.37,-0.0888
601919,0.4968,2012-04-10,2019-12-31,1.4936,0.1419,0.4822,2015-05-07,2018-10-11,0.1382,0.21,1735,92,0.05,0.2935,4.33,0.25,-0.0469
601939,0.5104,2012-04-10,2019-12-31,0.751,0.0779,0.2267,2018-02-07,2019-05-06,-0.0422,-0.12,1883,108,0.06,0.3519,2.91,0.25,-0.0975
601966,0.5006,2016-09-30,2019-12-31,0.205,0.0623,0.1083,2019-09-16,2019-11-28,0.1229,0.37,777,43,0.06,0.2791,3.7,0.27,0.0387
601985,0.4583,2015-09-07,2019-12-31,-0.3105,-0.0851,0.3234,2015-09-07,2019-12-02,0.0152,0.06,1054,67,0.06,0.2985,1.32,-0.9,-0.0378
601988,0.5109,2012-04-10,2019-12-31,1.3144,0.1189,0.144,2013-02-08,2013-12-10,0.0316,0.11,1883,99,0.05,0.4242,2.89,0.61,-0.0271
601989,0.4967,2012-04-10,2019-12-31,3.7452,0.2654,0.2041,2015-06-12,2018-12-26,0.2718,0.46,1667,87,0.05,0.3448,4.74,0.65,0.0535
601998,0.4912,2012-04-10,2019-12-31,1.1499,0.108,0.2448,2014-03-05,2014-07-21,0.0173,0.04,1881,104,0.06,0.3365,3.21,0.39,-0.0858
603019,0.4898,2015-02-03,2019-12-31,2.9023,0.3368,0.3191,2016-04-20,2017-08-11,0.1911,0.19,1182,56,0.05,0.2679,6.31,0.39,-0.1761
603185,0.427,2019-04-02,2019-12-31,-0.2156,-0.2816,0.2654,2019-04-02,2019-12-12,0.1541,0.37,185,14,0.08,0.2857,0.73,-1.75,0.0862
603259,0.4653,2018-08-01,2019-12-31,0.0325,0.0236,0.1907,2019-03-14,2019-05-23,-0.4286,-0.82,346,21,0.06,0.381,1.93,0.03,-0.4032
603260,0.4703,2018-01-23,2019-12-31,-0.4179,-0.2509,0.4448,2018-01-23,2019-12-10,-0.0515,-0.11,472,37,0.08,0.1622,2.59,-0.96,-0.1946
603288,0.4765,2014-05-09,2019-12-31,0.2111,0.0356,0.5013,2015-04-17,2017-02-22,-0.351,-0.82,1381,89,0.06,0.3258,2.51,0.08,-0.3376
603369,0.4781,2014-09-26,2019-12-31,0.7026,0.1105,0.3857,2015-06-09,2015-09-28,-0.1558,-0.24,1280,81,0.06,0.321,3.16,0.21,-0.2847
603486,0.506,2018-08-21,2019-12-31,-0.0275,-0.0209,0.2179,2019-03-08,2019-11-26,0.3083,0.57,332,16,0.05,0.25,3.05,-0.14,0.1655
603501,0.4988,2017-12-04,2019-12-31,2.2068,1.0087,0.2558,2018-04-03,2018-09-21,-0.2875,-0.29,421,20,0.05,0.45,4.17,1.32,-0.4181
603659,0.5121,2018-01-29,2019-12-31,0.5215,0.2927,0.2783,2018-05-31,2018-10-23,-0.1796,-0.3,412,24,0.06,0.2917,4.93,0.66,-0.2827
603799,0.486,2015-05-04,2019-12-30,2.421,0.3231,0.4005,2018-03-22,2019-01-25,0.036,0.04,1107,74,0.07,0.3243,3.88,0.59,-0.3255
603806,0.5,2014-12-08,2019-12-31,2.0873,0.2627,0.2437,2015-06-26,2015-08-24,0.1635,0.29,1218,63,0.05,0.4444,2.89,0.72,-0.0555
603833,0.5016,2017-07-05,2019-12-31,0.1857,0.0729,0.2813,2018-01-30,2018-12-20,0.0462,0.1,610,36,0.06,0.3611,2.36,0.26,-0.1002
603882,0.4632,2017-12-08,2019-12-31,0.1287,0.0625,0.2814,2018-04-17,2019-02-15,-0.2471,-0.43,503,31,0.06,0.2258,4.44,0.13,-0.3359
603899,0.4593,2015-04-29,2019-12-31,-0.2343,-0.0572,0.4825,2015-06-04,2017-05-25,-0.293,-0.63,1143,80,0.07,0.3625,1.59,-0.3,-0.356
603986,0.5045,2017-05-12,2019-12-31,2.1504,0.6838,0.3767,2018-03-22,2018-12-12,0.0436,0.04,555,32,0.06,0.2812,6.77,0.87,-0.3128
603993,0.4881,2013-01-04,2019-12-31,0.9402,0.1045,0.3812,2017-09-22,2019-11-11,0.0185,0.03,1680,96,0.06,0.3438,2.86,0.23,-0.2037
688005,0.56,2019-10-22,2019-12-31,0.3997,4.4452,0.0197,2019-10-22,2019-10-25,4.6594,4.15,50,2,0.04,0.5,21.69,4.59,3.3943
688008,0.4314,2019-10-22,2019-12-31,-0.0266,-0.1247,0.0471,2019-12-23,2019-12-30,-1.7285,-3.74,51,4,0.08,0.5,0.61,-1.03,-0.7242
688012,0.5098,2019-10-22,2019-12-31,0.0507,0.2768,0.0638,2019-11-11,2019-11-25,-5.8874,-9.6,51,4,0.08,0.75,0.62,1.14,-0.8721
688036,1.0,2019-12-30,2019-12-31,0.0423,183.963,0,2019-12-30,2019-12-30,0.0,0.0,2,1,0.5,1.0,,535.31,0.0
