,date,close,average,turnover_ratio,market_cap
335,2012-01-04,29.97,31.18,2.065,29.655
336,2012-01-05,28.52,29.48,2.1847,28.215
337,2012-01-06,28.89,28.01,1.8813,28.59
338,2012-01-09,30.55,29.83,2.3098,30.225
339,2012-01-10,32.06,31.71,3.9691,31.725
340,2012-01-11,32.72,32.82,4.67,32.37
341,2012-01-12,32.93,32.74,3.6793,32.58
342,2012-01-13,31.23,31.79,3.2369,30.9
343,2012-01-16,29.33,30.14,1.9753,29.025
344,2012-01-17,32.28,31.24,3.8025,31.935
345,2012-01-18,32.06,32.93,4.5086,31.725
346,2012-01-19,33.94,32.98,4.598,33.585
347,2012-01-20,33.38,33.4,3.2466,33.03
348,2012-01-30,32.79,33.4,2.4885,32.445
349,2012-01-31,33.14,32.83,2.1624,32.79
350,2012-02-01,31.99,32.6,2.3134,31.65
351,2012-02-02,32.9,32.35,2.4683,32.55
352,2012-02-03,33.64,33.44,3.8932,33.285
353,2012-02-06,33.84,33.61,2.901,33.48
354,2012-02-07,33.06,33.13,2.679,32.715
355,2012-02-08,34.79,34.18,5.5706,34.425
356,2012-02-09,34.6,34.92,5.2331,34.23
357,2012-02-10,34.72,34.76,3.9177,34.35
358,2012-02-13,35.13,35.0,3.6977,34.755
359,2012-02-14,34.91,34.83,2.8942,34.545
360,2012-02-15,35.54,35.52,4.6906,35.16
361,2012-02-16,35.35,35.18,3.816,34.98
362,2012-02-17,37.05,37.22,10.6919,36.66
363,2012-02-20,36.76,36.83,4.8861,36.375
364,2012-02-21,36.81,36.38,3.3218,36.42
365,2012-02-22,37.4,37.12,4.2561,37.005
366,2012-02-23,37.13,37.19,3.9289,36.735
367,2012-02-24,37.31,37.03,3.6255,36.915
368,2012-02-27,37.19,37.57,4.8495,36.795
369,2012-02-28,36.31,36.35,3.4943,35.925
370,2012-02-29,36.07,36.4,2.5188,35.685
371,2012-03-01,36.28,36.16,1.9221,35.895
372,2012-03-02,37.51,37.39,5.0028,37.11
373,2012-03-05,38.51,37.92,5.8555,38.1
374,2012-03-06,38.34,38.63,6.4212,37.935
375,2012-03-07,37.58,37.81,3.6998,37.185
376,2012-03-08,38.48,38.79,5.1176,38.07
377,2012-03-09,38.69,38.54,4.362,38.28
378,2012-03-12,38.48,38.53,3.8625,38.07
379,2012-03-13,38.55,38.06,3.4817,38.145
380,2012-03-14,36.32,37.88,6.601,35.94
381,2012-03-15,35.41,35.57,3.5272,35.04
382,2012-03-16,37.52,36.47,4.5103,37.125
383,2012-03-19,38.29,37.82,4.5771,37.89
384,2012-03-20,38.32,38.62,6.4927,37.92
385,2012-03-21,40.37,39.61,10.7311,39.945
386,2012-03-22,39.02,39.26,5.5486,38.61
387,2012-03-23,38.02,38.64,4.4106,37.62
388,2012-03-26,38.43,38.16,2.8414,38.025
389,2012-03-27,38.76,38.92,3.456,38.355
390,2012-03-28,35.43,36.22,4.8989,35.055
391,2012-03-29,34.17,34.49,2.5527,33.81
392,2012-03-30,34.34,34.29,1.8557,33.975
393,2012-04-05,35.46,35.01,2.2735,35.085
394,2012-04-06,35.6,35.68,2.3172,35.22
395,2012-04-09,35.81,35.27,2.6001,35.43
396,2012-04-10,35.88,35.44,2.8069,35.505
397,2012-04-12,36.34,35.92,3.4819,35.955
398,2012-04-13,37.76,37.23,5.3754,37.365
399,2012-04-16,37.85,37.89,3.7231,37.455
400,2012-04-17,36.99,37.36,2.2676,36.6
401,2012-04-18,38.51,38.03,3.1675,38.1
402,2012-04-19,37.84,38.8,5.7305,37.44
403,2012-04-20,37.67,37.51,3.4339,37.275
404,2012-04-23,36.41,36.82,2.5849,36.03
405,2012-04-24,38.45,37.88,8.257,38.04
406,2012-04-25,37.52,37.68,6.0258,37.125
407,2012-04-26,36.96,37.11,3.1837,36.57
408,2012-04-27,36.88,37.25,2.6695,36.495
409,2012-05-02,37.9,37.76,5.4855,37.5
410,2012-05-03,37.96,37.96,3.1251,37.56
411,2012-05-04,38.73,38.47,4.4926,38.325
412,2012-05-07,39.19,38.95,5.2652,38.775
413,2012-05-08,38.63,38.56,3.642,38.22
414,2012-05-09,37.69,37.9,3.2447,37.29
415,2012-05-10,38.23,38.04,2.8695,37.83
416,2012-05-11,37.38,37.72,2.9363,36.99
417,2012-05-14,36.66,37.3,2.3325,36.27
418,2012-05-15,36.11,35.78,2.351,35.73
419,2012-05-16,36.07,36.2,1.6797,35.685
420,2012-05-17,36.64,36.65,1.7309,35.97
421,2012-05-18,37.25,37.97,5.6113,36.57
422,2012-05-21,36.92,36.73,2.4731,36.24
423,2012-05-22,37.44,37.29,1.6864,36.75
424,2012-05-23,36.67,36.77,1.8612,36.0
425,2012-05-24,36.52,36.7,1.8029,35.85
426,2012-05-25,35.53,36.0,1.9126,34.875
427,2012-05-28,36.05,35.13,2.0273,35.385
428,2012-05-29,36.96,36.78,3.1519,36.285
429,2012-05-30,37.54,37.62,4.0019,36.855
430,2012-05-31,38.29,38.45,7.2927,37.59
431,2012-06-01,38.72,38.64,4.2266,38.01
432,2012-06-04,38.96,39.61,10.1553,38.25
433,2012-06-05,38.72,39.02,5.3863,38.01
434,2012-06-06,37.99,38.52,2.9681,37.29
435,2012-06-07,38.38,38.76,3.5438,37.68
436,2012-06-08,42.1,41.64,19.9876,41.325
437,2012-06-11,41.56,40.85,12.846,40.8
438,2012-06-12,40.89,41.46,8.5104,40.14
439,2012-06-13,41.15,40.82,6.9801,40.395
440,2012-06-14,39.88,40.39,6.4545,39.15
441,2012-06-15,40.51,39.81,6.0556,39.765
442,2012-06-18,41.21,41.28,5.816,40.455
443,2012-06-19,39.85,40.25,3.8843,39.12
444,2012-06-20,39.5,39.99,2.8731,38.775
445,2012-06-21,39.64,39.88,3.5363,38.91
446,2012-06-25,39.87,40.17,3.7461,39.135
447,2012-06-26,37.89,37.94,4.1069,37.2
448,2012-06-27,37.97,38.4,3.0474,37.275
449,2012-06-28,38.14,38.39,2.5759,37.44
450,2012-06-29,39.24,38.51,3.0112,38.52
451,2012-07-02,39.58,39.7,3.5498,38.85
452,2012-07-03,39.18,39.43,3.4841,38.46
453,2012-07-04,40.09,39.96,4.813,39.36
454,2012-07-05,37.44,38.5,4.5661,36.75
455,2012-07-06,38.49,37.88,3.17,37.785
456,2012-07-09,36.55,37.55,3.3989,35.88
457,2012-07-10,36.27,36.55,1.9008,35.61
458,2012-07-11,36.44,36.19,1.747,35.775
459,2012-07-12,37.47,37.19,2.9207,36.78
460,2012-07-13,36.98,37.21,1.757,36.3
461,2012-07-16,34.53,35.39,3.4366,33.9
462,2012-07-17,34.72,34.64,1.4655,34.08
463,2012-07-18,35.01,34.75,1.5427,34.365
464,2012-07-19,35.33,35.43,1.7045,34.68
465,2012-07-20,34.69,34.98,1.5252,34.05
466,2012-07-23,34.72,34.6,1.1552,34.08
467,2012-07-24,35.37,35.36,1.6682,34.725
468,2012-07-25,34.95,35.37,1.4795,34.305
469,2012-07-26,34.62,34.9,1.0774,33.99
470,2012-07-27,34.88,34.81,1.1182,34.245
471,2012-07-30,35.22,35.3,2.2082,34.575
472,2012-07-31,35.6,34.64,3.5212,34.95
473,2012-08-01,36.58,37.25,6.4995,35.91
474,2012-08-02,35.72,35.89,2.9275,35.07
475,2012-08-03,36.23,36.16,2.9958,35.565
476,2012-08-06,37.13,36.77,3.6765,36.45
477,2012-08-07,37.31,37.75,5.2279,36.63
478,2012-08-08,37.01,37.17,3.0706,36.33
479,2012-08-09,37.19,36.99,2.9884,36.51
480,2012-08-10,36.23,36.54,3.6297,35.565
481,2012-08-13,35.68,35.86,2.7984,35.025
482,2012-08-14,35.48,35.18,2.5138,34.83
483,2012-08-15,34.5,34.99,2.4836,33.87
484,2012-08-16,34.53,34.64,1.3922,33.9
485,2012-08-17,34.98,34.69,1.0481,34.335
486,2012-08-20,35.07,34.75,1.1986,34.425
487,2012-08-21,35.53,35.46,2.9723,34.875
488,2012-08-22,35.25,35.49,2.2927,34.605
489,2012-08-23,36.29,35.85,4.9361,35.625
490,2012-08-24,36.2,36.06,5.2869,35.535
491,2012-08-27,35.14,34.86,3.5651,34.5
492,2012-08-28,34.73,34.75,1.2911,34.095
493,2012-08-29,34.43,34.57,1.057,33.795
494,2012-08-30,34.72,34.06,2.5065,34.08
495,2012-08-31,33.97,34.13,1.0791,33.345
496,2012-09-03,34.27,34.19,1.3053,33.645
497,2012-09-04,33.81,34.27,1.3975,33.195
498,2012-09-05,33.92,33.86,0.8603,33.3
499,2012-09-06,34.67,34.77,3.5052,34.035
500,2012-09-07,35.5,35.44,5.5971,34.845
501,2012-09-10,35.62,35.61,3.1286,34.965
502,2012-09-11,35.46,35.83,4.074,34.815
503,2012-09-12,35.71,35.69,2.8565,35.055
504,2012-09-13,34.53,35.16,3.1695,33.9
505,2012-09-14,35.1,35.14,3.1933,34.455
506,2012-09-17,34.61,35.37,3.6116,33.975
507,2012-09-18,33.88,33.67,2.6619,33.255
508,2012-09-19,33.98,33.83,1.6577,33.36
509,2012-09-20,32.21,32.95,2.8535,31.62
510,2012-09-21,31.71,32.12,2.0708,31.125
511,2012-09-24,32.21,31.54,2.1386,31.62
512,2012-09-25,32.16,32.47,1.8726,31.575
513,2012-09-26,30.97,31.24,1.592,30.405
514,2012-09-27,31.48,31.46,1.8928,30.9
515,2012-09-28,32.06,31.79,1.9552,31.47
516,2012-10-08,31.74,31.88,1.346,31.155
517,2012-10-09,32.58,32.37,2.5354,31.98
518,2012-10-10,32.88,32.83,2.0703,32.28
519,2012-10-11,31.92,32.31,2.221,31.335
520,2012-10-12,31.81,31.89,1.4698,31.23
521,2012-10-15,31.86,31.66,1.4327,31.275
522,2012-10-16,31.77,31.92,1.1381,31.185
523,2012-10-17,32.99,33.06,4.9536,32.385
524,2012-10-18,33.59,33.57,5.371,32.97
525,2012-10-19,33.08,33.22,2.2983,32.475
526,2012-10-22,32.97,32.83,2.1199,32.37
527,2012-10-23,33.02,33.22,1.8991,32.415
528,2012-10-24,32.41,32.66,1.5631,31.815
529,2012-10-25,32.73,32.52,1.8108,32.13
530,2012-10-26,32.93,33.47,5.1763,32.325
531,2012-10-29,31.75,31.87,2.5705,31.17
532,2012-10-30,31.86,31.94,1.0997,31.275
533,2012-10-31,32.35,32.1,1.0821,31.755
534,2012-11-01,32.71,32.63,2.0465,32.115
