,date,close,average,turnover_ratio,market_cap
1582,2012-01-04,413.76,422.92,0.4925,581.7995
1583,2012-01-05,400.06,406.1,0.3792,562.5346
1584,2012-01-06,399.51,396.97,0.3394,561.7641
1585,2012-01-09,419.79,410.73,0.5555,590.2761
1586,2012-01-10,447.74,438.27,1.2442,629.5764
1587,2012-01-11,454.86,450.81,1.0996,639.5942
1588,2012-01-12,451.58,454.88,0.7954,634.9706
1589,2012-01-13,445.0,443.91,0.7763,625.7235
1590,2012-01-16,459.8,460.71,1.2099,646.5295
1591,2012-01-17,492.13,478.39,1.4176,691.9947
1592,2012-01-18,492.13,495.32,1.0942,691.9947
1593,2012-01-19,494.87,495.24,0.6222,695.8477
1594,2012-01-20,508.57,505.26,1.0268,715.1125
1595,2012-01-30,507.48,507.69,0.7651,713.5713
1596,2012-01-31,499.26,501.62,0.7224,702.0124
1597,2012-02-01,477.33,486.0,0.9426,671.1886
1598,2012-02-02,494.32,486.39,0.7744,695.0771
1599,2012-02-03,493.78,491.69,0.565,694.3065
1600,2012-02-06,491.03,493.26,0.4304,690.4535
1601,2012-02-07,482.27,482.76,0.417,678.124
1602,2012-02-08,500.35,494.92,0.581,703.5536
1603,2012-02-09,498.16,499.26,0.5277,700.4712
1604,2012-02-10,510.22,510.79,1.1124,717.4243
1605,2012-02-13,506.38,506.39,0.5258,712.0302
1606,2012-02-14,502.54,501.62,0.457,706.636
1607,2012-02-15,508.02,505.37,0.4792,714.3419
1608,2012-02-16,500.9,504.85,0.5161,704.3242
1609,2012-02-17,499.8,501.03,0.3426,702.783
1610,2012-02-20,503.64,506.35,0.5916,708.1772
1611,2012-02-21,505.28,502.2,0.4022,710.489
1612,2012-02-22,511.86,510.98,0.7968,719.7361
1613,2012-02-23,522.82,521.65,1.0641,735.148
1614,2012-02-24,536.52,531.61,1.1686,754.4129
1615,2012-02-27,532.14,538.65,0.9412,748.2481
1616,2012-02-28,529.4,526.25,0.823,744.3952
1617,2012-02-29,526.11,530.68,0.7057,739.7716
1618,2012-03-01,528.85,526.85,0.5804,743.6246
1619,2012-03-02,543.1,539.42,0.9154,763.66
1620,2012-03-05,558.44,557.11,1.2078,785.2367
1621,2012-03-06,539.81,545.71,0.9655,759.0365
1622,2012-03-07,533.78,536.63,0.6774,750.5599
1623,2012-03-08,538.17,539.1,0.6399,756.7247
1624,2012-03-09,544.74,542.39,0.504,765.9718
1625,2012-03-12,539.26,542.4,0.528,758.2659
1626,2012-03-13,539.81,536.65,0.5706,759.0365
1627,2012-03-14,523.37,539.16,1.9206,735.9186
1628,2012-03-15,528.85,519.28,1.0771,743.6246
1629,2012-03-16,533.78,534.89,0.8421,750.5599
1630,2012-03-19,531.59,528.63,0.5799,747.4775
1631,2012-03-20,520.63,524.13,0.5967,732.0656
1632,2012-03-21,514.6,517.54,0.4742,723.5891
1633,2012-03-22,511.86,513.94,0.4088,719.7361
1634,2012-03-23,497.61,501.35,0.6884,699.7006
1635,2012-03-26,503.64,502.11,0.4349,708.1772
1636,2012-03-27,498.71,502.9,0.332,701.2418
1637,2012-03-28,483.36,489.88,0.4616,679.6651
1638,2012-03-29,470.21,472.53,0.437,661.1709
1639,2012-03-30,474.59,475.04,0.3069,667.3356
1640,2012-04-05,505.28,499.41,1.0521,710.489
1641,2012-04-06,507.48,511.06,0.7431,713.5713
