,date,close,average,turnover_ratio,market_cap
1672,2012-01-04,143.89,145.91,0.2582,180.3361
1673,2012-01-05,136.51,139.03,0.5304,171.0914
1674,2012-01-06,138.49,136.79,0.2773,173.5654
1675,2012-01-09,143.99,141.34,0.3831,180.4663
1676,2012-01-10,148.56,147.1,0.6126,186.1954
1677,2012-01-11,148.56,149.54,0.5543,186.1954
1678,2012-01-12,148.56,148.44,0.3609,186.1954
1679,2012-01-13,142.12,144.58,0.5377,178.1226
1680,2012-01-16,134.23,136.89,0.7758,168.2269
1681,2012-01-17,141.91,138.78,0.5381,177.8622
1682,2012-01-18,138.38,139.87,0.5691,173.4352
1683,2012-01-19,140.77,139.32,0.4733,176.4299
1684,2012-01-20,144.72,144.05,0.5968,181.3778
1685,2012-01-30,142.43,143.66,0.3542,178.5132
1686,2012-01-31,142.85,142.21,0.2407,179.034
1687,2012-02-01,142.02,142.75,0.2623,177.9924
1688,2012-02-02,143.47,142.63,0.3089,179.8153
1689,2012-02-03,146.8,146.82,0.6835,183.9819
1690,2012-02-06,147.21,147.01,0.4333,184.5027
1691,2012-02-07,143.99,144.12,0.5634,180.4663
1692,2012-02-08,146.07,145.33,0.5159,183.0704
1693,2012-02-09,147.42,147.45,0.6596,184.7631
1694,2012-02-10,146.69,147.03,0.5003,183.8517
1695,2012-02-13,148.46,147.63,0.6351,186.0652
1696,2012-02-14,147.73,147.48,0.4287,185.1537
1697,2012-02-15,149.91,148.79,0.6598,187.8881
1698,2012-02-16,150.33,150.98,0.7126,188.4089
1699,2012-02-17,149.91,150.39,0.4923,187.8881
1700,2012-02-20,149.6,150.63,0.4769,187.4975
1701,2012-02-21,149.6,148.5,0.529,187.4975
1702,2012-02-22,151.06,150.18,0.5634,189.3204
1703,2012-02-23,151.58,151.3,0.5967,189.9714
1704,2012-02-24,153.24,151.79,0.7368,192.0547
1705,2012-02-27,154.59,155.17,1.2843,193.7474
1706,2012-02-28,155.83,154.9,0.7271,195.3099
1707,2012-02-29,154.9,155.66,0.5614,194.138
1708,2012-03-01,153.76,153.81,0.4406,192.7057
1709,2012-03-02,155.21,154.59,0.5629,194.5286
1710,2012-03-05,154.8,155.23,0.5543,194.0078
1711,2012-03-06,151.26,151.87,0.7168,189.5808
1712,2012-03-07,150.02,150.11,0.5573,188.0183
1713,2012-03-08,151.06,150.41,0.7242,189.3204
1714,2012-03-09,151.47,150.79,0.7743,189.8412
1715,2012-03-12,156.77,154.9,1.7089,196.4817
1716,2012-03-13,156.35,155.65,1.0128,195.9609
1717,2012-03-14,150.54,154.97,1.4365,188.6693
1718,2012-03-15,152.82,152.04,1.0716,191.5339
1719,2012-03-16,160.61,157.82,2.1533,201.2994
1720,2012-03-19,160.93,162.26,1.6719,201.69
1721,2012-03-20,157.29,158.02,0.9035,197.1327
1722,2012-03-21,156.35,156.31,0.7982,195.9609
1723,2012-03-22,157.29,156.29,0.473,197.1327
1724,2012-03-23,153.55,154.1,0.5504,192.4453
1725,2012-03-26,156.67,154.19,0.5715,196.3515
1726,2012-03-27,153.76,155.7,0.5439,192.7057
1727,2012-03-28,148.56,150.15,0.7258,186.1954
1728,2012-03-29,146.07,146.4,0.3834,183.0704
1729,2012-03-30,144.61,145.24,0.3507,181.2475
1730,2012-04-05,147.73,147.07,0.4435,185.1537
1731,2012-04-06,147.84,147.51,0.3919,185.2839
1732,2012-04-09,145.24,145.8,0.3256,182.0288
1733,2012-04-10,145.97,143.99,0.3111,182.9402
1734,2012-04-11,145.76,145.19,0.2418,182.6798
1735,2012-04-12,147.84,146.84,0.3917,185.2839
1736,2012-04-13,148.25,148.19,0.4427,185.8048
1737,2012-04-16,147.32,147.23,0.3008,184.6329
1738,2012-04-17,147.52,147.95,0.4036,184.8933
1739,2012-04-18,148.46,147.35,0.6124,186.0652
1740,2012-04-19,146.48,146.91,0.5643,183.5913
1741,2012-04-20,147.11,146.79,0.3897,184.3725
1742,2012-04-23,148.25,148.53,0.6188,185.8048
1743,2012-04-24,147.63,147.63,0.6287,185.0235
1744,2012-04-25,147.63,147.17,0.4289,185.0235
1745,2012-04-26,146.8,147.03,0.4351,183.9819
1746,2012-04-27,147.63,147.63,0.4144,185.0235
1747,2012-05-02,149.91,149.48,0.7435,187.8881
1748,2012-05-03,154.69,153.26,1.1681,193.8776
1749,2012-05-04,154.07,153.79,0.693,193.0963
1750,2012-05-07,155.11,154.13,1.0048,194.3984
1751,2012-05-08,153.86,154.53,0.7336,192.8359
1752,2012-05-09,152.2,151.65,0.6171,190.7526
1753,2012-05-10,154.17,153.84,0.7698,193.2265
1754,2012-05-11,156.35,156.75,1.485,195.9609
1755,2012-05-14,159.06,160.35,2.2083,199.3463
1756,2012-05-15,157.6,157.53,1.0425,197.5234
1757,2012-05-16,153.96,155.53,0.8212,192.9661
1758,2012-05-17,155.83,155.52,0.6257,195.3099
1759,2012-05-18,153.03,153.23,0.4912,191.7943
1760,2012-05-21,155.0,153.85,0.3973,194.2682
1761,2012-05-22,156.87,157.25,0.6061,196.6119
1762,2012-05-23,158.43,157.67,0.7966,198.565
1763,2012-05-24,155.94,158.2,0.7488,195.4401
1764,2012-05-28,155.11,153.76,0.4849,194.3984
1765,2012-05-29,155.11,154.69,0.7561,194.3984
1766,2012-05-30,154.59,154.95,0.4709,193.7474
1767,2012-05-31,155.52,155.97,0.7201,194.9192
1768,2012-06-01,156.67,156.85,0.6181,196.3515
1769,2012-06-04,154.17,155.69,0.7323,193.2265
1770,2012-06-05,157.81,157.36,1.0864,197.7838
1771,2012-06-06,158.02,158.2,0.7351,198.0442
1772,2012-06-07,155.11,157.03,0.5443,194.3984
1773,2012-06-08,161.24,159.53,2.1396,202.0806
1774,2012-06-11,162.48,161.95,1.5572,203.6431
1775,2012-06-12,161.34,161.15,0.862,202.2108
1776,2012-06-13,170.48,167.71,2.7429,213.669
1777,2012-06-14,168.2,169.19,1.2288,210.8044
1778,2012-06-15,169.76,170.87,1.7517,212.7575
1779,2012-06-18,169.76,170.57,1.1623,212.7575
1780,2012-06-19,170.17,170.75,1.3835,213.2784
1781,2012-06-20,165.81,167.55,1.0484,207.8097
1782,2012-06-21,163.11,163.67,0.8059,204.4243
1783,2012-06-25,164.35,164.64,1.1432,205.9868
1784,2012-06-26,163.11,162.27,0.6929,204.4243
1785,2012-06-27,167.16,167.34,1.1397,209.5024
1786,2012-06-28,174.02,174.46,2.7983,218.096
1787,2012-06-29,181.29,179.12,2.5192,227.2105
1788,2012-07-02,181.5,182.4,2.0438,227.4709
1789,2012-07-03,181.7,181.87,1.5186,227.7313
1790,2012-07-04,177.97,179.7,1.5668,221.0908
1791,2012-07-05,183.94,179.42,1.3349,228.5125
1792,2012-07-06,189.08,187.61,1.8792,234.8927
1793,2012-07-09,190.65,192.41,2.5082,236.8457
1794,2012-07-10,184.47,186.82,1.7007,229.1636
1795,2012-07-11,199.24,193.44,2.8746,247.5227
1796,2012-07-12,196.31,198.06,3.2899,243.8769
1797,2012-07-13,199.77,198.49,2.1343,248.1737
1798,2012-07-16,192.43,197.14,2.0641,239.0593
1799,2012-07-17,185.72,185.9,2.3271,230.726
1800,2012-07-18,187.51,183.79,1.5033,232.9396
1801,2012-07-19,186.88,188.56,1.232,232.1583
1802,2012-07-20,194.63,192.62,1.7796,241.7936
1803,2012-07-23,194.95,196.42,1.8591,242.1842
1804,2012-07-24,194.84,193.45,1.0894,242.054
1805,2012-07-25,190.02,191.38,0.9789,236.0645
1806,2012-07-26,187.19,189.26,0.8855,232.5489
1807,2012-07-27,179.75,181.15,1.6885,223.3043
1808,2012-07-30,178.6,179.05,0.6258,221.872
1809,2012-07-31,180.8,180.84,0.6546,224.6063
1810,2012-08-01,184.47,183.82,0.6601,229.1636
1811,2012-08-02,188.03,187.35,1.1365,233.5906
1812,2012-08-03,190.13,188.63,0.7593,236.1947
1813,2012-08-06,189.18,188.24,1.1168,235.0229
1814,2012-08-07,188.45,189.06,0.7978,234.1114
1815,2012-08-08,186.04,186.44,0.678,231.1167
1816,2012-08-09,194.53,191.25,1.3431,241.6634
1817,2012-08-10,193.27,193.6,1.2004,240.1009
1818,2012-08-13,194.32,195.71,1.5205,241.403
1819,2012-08-14,192.64,191.55,0.9603,239.3197
1820,2012-08-15,189.81,191.94,0.5909,235.8041
1821,2012-08-16,185.51,187.45,0.6609,230.4656
1822,2012-08-17,183.84,183.56,0.5531,228.3823
1823,2012-08-20,186.67,183.72,0.7007,231.8979
1824,2012-08-21,190.75,190.06,0.7832,236.976
1825,2012-08-22,187.92,189.2,0.5239,233.4604
1826,2012-08-23,192.85,191.68,0.9569,239.5801
1827,2012-08-24,190.44,191.72,0.6698,236.5853
1828,2012-08-27,187.51,188.68,0.4206,232.9396
1829,2012-08-28,181.22,184.55,1.3335,225.1272
1830,2012-08-29,181.32,180.34,0.547,225.2574
1831,2012-08-30,174.3,175.61,1.294,216.5335
1832,2012-08-31,177.23,176.08,0.4487,220.1793
1833,2012-09-03,180.69,179.98,0.5217,224.4761
1834,2012-09-04,177.34,178.63,0.5362,220.3095
1835,2012-09-05,178.7,177.59,0.3658,222.0022
1836,2012-09-06,177.13,176.84,0.4589,220.0491
1837,2012-09-07,182.58,181.26,1.2766,226.8198
1838,2012-09-10,181.43,180.64,0.7605,225.3876
1839,2012-09-11,181.64,180.58,0.5286,225.648
1840,2012-09-12,181.64,181.42,0.5496,225.648
1841,2012-09-13,179.02,180.9,0.4166,222.3928
1842,2012-09-14,178.07,177.45,0.6149,221.221
1843,2012-09-17,174.72,175.02,0.4943,217.0544
1844,2012-09-18,175.77,175.45,0.246,218.3564
1845,2012-09-19,180.9,180.27,0.7657,224.7365
1846,2012-09-20,176.08,178.29,0.4475,218.747
1847,2012-09-21,174.93,175.12,0.4004,217.3148
1848,2012-09-24,176.6,175.97,0.2414,219.3981
1849,2012-09-25,179.33,178.81,0.5054,222.7834
1850,2012-09-26,174.93,176.76,0.5129,217.3148
1851,2012-09-27,178.7,177.01,0.4423,222.0022
1852,2012-09-28,181.01,180.18,0.6025,224.8667
1853,2012-10-08,181.22,180.56,0.279,225.1272
1854,2012-10-09,184.78,183.98,0.8437,229.5542
1855,2012-10-10,184.68,184.17,0.399,229.424
1856,2012-10-11,183.31,183.71,0.3752,227.7313
1857,2012-10-12,181.64,182.33,0.3846,225.648
1858,2012-10-15,185.3,183.67,0.4723,230.2052
1859,2012-10-16,188.45,189.48,1.1357,234.1114
1860,2012-10-17,188.03,188.47,0.3756,233.5906
1861,2012-10-18,189.39,189.81,0.5326,235.2833
1862,2012-10-19,187.71,187.71,0.3129,233.2
1863,2012-10-22,188.66,188.61,0.3107,234.3718
1864,2012-10-23,183.94,185.4,0.4925,228.5125
1865,2012-10-24,180.38,182.31,0.4424,224.0855
1866,2012-10-25,182.16,181.75,0.47,226.299
1867,2012-10-26,179.33,180.21,0.41,222.7834
1868,2012-10-29,188.55,186.04,1.1773,234.2416
1869,2012-10-30,189.81,190.4,1.176,235.8041
1870,2012-10-31,191.7,191.25,0.7832,238.1478
1871,2012-11-01,192.54,191.62,0.6271,239.1895
1872,2012-11-02,193.37,193.29,0.7086,240.2311
1873,2012-11-05,189.29,190.07,0.481,235.1531
1874,2012-11-06,191.28,190.13,0.6986,237.627
1875,2012-11-07,191.07,190.84,0.3493,237.3666
1876,2012-11-08,192.01,194.12,1.2076,238.5384
1877,2012-11-09,189.71,190.17,0.6146,235.6739
1878,2012-11-12,186.25,185.88,0.6649,231.3771
1879,2012-11-13,185.41,185.26,0.4091,230.3354
1880,2012-11-14,189.29,187.35,0.4796,235.1531
1881,2012-11-15,187.3,189.65,0.4536,232.6791
1882,2012-11-16,185.83,185.56,0.3758,230.8562
1883,2012-11-19,180.48,180.86,0.7267,224.2157
1884,2012-11-20,180.69,180.82,0.2394,224.4761
1885,2012-11-21,181.74,180.65,0.2617,225.7782
1886,2012-11-22,178.18,179.2,0.3586,221.3512
1887,2012-11-23,179.02,178.23,0.3282,222.3928
1888,2012-11-26,177.02,178.15,0.2231,219.9189
1889,2012-11-27,173.25,174.96,0.3581,215.2315
1890,2012-11-28,171.89,171.0,0.4189,213.5388
1891,2012-11-29,176.08,175.39,0.4491,218.747
1892,2012-11-30,179.54,178.99,0.5032,223.0439
1893,2012-12-03,176.71,178.06,0.4609,219.5283
1894,2012-12-04,173.67,171.99,0.5388,215.7523
1895,2012-12-05,178.18,177.58,0.6255,221.3512
1896,2012-12-06,178.18,178.39,0.3931,221.3512
1897,2012-12-07,181.43,179.64,0.4641,225.3876
1898,2012-12-10,181.85,181.74,0.8452,225.9084
1899,2012-12-11,179.12,179.85,0.3679,222.523
1900,2012-12-12,179.12,179.24,0.2748,222.523
1901,2012-12-13,181.32,181.08,0.3134,225.2574
1902,2012-12-14,184.05,183.84,1.1172,228.6427
1903,2012-12-17,181.64,181.75,0.8268,225.648
1904,2012-12-18,181.11,181.27,0.5669,224.997
1905,2012-12-19,179.33,179.92,0.5174,222.7834
1906,2012-12-20,179.85,180.25,0.5202,223.4345
1907,2012-12-21,183.52,182.44,0.7894,227.9917
1908,2012-12-24,187.51,185.67,0.8585,232.9396
1909,2012-12-25,188.55,188.2,1.0276,234.2416
1910,2012-12-26,188.13,187.79,0.6299,233.7208
1911,2012-12-27,186.25,187.47,0.7108,231.3771
1912,2012-12-28,188.03,185.81,0.6394,233.5906
1913,2012-12-31,186.77,187.01,0.8901,232.0281
1914,2013-01-04,185.62,185.26,0.7579,230.5958
1915,2013-01-07,191.91,189.59,1.122,238.4082
1916,2013-01-08,195.89,195.89,1.5175,243.3561
1917,2013-01-09,194.42,195.54,0.6214,241.5332
1918,2013-01-10,200.19,198.12,1.4344,248.6945
1919,2013-01-11,197.46,199.19,0.8786,245.3092
1920,2013-01-14,207.42,203.93,1.2989,257.6788
1921,2013-01-15,207.94,209.13,1.1885,258.3298
1922,2013-01-16,210.56,210.6,1.1491,261.585
1923,2013-01-17,210.56,209.9,0.897,261.585
1924,2013-01-18,216.01,213.29,0.9075,268.3557
1925,2013-01-21,214.97,215.23,0.738,267.0537
1926,2013-01-22,209.2,209.52,1.1084,259.8923
1927,2013-01-23,211.51,210.02,0.7254,262.7569
1928,2013-01-24,207.52,209.43,0.9965,257.809
1929,2013-01-25,211.09,211.41,0.6933,262.236
1930,2013-01-28,216.96,214.3,1.0156,269.5276
1931,2013-01-29,216.54,216.79,0.7176,269.0068
1932,2013-01-30,216.01,214.42,0.621,268.3557
1933,2013-01-31,209.41,212.47,0.8894,260.1527
