date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,isST
2007-01-04,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-05,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-08,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-09,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-10,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-11,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-12,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-15,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-16,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-17,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-18,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-19,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-22,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-23,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-24,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-25,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-26,sz.000617,51.98364039,51.98364039,51.98364039,51.98364039,0,0.0,,0,0.0,0
2007-01-29,sz.000617,54.58435224,54.58435224,54.58435224,54.58435224,70361,1255240.24,0.093967,1,5.002945,0
2007-01-30,sz.000617,57.30745053,57.30745053,57.30745053,57.30745053,14136,264767.28,0.018879,1,4.988786,0
2007-01-31,sz.000617,60.18353187,60.18353187,60.18353187,60.18353187,78955,1553044.85,0.105444,1,5.01869,0
2007-02-01,sz.000617,63.18199965,63.18199965,61.4991861,63.18199965,5706091,117738639.09,7.620466,1,4.982204,0
2007-02-02,sz.000617,65.7827115,66.33345048,62.14171491,66.33345048,7421155,157738784.93,9.910929,1,4.987897,0
2007-02-05,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-06,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-07,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-08,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-09,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-12,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-13,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-14,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-15,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-16,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-26,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-27,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-02-28,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-03-01,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-03-02,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-03-05,sz.000617,66.33345048,66.33345048,66.33345048,66.33345048,0,0.0,,0,0.0,0
2007-03-06,sz.000617,57.76639968,62.66185728,55.073898,56.9096946,14857396,289801894.79,15.501566,1,-14.20664,0
2007-03-07,sz.000617,58.28654205,59.75517933,56.02239291,58.01117256,6913744,130748120.42,7.213502,1,1.935477,0
2007-03-08,sz.000617,57.27685392,58.71489459,56.14477935,56.81790477,3609512,67575224.41,3.766009,1,-2.056959,0
2007-03-09,sz.000617,57.27685392,59.60219628,57.2156607,59.51040645,6936952,132509431.78,7.237717,1,4.738832,0
2007-03-12,sz.000617,59.93875899,60.21412848,56.6037285,58.133559,4252068,80870433.76,4.436424,1,-2.313628,0
2007-03-13,sz.000617,57.46043358,58.04176917,56.42014884,57.64401324,3879274,72194398.97,4.047467,1,-0.842105,0
2007-03-14,sz.000617,56.87909799,56.87909799,53.2381014,54.73733529,4282382,76715483.77,4.468053,1,-5.042467,0
2007-03-15,sz.000617,54.30898275,55.96119969,54.30898275,55.59404037,3416930,61820638.84,3.565077,1,1.565124,0
2007-03-16,sz.000617,55.41046071,55.96119969,52.25900988,53.72764716,3493554,61944702.33,3.645024,1,-3.357185,0
