date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,isST
2012-01-04,sz.002415,87.28944015,89.2580697,85.46287665,85.50346695,887922,38283386.22,0.355542,1,-2.0233,0
2012-01-05,sz.002415,85.54405725,85.54405725,80.7341067,81.1806,2267119,92106272.66,0.907801,1,-5.0558,0
2012-01-06,sz.002415,81.2211903,82.804212,79.78023465,82.804212,1097804,43831034.0,0.439583,1,2.0,0
2012-01-09,sz.002415,83.0071635,84.81343185,81.2211903,84.021921,1198742,49250243.08,0.480001,1,1.4706,0
2012-01-10,sz.002415,84.427824,86.96471775,84.021921,86.35586325,999836,42078448.73,0.400355,1,2.7778,0
2012-01-11,sz.002415,86.68058565,87.4315062,85.8484845,86.31527295,811285,34620928.68,0.324855,1,-0.047,0
2012-01-12,sz.002415,86.6602905,87.20825955,83.210115,84.2248725,1180453,49775740.33,0.472678,1,-2.4218,0
2012-01-13,sz.002415,83.35218105,84.833727,81.586503,81.60679815,969197,39452169.74,0.388086,1,-3.1084,0
2012-01-16,sz.002415,81.60679815,81.60679815,80.1658425,80.3282037,604449,24074669.74,0.242034,1,-1.5668,0
2012-01-17,sz.002415,80.47026975,82.1953575,76.16769795,81.7894545,3306765,128056947.93,1.324096,1,1.8191,0
2012-01-18,sz.002415,81.0994194,81.0994194,73.61050905,73.61050905,3438608,128297833.54,1.376889,1,-10.0,0
2012-01-19,sz.002415,69.02380515,75.092055,69.02380515,74.3614296,1785238,64808648.69,0.714846,1,1.0201,0
2012-01-20,sz.002415,74.3614296,75.47766285,74.09759265,74.5237908,1696210,62468201.05,0.679197,1,0.2183,0
2012-01-30,sz.002415,74.58467625,76.0662222,72.656637,74.8485132,1240241,45932441.6,0.496618,1,0.4357,0
2012-01-31,sz.002415,75.8632707,75.88356585,72.6160467,75.0514647,1577394,57379322.29,0.631621,1,0.2711,0
2012-02-01,sz.002415,74.4426102,76.2691737,74.280249,74.9296938,936468,34767078.88,0.374981,1,-0.1622,0
2012-02-02,sz.002415,75.7009095,76.1068125,75.092055,75.7414998,814133,30386163.23,0.325995,1,1.0834,0
2012-02-03,sz.002415,75.80238525,79.13078985,75.76179495,77.95367115,1292212,49142678.66,0.517428,1,2.9207,0
2012-02-06,sz.002415,78.1363275,79.151085,77.2433409,77.933376,1461153,56241773.33,0.585076,1,-0.026,0
2012-02-07,sz.002415,77.527473,77.6898342,76.3503543,76.715667,732995,27672854.72,0.293506,1,-1.5625,0
2012-02-08,sz.002415,76.57360095,78.84665775,76.37064945,78.1363275,677120,25926859.64,0.271133,1,1.8519,0
2012-02-09,sz.002415,78.339279,79.09019955,77.12157,77.2027506,1075031,41202169.14,0.430464,1,-1.1948,0
2012-02-10,sz.002415,77.12157,77.7304245,74.0772975,75.39648225,2664361,99358882.59,1.066865,1,-2.3396,0
2012-02-13,sz.002415,74.58467625,76.00533675,71.9666019,74.4832005,3962219,144599753.91,1.586553,1,-1.2113,0
2012-02-14,sz.002415,74.09759265,78.5422305,74.09759265,78.5422305,2965229,112460649.42,1.187338,1,5.4496,0
