date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,isST
2007-01-04,sz.000912,13.051512,13.34517102,12.93731127,13.03519761,8744284,70470680.05,3.67567,1,0.503144,0
2007-01-05,sz.000912,13.03519761,13.81828833,12.69259542,13.75303077,12615185,103670065.79,5.302808,1,5.50689,0
2007-01-08,sz.000912,13.83460272,14.45454954,13.81828833,14.40560637,17680430,154402622.72,7.431989,1,4.744954,0
2007-01-09,sz.000912,14.50349271,14.55243588,14.22614808,14.34034881,11789630,103901570.35,4.955785,1,-0.453001,0
2007-01-10,sz.000912,14.34034881,14.89503807,14.27509125,14.87872368,14056896,126040357.38,5.908832,1,3.754265,0
2007-01-11,sz.000912,14.87872368,15.30289782,14.5198071,14.682951,14743677,135040197.1,6.197522,1,-1.315788,0
2007-01-12,sz.000912,14.5198071,14.81346612,13.83460272,13.83460272,13418302,116823227.94,5.640399,1,-5.777783,0
2007-01-15,sz.000912,13.83460272,14.42192076,13.80197394,14.40560637,9313020,80922510.75,3.914739,1,4.127363,0
2007-01-16,sz.000912,14.47086393,14.82978051,14.20983369,14.58506466,11957226,106199497.64,5.026234,1,1.245749,0
2007-01-17,sz.000912,14.65032222,14.79715173,14.07931857,14.22614808,14528896,129143399.96,6.107238,1,-2.460843,0
2007-01-18,sz.000912,14.1935193,14.63400783,14.04668979,14.56875027,10367355,90720607.75,4.35793,1,2.408257,0
2007-01-19,sz.000912,14.65032222,15.30289782,14.65032222,15.25395465,22694378,208576221.6,9.539608,1,4.703249,0
2007-01-22,sz.000912,15.38446977,15.95547342,15.38446977,15.87390147,18895221,181808197.92,7.942628,1,4.064162,0
2007-01-23,sz.000912,15.95547342,16.05335976,15.1723827,15.72707196,16651601,158718149.69,6.99952,1,-0.924966,0
2007-01-24,sz.000912,15.71075757,15.9881022,15.44972733,15.85758708,14334117,138496471.87,6.025363,1,0.829875,0
2007-01-25,sz.000912,15.74338635,15.80864391,14.86240929,14.89503807,14079231,132146073.55,5.918221,1,-6.06996,0
2007-01-26,sz.000912,14.682951,15.0092388,14.14457613,14.86240929,12153523,108730392.36,5.108747,1,-0.219063,0
