,BackTrend,DoubleMA,LLT,Reverse,RUMI,VNSP
2015-02-05,-0.0005242590867525905,-0.0034443738634671,-0.001388940086892994,-0.0011197214419100259,0.0,0.0
2015-02-06,-0.004282290742623568,-0.0022874890477355037,0.0,8.4992519573087e-05,0.0,-0.0009443679314121221
2015-02-09,-0.002845638234233291,-0.0006850787105170225,0.0007010579809017751,0.0,-0.007057185840168718,0.0
2015-02-10,0.0,-0.0004816217274617892,0.0,0.0011096330672131884,1.9074660525112803e-05,-0.00037905079824404435
2015-02-11,0.0,0.0,0.0,1.237833093914882e-05,0.0,0.001525053861976508
2015-02-12,-0.00020718771997341564,-0.00035130956298636435,0.0,0.0,-0.00475945258410906,0.0
2015-02-13,0.0,0.0,0.0,0.0005898038535796456,-0.0016354148132581364,0.0
2015-02-16,0.009816871262342586,0.0,0.0,-0.0028013775987154707,0.0,0.0
2015-02-17,0.0,0.0,0.0,0.00016084729758165974,2.0607519224895326e-05,0.035187262021729684
2015-02-25,0.0001313138506988576,0.0,0.0,0.0,0.0,0.0
2015-02-26,0.004306947417391298,0.0,0.0,0.0,0.0,0.0
2015-02-27,0.002325724372977276,0.0,0.0,5.862480985242664e-05,0.0,0.0
2015-03-02,0.0030812754209997286,0.0,0.0,0.0,0.0,0.0
2015-03-03,0.0,0.0,-0.0033124235766406633,0.00017267948093380674,4.9143845071655015e-05,0.01783535632447284
2015-03-04,0.00010288351150241781,0.0,-0.0040772203185639976,0.00027146019865277094,0.0,0.0
2015-03-05,0.0,0.0,0.00027751642823274256,0.0,0.0,0.001453064104977176
2015-03-06,0.0002932126591382399,-0.005882973895741784,0.00017673033048784504,-0.00013276535065431176,0.0,0.0012215938665984152
2015-03-09,0.0,-0.0005180819601798646,0.006799147855404873,0.0,0.0,0.0044705031757233775
2015-03-10,0.0,-0.006700121653307136,0.0,-0.0010271454036635528,0.0032775258701844786,0.0
2015-03-11,0.0008808862087779679,0.0,0.000993910995835053,0.0,-0.00031931731110410944,0.0
2015-03-12,0.0004943294014563349,0.0,0.017357533397855215,0.0,0.0,0.0009466032358379477
2015-03-13,0.0,0.0034686357704095936,0.0,0.011533889793975936,0.0,0.0
2015-03-16,0.0,-7.153111972789743e-05,0.0,0.0,0.0,0.0
2015-03-17,0.0,0.0,0.0,0.012754247340980462,0.0,0.0
2015-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,0.0,0.0,0.0,0.00021508143421100138,0.0,0.0
2015-03-20,0.00020750017134367447,0.0,0.0,0.001110368879754362,0.0,0.0
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.003876534926114522
2015-03-24,0.007713486517665518,0.0,0.0,0.0006364318222698137,0.0,0.014395450866660917
2015-03-25,-0.003040135423171736,0.0,0.0017103903275787335,-0.0002470843299867716,0.0,0.0
2015-03-26,0.0,0.0,0.0,0.0005579976625926791,0.0,-0.0002022461210428713
2015-03-27,0.0,0.0,0.0007288513215650519,-0.0004310119830747967,0.0,0.0
2015-03-30,0.002573097020392339,0.0,0.0029881637484100725,0.00033591914288756355,0.0,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.00041065318641171796
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,0.0,0.0,0.0,0.0016549226031048392,0.0,0.005095226903657897
2015-04-03,0.0,0.0,0.0017935216029547154,0.0012275970715408572,0.0,0.0031819996679197486
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,0.0,0.0,0.0017070424629226,0.0,0.0,0.0
2015-04-10,0.0,0.0,-0.0012002664379974586,0.0,0.0,0.0015570004666910003
2015-04-13,0.0,0.0,0.0,0.0013768677052190719,0.0,0.001251095968284315
2015-04-14,0.0,0.0,0.011918983973333878,0.015923464265798992,0.0,0.0008167960891031768
2015-04-15,0.0,0.002052685835841688,-0.003763676201664064,0.0,0.0,0.0003849528959583612
2015-04-16,0.001846059334873628,0.0,0.046581977980089145,0.0,0.0,0.0008949728889173798
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0013850551528961932
2015-04-20,0.0,0.010887297220465579,-0.00047978328065618976,0.0,0.0,0.010709740977142798
2015-04-21,0.013882864051031485,0.0009848826756891746,0.0,0.0,0.0016356785012006333,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.01302009475996985
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0020470564659537884
2015-04-24,0.0,0.0,-0.008773414255381067,0.0,0.0,0.0008667873653419335
2015-04-27,-0.0007378678432852271,0.0,0.0008378872326728001,0.0,0.012425003598263665,-5.660748091985794e-05
2015-04-28,0.0,0.0,-0.0007755991042484979,0.0,0.0,0.0
2015-04-29,0.002803104609299473,0.0,0.015269850321542633,0.0,0.0,0.0
2015-04-30,0.0,0.014999265769267755,0.0,0.0,0.000860215588605452,0.0
2015-05-04,0.02278362345538114,0.002143319465491085,0.0,0.0,0.0,0.0
2015-05-05,-0.0013262068878504218,0.00047314854356436583,0.04106336666336303,0.0,0.002320280774803756,0.042824535312730436
2015-05-06,0.008700601287320408,0.010219790400254005,0.03277696518553236,0.0,0.0,0.013250174022857521
2015-05-07,0.026867340201466843,0.04168750960114738,0.1344998540826068,0.0,0.0,-0.0005957322024845712
2015-05-08,0.0,0.0,0.0,0.0,0.0004028599209205925,-0.0013748636071774462
2015-05-11,0.0,0.006895877483330431,0.0,0.0,0.006612975126719268,0.0058500846209839676
2015-05-12,0.03782559381591221,0.04062725169771894,0.0,0.0,0.003928702851546244,0.0
2015-05-13,0.0,0.0,-0.004640279293194984,0.0,0.010103698696261302,0.00853082906919839
2015-05-14,0.0,0.021351170761923364,-0.004319392709206403,0.0,0.03764798546327214,0.0
2015-05-15,0.0,0.0,-0.007761277857338296,0.0,0.0,0.03927458522168492
2015-05-18,0.01196941909583096,0.05353201256658277,0.0,0.0,0.005269497875876877,0.0
2015-05-19,0.0204333686436936,0.0005829500874713118,0.0,0.0,0.016057619510960186,0.0
2015-05-20,0.0,0.034504328404923484,0.10456495715640066,0.0,0.02009733852709977,0.0013936541984830562
2015-05-21,0.016078709110068767,0.0,0.00012330423572623852,0.0,0.0,0.0
2015-05-22,0.019311899331179282,0.0,0.0,0.0,0.0596915808880858,0.0024464433241653135
2015-05-25,0.002359490430481407,0.0,0.0,0.0,0.027115781756655053,0.0
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.10807358659481633
2015-05-27,0.06723865620423108,0.0,0.0,0.0,0.0,0.0
2015-05-28,-0.008886153921726788,0.0,-0.025856538977296693,0.0,0.0,0.010413266365620955
2015-05-29,0.37596179022582965,0.1283919394321521,-0.0007242497131480925,0.0,0.0,0.0008754941687506877
2015-06-01,0.052805373201775044,0.0,0.0,0.0,0.0,0.0
2015-06-02,0.0,-0.00767759068500376,0.0,0.0,0.0,0.0067191929931358614
2015-06-03,0.0,-0.004907993152873726,0.0,0.0,0.0,0.0
2015-06-04,0.0,0.0,-0.0001344268163501849,0.0,0.0,0.012187217976458626
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.005114532379409175
2015-06-08,0.0,0.0,0.018162308639710564,0.0,0.0,0.0
2015-06-09,0.0,0.0,0.0034668228815444217,0.0,0.0,0.0
2015-06-10,0.0009025202845640041,0.0,0.0,0.0,0.0,0.0
2015-06-11,0.0,0.0,-0.0007218049309141721,0.0,0.0,0.005133520985151307
2015-06-12,0.0,0.0026268655078036155,0.004264930830307413,0.0,0.0,0.0
2015-06-15,0.0,0.0,-7.600686259992434e-05,0.0,0.0,0.0194166685685036
2015-06-16,-0.007661573004201352,0.0,0.003538198747625128,0.0,0.0,-0.0017998945332539048
2015-06-17,0.0019295594401239958,0.03336841190715832,0.010836924424494115,0.0,0.0,0.0
2015-06-18,0.04531549763477652,-0.013004344163985574,0.002738366192022173,0.0,0.0,0.0006201914778287155
2015-06-19,-0.026544866466149633,-0.012374803388568001,0.00815896692579486,0.0,-0.0014406497071505612,-0.009848673968778268
2015-06-23,-0.0006680145784215963,0.022765558787290877,0.0019444200855234534,0.0,0.06689329156346355,0.0
2015-06-24,0.0,0.0010336313668557566,0.0,0.0005041600392478612,-0.00588901547844051,0.002072390713742904
2015-06-25,-0.003275115520221443,0.00021642635363144973,-0.0018062440748788493,0.0,0.09362193707854018,0.0
2015-06-26,0.0,0.00010300478864523902,-0.006182238807441766,0.0,-0.029882298233995647,0.0
2015-06-29,-0.014372624438183181,0.0013083379299372306,0.017998543151615847,0.0,-0.003107917918713591,0.0
2015-06-30,-0.0012496041940941666,0.005274803372462029,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,-0.0036476493778726474,-0.001048745290690902,0.0
2015-07-02,0.003786177961495885,0.0,-0.034291327212797526,0.0,0.0,-0.021401194253781765
2015-07-03,-0.01458322823514884,-0.011070326686736846,0.0,0.0,-0.006728757222387265,0.0
2015-07-06,-0.02373576171026475,-0.01683848706051392,0.0,0.0,0.002380067582829017,0.0
2015-07-07,0.0,-0.009162814094613038,0.0,-0.00616344815582007,-0.0029886294451105188,-0.0028067789028196474
2015-07-08,0.0,0.0,0.0,0.0,0.0,-0.027958087501895094
2015-07-09,0.0,0.0,0.0,0.0,-0.01589030604405523,-0.00557666370372423
2015-07-10,0.0,0.0,0.0,0.025341332563654614,0.05599988062236621,0.0
2015-07-13,0.0,0.0,0.0,0.010808591868225654,-0.000582777654339718,0.0
2015-07-14,0.0,0.0,-0.008561366588615203,0.0035063325984516316,0.0,-0.007591371577858103
2015-07-15,-0.01790513762851192,0.0,-0.06492429577624168,0.0,0.0,0.0
2015-07-16,0.0,0.0,-0.0023835847717371267,0.0,0.0,0.00202851303647514
2015-07-17,0.0,0.0,0.0,0.04333014821573593,0.0,0.0
2015-07-20,0.0,0.0026255951017356335,0.0,0.006125732840517212,0.0,-0.009883541208107582
2015-07-21,0.0,0.0,0.0,0.0,0.0,-0.005058691480432138
2015-07-22,0.007384693958828262,0.0,0.0,0.0010136029601134412,0.0,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,-0.006202270724423663
2015-07-24,0.0,0.0,0.0,0.002689525868822038,0.0,0.0
2015-07-27,0.0,0.0,-0.05288968248222783,0.0,0.0,0.0
2015-07-28,0.0,-0.013454000681583856,-0.01763359767719054,0.0,0.0,-0.010159905066530302
2015-07-29,0.006523910399683199,-0.008783889516312324,0.0,0.0,0.0,0.0
2015-07-30,0.0,0.0,0.0,-0.006974388694421887,0.0,0.0
2015-07-31,0.0,0.0011350441849432142,-0.003554286582719381,2.325210926590561e-05,0.0,-0.00028744348389176663
2015-08-03,0.0,-0.006449245226951156,0.0032947836696216653,0.0,0.0,0.0012733060208533294
2015-08-04,-0.0004929866151654221,-0.005285303424900219,0.0,0.0,0.0,0.0
2015-08-05,0.0,0.0,-0.003549946259445697,0.0003345870491377658,0.0,-0.006661937501808324
2015-08-06,0.0,-0.000728160321637927,-0.008970351039348633,0.0,0.0,-0.00947952609625913
2015-08-07,0.004653783712473327,0.0,0.0,0.0,0.0,0.0
2015-08-10,0.0016437205192199923,0.006890980055741357,0.0,0.0,0.0022537536497458147,0.0
2015-08-11,0.00025282725847457867,0.0,0.0,0.0007339552368909691,0.0,0.0
2015-08-12,0.0015678673220807353,0.0,-0.003232897002204616,0.01899810342025003,0.0013941660482865584,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-14,0.0,0.0,0.0,0.00023872584017426584,0.0,0.0
2015-08-17,0.0006897071944218703,0.0,-0.0035673034536947965,0.0,0.0,0.0
2015-08-18,-0.0007854506537468506,-0.007863347137579852,-0.011852239862754053,0.0005634032775979106,0.0,0.0
2015-08-19,-0.005443543947780807,0.0,0.004378278998563383,0.0,0.0,0.0
2015-08-20,-0.014756882936535726,-0.010486593498449732,-0.0012496162846596752,-0.0019609519529573904,0.0,0.0
2015-08-21,-0.013651120415259748,-0.01834757390411313,0.004100537418115355,0.0,0.0,0.0
2015-08-24,0.0,-0.04176732193999914,-0.005097373413023391,-0.005327286234463884,0.0,0.0
2015-08-25,0.0,-0.029919800328582425,0.0,0.0,-0.03151377248248969,0.0
2015-08-26,0.0,-0.014771537114256324,0.0,0.0,-0.028114641612887542,0.0
2015-08-27,-0.030764474664806297,-0.020363285416349814,0.0,0.0,-0.004321549403387336,0.0
2015-08-28,0.0,0.0,0.0,0.0,-0.01548853674026552,0.0
2015-08-31,0.0,0.0,0.0,0.0,-0.014481751251630438,-0.014006401782573273
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-02,-0.006577838170446741,0.0,0.0,0.0,-0.00492593851967069,0.0
2015-09-07,0.0,0.0,0.0,0.0,-0.022669268109215223,0.0
2015-09-08,0.0,0.0,-0.00657537569724581,0.0,0.0,0.0
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-10,-0.00496232186950581,0.0,0.0018687294286283875,0.0,0.0,0.0
2015-09-11,-0.00018517301950681298,0.0,-0.0182924337136463,0.0,0.0,0.0
2015-09-14,0.0,0.0,-0.02263513063877868,0.0,0.0,0.0
2015-09-15,0.0004891139798679727,0.0006308329323138253,-0.0025722106501191956,0.0,0.0,-0.01277187125731528
2015-09-16,0.0,-0.0010814892678946914,-0.00046016134807759133,0.0,0.0,-0.0019686006287811583
2015-09-17,0.0,0.0,0.0,0.0,0.0,-0.0015780829358157489
2015-09-18,0.0,0.0,-2.7882885291093588e-05,0.0,-0.00035384620348668426,0.0
2015-09-21,0.0,0.0,0.0,0.0,0.000153024918474398,-0.0011271414100885388
2015-09-22,0.0,0.0,0.0,0.012424670970706276,0.0,-0.0024935656706605515
2015-09-23,-7.822797078433941e-05,0.0,-0.0160929451893014,0.0,0.0,-0.0009280045828676981
2015-09-24,0.0,0.0016326372859016784,-0.000298542337042918,0.0,0.0,0.0
2015-09-25,0.0,0.0,-0.006946270536976687,0.0,0.0,0.0
2015-09-28,0.0,-0.0017430491748421796,-1.597858472063001e-05,0.0,0.0,0.0
2015-09-29,-0.00416019168649892,-0.00563562863842189,-0.004395591071035481,-0.024024977218922702,0.0,0.0
2015-09-30,-0.01432939911585587,0.0,0.0,-0.022029366554162592,0.0,0.0
2015-10-08,0.0020581053567335604,0.0,0.0,-0.0012383700230089688,0.000794646320923022,0.0
2015-10-09,0.0,0.0,0.0,0.009952322727904408,0.0,0.0
2015-10-12,0.00045093312437899776,0.0,0.0,-0.003989882924194242,0.0,0.0
2015-10-13,0.0,0.0,0.0,-0.00438458903250249,0.0,0.0
2015-10-14,-0.0012355903045396304,0.0,0.0,0.0,0.0,0.0
2015-10-15,0.008464056734277811,0.0,0.0,0.0,0.0,0.0
2015-10-16,0.0,0.0,0.0,0.0033313606990861963,0.0,0.0
2015-10-19,8.858618009905048e-05,0.0,0.0,0.009285874487504796,0.0,0.000628842092854
2015-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-22,-0.0069766875854520545,0.0,0.02383293767056444,0.0,0.0,0.0
2015-10-23,0.0,0.0,0.0,0.00046117321721666626,0.0,0.0
2015-10-26,0.0,0.0,0.0,0.0008556482950918845,0.0,0.0
2015-10-27,-0.0006418468653831027,0.0,0.0,0.0021587663695719567,0.0,0.00028189464881405915
2015-10-28,-0.0017832822519697725,-0.0014752958450513973,0.004149280094194916,-0.0023940198514859454,0.0,-0.00013396877023734725
2015-10-29,0.0,0.0,0.000731304408802667,0.004098130460534825,0.0,-0.012889880743223293
2015-10-30,0.0,0.0,0.006283626991969291,0.00018838568951739677,0.0,0.0
2015-11-02,0.0,-0.00601017956944667,0.0034390174210595786,-8.735836692431592e-05,0.0,0.0
2015-11-03,-0.0023326407209118987,-0.009601303689377824,0.05874822111232024,-5.332226022439656e-06,0.0,-7.034202364225567e-05
2015-11-04,0.0,0.01260637284720703,0.0,0.00962508270911393,0.0007035526241097833,0.0
2015-11-05,0.0,0.0,0.0,0.001400197953283105,0.0028685443559337,0.0
2015-11-06,0.0,0.0015933711246554683,0.0,0.0,0.0015049852039810926,0.0
2015-11-09,0.0,0.0,0.0,-0.0221737125587067,0.0,0.0
2015-11-10,0.0,0.0,0.0,-0.0007381611388891867,0.0,0.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-12,-0.0001239728649215292,0.0,-0.0008115305698839548,0.0,0.0,0.0
2015-11-13,-0.0005411470619867234,0.0,-0.0034697043488653946,0.0,0.0,0.0
2015-11-16,0.008298009423467683,0.0,-0.00097463755970437,-0.0005592806305552464,0.0,-0.0023001869306381387
2015-11-17,0.0,0.00035099927666600825,-0.0017320707836223801,0.0,0.0,0.0
2015-11-18,0.00018956764283599553,-0.005140557245364252,0.00603081497653432,0.0,0.0,0.0
2015-11-19,0.0,0.0014451225469280578,0.0,0.0,0.0,0.0
2015-11-20,0.0,0.0,0.0,0.001945433074903903,0.0,0.0
2015-11-23,-0.0004332631977650122,0.034971616491820484,-0.006113921306601395,0.0,0.0,0.0040589104764664555
2015-11-24,0.017052435645823517,0.0,5.120282563179346e-05,-0.0002941969167486048,0.0,0.0
2015-11-25,-0.0035743300381775034,-0.002739070148864754,0.006238799757550698,0.0,0.0,0.0
2015-11-26,0.0,-0.0017489254803459782,0.0,-0.004352756401723988,-2.9291918730375452e-05,0.0
2015-11-27,-0.00234994817051623,-0.007554032230705506,-0.004990200506216995,-0.003329193799323279,-0.012459358649574268,0.0
2015-11-30,-0.02496901247217083,0.01836394526930505,0.007856592257236825,0.0,0.0050301244220088545,0.0
2015-12-01,0.0,0.05459197184144703,0.0,0.0,-0.001891437476751297,0.0
2015-12-02,0.0,0.0027649770480792533,-5.1523653533841926e-05,0.0,-0.0010465570032693453,0.0
2015-12-03,0.0012614241565680896,0.00452629558140356,-0.0004886574121995371,0.0,0.0,0.0028804942830705344
2015-12-04,-0.0009684927405859018,0.002067432905661771,-0.002110297561732552,-0.0022599553102624808,0.01180387281835608,0.0
2015-12-07,0.040203551913461824,0.0,-0.0028525646359449453,0.0,0.014605995550629672,0.0
2015-12-08,0.0030346521382086703,-0.0005322962098192046,-0.004258299919898146,-0.001041309875547261,0.0,0.0
2015-12-09,0.03602337305613805,0.0,-0.004798400169014864,0.0,0.0022338836567255193,-0.002679570420992868
2015-12-10,0.0002748342499936652,0.0,0.0,-0.0011513593997245432,0.0,-0.004722737217061926
2015-12-11,0.0053468332401635284,-0.0008148833892370028,0.0,0.0,0.029645461109764213,0.0
2015-12-14,0.0019174229735940524,-0.0006258203174097099,0.0,0.0,0.0019271292729547964,0.0
2015-12-15,0.0016421973035485346,0.0,0.0,0.00015744459020679673,0.0,0.0
2015-12-16,0.0,0.0005560197474322948,-0.0012497929899484416,-0.00032518369315812226,0.0,0.0016060382765867697
2015-12-17,0.0002816900646902479,0.0,-2.7750517305616424e-05,0.0,-0.00047239363777563253,0.0
2015-12-18,0.0,0.0,0.0,-0.0003905022107868183,0.0,0.0
2015-12-21,0.0,0.0,-0.002197771238834984,0.0,-0.00012926919209702955,0.0002375208612605525
2015-12-22,0.0,0.0007399970506499097,0.0,0.003246010317068739,0.0,0.0
2015-12-23,-0.0009576202172527893,0.0,-0.0014164159457097536,0.0,0.0,0.0
2015-12-24,0.0,0.0,-0.0013420504500808116,-0.0013745896260745963,0.0,-0.00011078277782151261
2015-12-25,0.0,5.573102925719528e-05,-0.0025904603271706293,0.0,0.0,-1.4819925289908924e-05
2015-12-28,0.0,-0.0030131244361638714,-0.010588030809835534,-0.0026882082294138977,0.0,0.01070101570644286
2015-12-29,0.002425964171630797,-0.0034349544096474605,-0.0010387397895124319,0.008589785575832577,0.0,-0.005876644288595189
2015-12-30,-0.0007002829401500818,-0.003912039082314308,0.0,0.00020591235589734986,0.0,0.0
2015-12-31,-0.005992206270074142,-0.0014705797769270362,0.0,0.0,0.0,0.0
2016-01-04,-0.01888624201942029,-0.017970906443391624,-0.020788582455327127,0.0,0.0,0.0
2016-01-05,-0.009280327597085143,-0.009899849627669292,0.0002873575273586322,0.0,-0.004811956035682032,-0.0014726148278509403
2016-01-06,-0.0022916368478844537,-0.0012801480688486382,0.0,0.0,0.00039853862944408576,0.0
2016-01-07,0.0,-0.014882425946606256,-0.0009269691195820676,0.0,-0.016093278963001088,0.0
2016-01-08,0.01306592666883383,-0.00516708962416943,0.0,0.0,-0.021977639175332502,0.0
2016-01-11,0.0,0.0,0.0,-0.00758131828791774,-0.017574867674448175,0.0
2016-01-12,-0.010716089201771577,-0.0015674040990110527,-0.001784573780923007,0.0,-0.004474998919218944,0.0
2016-01-13,-0.001739324878319166,0.0,0.0,0.0,-0.0012762146437076984,0.0
2016-01-14,-0.003450031578855228,-0.001978505638632732,0.0,0.0,-0.0067626510357386635,0.0
2016-01-15,0.0,0.0,0.0,-0.0040389524424699385,-0.0017538347410043236,-0.000767841817779258
2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,0.0,0.0,0.0004580848964335533,0.0,0.0,0.0
2016-01-20,0.0,0.0,0.0,0.0008086506185990733,0.0,0.0
2016-01-21,-0.0014917651926100192,0.00010033812950089871,0.0,0.0,-0.003145227602779722,0.0
2016-01-22,0.0,0.0,0.0,0.0,0.0,-0.0002923384925300943
2016-01-25,0.0,0.0,0.0,0.0,0.0,-0.007284375498839674
2016-01-26,0.0,0.0,-0.006587164446456915,0.0,0.0,0.0
2016-01-27,0.0,0.005606948743276265,0.0,0.0,-0.0005341070796274594,0.0
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,0.0,0.0,0.0,0.0,0.0,-0.003812016343416715
2016-02-01,0.0,0.0,0.0,0.0,0.0,-0.0006076724747360215
2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0006194040417845108
2016-02-04,0.0,0.0,0.0,0.0,0.0,8.915241047436025e-05
2016-02-05,0.0,0.0,0.0,0.002411397647316984,0.0,0.0
2016-02-15,0.0,0.0,-0.004623005531574227,0.0,0.0,0.002593452613571965
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,0.0,0.0007894903908705302,0.0,0.0,0.0,0.0
2016-02-18,-0.0014491577477494764,0.0,-0.0014491577477494686,0.0,0.0,0.0
2016-02-19,0.0004540918541949732,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.0,0.0,0.0,0.0,0.0,0.002951136116450668
2016-02-23,0.0,0.0,0.0,0.003541803726068977,0.0,0.0
2016-02-24,0.0005367552124600271,0.0,0.0,0.0,0.0,0.004342980374970393
2016-02-25,-0.0015551673465313352,0.0,-0.023939932076808088,0.00011236639242271035,0.0,0.0
2016-02-26,0.0015025008792145305,0.0,-0.003943010046350099,0.0,0.0,-0.013607720770449175
2016-02-29,0.0,-0.0005478083390156014,-9.673837151550572e-05,0.0,0.0,0.0
2016-03-01,-0.0010402984750966448,-0.02785676264597911,0.00012224563144995967,0.0,0.0,-0.0008759933614894619
2016-03-02,0.0,-0.002251309492623736,0.0,0.0,0.0,0.0
2016-03-03,0.0,-0.002272773157088993,0.0,0.0,0.0,0.0
2016-03-04,-0.0011642169085407633,0.0,-0.000388252109313489,0.0,-0.004209513391285594,0.0
2016-03-07,0.0012954740672612116,0.0,-0.0005745947528235477,0.0039056050909134846,0.0,0.0
2016-03-08,0.0,0.0,0.0,0.0008619493167720541,-0.0001839388870305772,0.0005633756002519617
2016-03-09,-0.00011550168706233917,0.0,-0.003558787587881187,0.0,0.0009084690387281795,0.0
2016-03-10,-0.0007172692859742691,6.480800681885369e-05,-0.008418450198231314,-0.0001496886899709322,-0.0022327523169024524,-0.002792586519056031
2016-03-11,-0.00924496044540747,-7.29816158970736e-05,-0.0003985879177791597,0.0,-0.0004615040490889959,0.0
2016-03-14,0.0,-0.004913568066698952,0.0,0.0,0.0,-0.0009476970400767106
2016-03-15,0.0,-6.140643197523193e-05,0.0,0.0002200812877372519,0.0,0.0
2016-03-16,-0.002209796710382076,-0.0022190378047339822,-0.0008042943835198871,0.0,-0.0004072067754767883,0.003277573527242834
2016-03-17,0.002769060792051742,6.373712708397013e-05,0.0,0.0,0.003372187633088843,-8.897362068999229e-05
2016-03-18,0.00048806875551810275,0.0,0.0,-0.0002331477555614067,0.0,0.0
2016-03-21,0.0,0.0,0.0,0.0006498708796925055,0.0,0.0032264716287865765
2016-03-22,-5.557244058838539e-05,0.0,0.0,-0.0002818572783783608,0.0,0.0
2016-03-23,0.00020713584611303017,0.0,0.0,0.0,0.0,-0.0007727346113046754
2016-03-24,0.0,0.0,-0.0011508613030784406,0.0,0.0,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,-0.0010719517238937664
2016-03-28,0.0,0.0,0.0009284918110594218,0.00509126329970881,0.0,0.0
2016-03-29,0.0,-0.0009474339972348312,0.004020107618168448,0.0,-0.0033171139009588345,0.0
2016-03-30,-0.0011773621005560849,0.0,0.0,0.0001257562317327613,0.0,0.000137154819800443
2016-03-31,0.0,0.00040266065226928643,0.0,0.0007406377535917853,0.0,0.0
2016-04-01,0.0,0.0,7.898382532473247e-05,0.0,0.0,0.0
2016-04-05,0.0,0.0,0.0,0.0009302524519959217,0.0,0.0
2016-04-06,0.0,0.0,0.0,0.032395917924616366,0.00491297767594987,0.00020107524138381094
2016-04-07,0.0,0.0,-0.00018462019764937623,0.0010168040979627335,0.0,0.0013813790694221751
2016-04-08,0.0,0.0,0.03275435296024043,0.0,0.0,0.001627414945727888
2016-04-11,0.0,0.0,0.0,0.0015308069575387646,0.0,0.0
2016-04-12,0.0,-0.00022408465938390844,-0.0003425321765119692,0.0,0.0,0.0
2016-04-13,0.0,0.01089492616581563,0.0,0.0038156453825147563,0.0,0.0
2016-04-14,0.0,0.003443839251717876,0.0,-0.00011342712553181886,0.0,0.0023625457636016795
2016-04-15,0.0,0.0006278542778600834,0.0,-0.003987899532651531,0.0,0.0010958341073703138
2016-04-18,-0.00025119971193738623,0.0,-0.01300184482816412,0.0,0.0,0.00037703910595015123
2016-04-19,0.005503179143355803,0.004554789691450716,0.003324295152598084,-0.0011829854303461236,0.0,0.0002772231239393793
2016-04-20,0.008761306161444046,0.0,-0.0031002856158673063,0.0,0.0,0.0024007257674125244
2016-04-21,0.003143637955626781,-0.012443966196309103,0.00023388282458857947,0.0010184648657533492,-0.004110776106364609,-0.008471362937139376
2016-04-22,-0.000864021762380709,0.0002580837547281328,0.0,0.0008456218600662938,0.009067455836249294,0.0
2016-04-25,0.0,0.004530374733513825,0.0,-1.0898020521280511e-05,0.005581271986504911,-0.0003913130028469173
2016-04-26,0.0028217981653849184,0.0003291937116509024,0.0009083312738652437,0.0,-1.7709930293398515e-05,0.0
2016-04-27,0.0,0.0,0.0,-0.00124861259530276,-0.00011427131311361174,0.0
2016-04-28,-0.00036338023794587113,0.0,0.0007895770202350035,-0.006724165128907323,0.00196745078616324,-6.682088479680474e-05
2016-04-29,0.0003463682373419888,0.0,0.0,-0.019815648901718566,0.011619358436093553,-0.001352165134798601
2016-05-03,0.00046936878263370807,0.0006468246430648007,0.0,-0.00015949517507591056,0.0021811334962758013,0.0
2016-05-04,0.00034626182046888234,0.0,0.0,-0.0001511575440527713,-0.0025806644011220053,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.00048261649086842176,0.0
2016-05-06,0.0,0.0,-0.004811678677663192,0.0,0.0,0.0
2016-05-09,-0.006532144283127221,-0.0018556350539856376,0.000930385030189394,0.0,0.0,-0.0012947593036343565
2016-05-10,-0.0007774437886808741,0.00039746366924596206,0.0,0.0,0.0,-0.003127702352787987
2016-05-11,0.00017601022001496376,0.0005985059705990159,0.0,0.0,-0.00016804971596304469,-0.0011715223924995697
