date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,isST
2007-01-04,sh.600642,7.5,7.76,7.36,7.45,101743616,771637597.0,7.434976,1,1.915183,0
2007-01-05,sh.600642,7.42,8.05,7.31,7.98,96002091,750594051.0,7.01541,1,7.114097,0
2007-01-08,sh.600642,8.05,8.45,8.05,8.29,79261456,655666576.0,5.792078,1,3.884711,0
2007-01-09,sh.600642,8.3,8.56,8.27,8.39,54651295,457148847.0,3.993676,1,1.206277,0
2007-01-10,sh.600642,8.51,8.76,8.34,8.74,59826644,511583064.0,4.371868,1,4.171626,0
2007-01-11,sh.600642,8.76,8.83,8.44,8.46,59286059,511089797.0,4.332364,1,-3.203658,0
2007-01-12,sh.600642,8.37,8.46,7.88,7.89,76917661,624939522.0,5.620804,1,-6.737591,0
2007-01-15,sh.600642,7.85,8.28,7.81,8.26,48439429,391233992.0,3.53974,1,4.689485,0
2007-01-16,sh.600642,8.35,8.4,8.05,8.3,53446623,440278965.0,3.905644,1,0.484261,0
2007-01-17,sh.600642,8.35,8.56,8.01,8.15,62770888,522586914.0,4.58702,1,-1.807236,0
2007-01-18,sh.600642,8.1,8.28,7.88,8.13,46108659,370530286.0,3.369418,1,-0.245393,0
2007-01-19,sh.600642,8.16,8.53,8.16,8.51,74609884,621991710.0,5.452162,1,4.674048,0
2007-01-22,sh.600642,8.7,8.83,8.56,8.8,77973329,677312391.0,5.697948,1,3.407755,0
2007-01-23,sh.600642,8.8,8.85,8.39,8.69,69153711,594372461.0,5.053449,1,-1.250007,0
2007-01-24,sh.600642,8.7,9.16,8.57,9.07,81309847,723043632.0,5.941766,1,4.372844,0
2007-01-25,sh.600642,9.04,9.14,8.72,8.75,73404439,655205089.0,5.364073,1,-3.528111,0
2007-01-26,sh.600642,8.63,9.08,8.49,8.94,67794313,593122682.0,4.95411,1,2.171424,0
2007-01-29,sh.600642,9.01,9.34,9.0,9.25,66763516,614190788.0,4.878784,1,3.467566,0
2007-01-30,sh.600642,9.3,9.35,8.98,9.04,49215705,449917300.0,3.596467,1,-2.270271,0
2007-01-31,sh.600642,9.04,9.2,8.55,8.58,59675549,529937412.0,4.360826,1,-5.088496,0
2007-02-01,sh.600642,8.48,8.78,8.36,8.68,48111455,413295796.0,3.515773,1,1.165506,0
2007-02-02,sh.600642,8.76,8.84,8.39,8.4,42981942,370855297.0,3.140931,1,-3.225814,0
2007-02-05,sh.600642,8.37,8.47,8.21,8.23,30871882,256701835.0,2.255981,1,-2.023811,0
2007-02-06,sh.600642,8.26,8.44,8.18,8.41,29281760,243663559.0,2.139782,1,2.187124,0
2007-02-07,sh.600642,8.5,8.56,8.37,8.49,35363009,299940030.0,2.584173,1,0.951248,0
2007-02-08,sh.600642,8.54,8.98,8.45,8.85,52590053,461652570.0,3.84305,1,4.24029,0
2007-02-09,sh.600642,8.88,9.0,8.6,8.87,40504213,356650878.0,2.95987,1,0.225983,0
2007-02-12,sh.600642,8.89,9.05,8.81,8.99,36330726,324760565.0,2.65489,1,1.352874,0
2007-02-13,sh.600642,9.0,9.35,8.85,9.26,54497880,494783900.0,3.982465,1,3.003342,0
2007-02-14,sh.600642,9.28,9.48,9.21,9.33,49016432,458286246.0,3.581905,1,0.755936,0
2007-02-15,sh.600642,9.39,9.58,9.31,9.47,43638705,411918585.0,3.188924,1,1.50054,0
2007-02-16,sh.600642,9.51,9.65,9.35,9.57,61560819,586486534.0,4.498594,1,1.05596,0
2007-02-26,sh.600642,9.8,10.53,9.8,10.53,82145251,847333720.0,6.002813,1,10.03135,0
2007-02-27,sh.600642,10.84,10.98,9.48,9.55,135220480,1399215006.0,9.881317,1,-9.306739,0
2007-02-28,sh.600642,9.56,10.46,9.56,10.43,91547976,918899588.0,6.689923,1,9.214661,0
2007-03-01,sh.600642,10.45,10.46,9.78,9.93,75516746,757842283.0,5.518431,1,-4.793864,0
2007-03-02,sh.600642,9.8,10.17,9.8,10.0,42266525,422265509.0,3.088652,1,0.704932,0
2007-03-05,sh.600642,9.95,10.08,9.4,9.7,48013457,466817382.0,3.508612,1,-3.000002,0
2007-03-06,sh.600642,9.62,9.9,9.42,9.79,34875701,337204226.0,2.548563,1,0.927837,0
2007-03-07,sh.600642,9.95,10.15,9.91,10.09,48291319,484040766.0,3.528917,1,3.064353,0
2007-03-08,sh.600642,10.12,10.19,9.93,10.15,33667176,339661558.0,2.460249,1,0.594643,0
2007-03-09,sh.600642,10.15,10.17,9.89,9.98,37556476,376089438.0,2.744462,1,-1.674878,0
2007-03-12,sh.600642,9.98,10.1,9.83,10.07,33961965,339226151.0,2.481791,1,0.901805,0
2007-03-13,sh.600642,10.09,10.39,10.06,10.31,51102253,524924595.0,3.734328,1,2.383324,0
2007-03-14,sh.600642,10.16,10.16,9.9,10.03,39481084,396640735.0,2.885104,1,-2.715816,0
2007-03-15,sh.600642,10.1,11.03,10.1,11.03,172570896,1885715428.0,12.610721,1,9.97009,0
2007-03-16,sh.600642,11.15,11.17,10.6,10.71,103192375,1124064709.0,7.540845,1,-2.901176,0
2007-03-19,sh.600642,10.45,11.66,10.4,11.45,106160878,1194393201.0,7.75777,1,6.909429,0
2007-03-20,sh.600642,11.45,11.88,11.24,11.8,68613285,795558192.0,5.013957,1,3.056772,0
2007-03-21,sh.600642,11.76,11.95,11.65,11.8,46180874,543450659.0,3.374695,1,0.0,0
2007-03-22,sh.600642,11.9,12.26,11.77,11.86,71358746,859674043.0,5.214583,1,0.50847,0
2007-03-23,sh.600642,11.79,11.99,11.41,11.79,52957172,619331900.0,3.869877,1,-0.590217,0
2007-03-26,sh.600642,11.86,12.08,11.57,11.97,49550397,588122250.0,3.620925,1,1.52672,0
2007-03-27,sh.600642,11.97,11.98,11.72,11.84,42006896,497450991.0,3.069679,1,-1.086049,0
2007-03-28,sh.600642,11.84,12.61,11.5,12.46,99400660,1200045960.0,7.263763,1,5.236485,0
2007-03-29,sh.600642,12.49,12.6,12.0,12.04,77024257,948192230.0,5.628594,1,-3.370787,0
2007-03-30,sh.600642,11.95,12.2,11.8,11.99,36358784,436889036.0,2.65694,1,-0.415284,0
2007-04-02,sh.600642,12.26,12.42,12.11,12.25,35451930,434226522.0,2.590671,1,2.168476,0
2007-04-03,sh.600642,12.35,12.82,12.31,12.61,49059213,618003715.0,3.585031,1,2.938773,0
