date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,isST
2021-01-04,sz.000860,72.54,75.97,72.18,74.88,9517144,710360365.55,1.283,1,3.2258,0
2021-01-05,sz.000860,74.94,77.74,73.89,76.48,15251087,1158507665.22,2.056,1,2.1368,0
2021-01-06,sz.000860,76.45,76.45,72.36,73.95,14426528,1062808079.99,1.9449,1,-3.3081,0
2021-01-07,sz.000860,73.0,73.29,71.2,71.95,13901970,1000385430.81,1.8742,1,-2.7045,0
2021-01-08,sz.000860,71.95,73.18,69.57,70.86,12612613,897826863.35,1.7003,1,-1.5149,0
2021-01-11,sz.000860,70.8,71.98,68.0,69.79,10998925,770304891.88,1.4828,1,-1.51,0
2021-01-12,sz.000860,69.0,70.94,68.54,69.91,9171123,639527695.46,1.2364,1,0.1719,0
2021-01-13,sz.000860,69.55,69.56,66.7,68.56,15921654,1081195073.12,2.1464,1,-1.9311,0
2021-01-14,sz.000860,67.82,69.3,67.34,68.45,7019478,479304671.2,0.9463,1,-0.1604,0
2021-01-15,sz.000860,67.85,68.4,65.7,66.64,7592840,507106764.19,1.0236,1,-2.6443,0
2021-01-18,sz.000860,66.6,67.08,64.55,66.0,10931622,716430460.55,1.4737,1,-0.9604,0
2021-01-19,sz.000860,66.98,68.38,66.5,66.98,7759732,524481060.47,1.0461,1,1.4848,0
2021-01-20,sz.000860,67.19,69.99,65.7,69.63,8420213,575631826.85,1.1352,1,3.9564,0
2021-01-21,sz.000860,68.87,71.79,68.51,71.69,7944854,559273928.51,1.0711,1,2.9585,0
2021-01-22,sz.000860,71.6,71.6,69.37,70.08,7345092,515682858.48,0.9902,1,-2.2458,0
2021-01-25,sz.000860,70.0,71.97,69.22,70.3,9233966,652813185.84,1.2449,1,0.3139,0
2021-01-26,sz.000860,70.19,71.16,68.48,68.7,5963232,414463043.33,0.8039,1,-2.276,0
2021-01-27,sz.000860,67.64,68.78,66.22,67.76,6556256,443463514.65,0.8839,1,-1.3683,0
2021-01-28,sz.000860,66.99,67.9,66.01,66.42,4567876,305737240.42,0.6158,1,-1.9776,0
2021-01-29,sz.000860,67.0,68.18,64.5,66.1,6636035,441899865.25,0.8946,1,-0.4818,0
2021-02-01,sz.000860,64.51,65.89,63.4,64.55,8906816,574390282.22,1.2008,1,-2.3449,0
2021-02-02,sz.000860,64.6,65.78,63.41,65.31,9080076,584582216.1,1.2241,1,1.1774,0
2021-02-03,sz.000860,65.5,66.37,64.21,64.26,7977920,519287422.77,1.0755,1,-1.6077,0
