date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,isST
2007-01-04,sh.600881,7.1,7.47,6.9,7.4,79988520,588157026.0,8.507634,1,8.983802,0
2007-01-05,sh.600881,7.4,7.97,6.95,6.99,70604962,525666671.0,7.509592,1,-5.540545,0
2007-01-08,sh.600881,6.81,7.69,6.76,7.69,54549828,397161873.0,5.801957,1,10.01431,0
2007-01-09,sh.600881,7.9,8.06,7.35,7.72,48927489,376959108.0,5.203961,1,0.390114,0
2007-01-10,sh.600881,7.7,7.82,7.47,7.71,38368038,293202668.0,4.080851,1,-0.12953,0
2007-01-11,sh.600881,7.72,7.8,7.0,7.29,45482010,340641300.0,4.837498,1,-5.447472,0
2007-01-12,sh.600881,7.18,7.35,6.57,6.6,59268823,412827914.0,6.303872,1,-9.465022,0
2007-01-15,sh.600881,6.6,6.6,6.6,6.6,0,0.0,,0,0.0,0
2007-01-16,sh.600881,7.26,7.26,7.26,7.26,5013863,36400645.0,0.533278,1,10.00001,0
2007-01-17,sh.600881,7.99,7.99,7.3,7.57,83525114,643442423.0,8.883788,1,4.269972,0
2007-01-18,sh.600881,7.41,7.65,6.88,7.16,49216869,354766076.0,5.23474,1,-5.416121,0
2007-01-19,sh.600881,7.16,7.49,6.99,7.27,51788072,372029557.0,5.508215,1,1.536315,0
2007-01-22,sh.600881,7.3,7.53,7.23,7.4,62388925,457123028.0,6.635729,1,1.788172,0
2007-01-23,sh.600881,7.48,8.14,7.34,8.14,144969405,1143109938.0,15.419045,1,10.0,0
2007-01-24,sh.600881,8.12,8.12,7.7,7.87,78495483,619064171.0,8.348833,1,-3.316959,0
2007-01-25,sh.600881,7.91,8.36,7.62,7.98,92648668,752782179.0,9.854176,1,1.397715,0
2007-01-26,sh.600881,7.7,8.15,7.18,7.75,55328662,423165772.0,5.884794,1,-2.882206,0
2007-01-29,sh.600881,7.81,7.95,7.54,7.75,65376068,506164523.0,6.953443,1,0.0,0
2007-01-30,sh.600881,7.9,8.0,7.51,7.59,49346697,381533964.0,5.248548,1,-2.064514,0
2007-01-31,sh.600881,7.61,7.7,6.83,6.84,62296215,450007475.0,6.625868,1,-9.881423,0
2007-02-01,sh.600881,6.8,6.92,6.23,6.68,58621037,387183884.0,6.234973,1,-2.339186,0
2007-02-02,sh.600881,6.72,7.13,6.58,6.83,48297094,333168575.0,5.136912,1,2.245511,0
2007-02-05,sh.600881,7.08,7.25,6.9,7.1,33096592,235348635.0,3.520176,1,3.953148,0
2007-02-06,sh.600881,7.15,7.21,6.83,7.04,25545222,178531133.0,2.717007,1,-0.84507,0
2007-02-07,sh.600881,7.15,7.29,7.0,7.13,28433579,203296255.0,3.024215,1,1.278411,0
2007-02-08,sh.600881,7.08,7.12,6.83,7.08,32382299,226014884.0,3.444203,1,-0.701265,0
2007-02-09,sh.600881,7.16,7.58,7.16,7.47,50017376,372676181.0,5.319882,1,5.508473,0
2007-02-12,sh.600881,7.58,7.84,7.56,7.72,41180642,317132973.0,4.380001,1,3.34672,0
2007-02-13,sh.600881,7.72,7.72,7.72,7.72,0,0.0,,0,0.0,0
2007-02-14,sh.600881,7.93,8.09,7.72,7.91,43491658,343811482.0,4.625802,1,2.461141,0
2007-02-15,sh.600881,7.93,8.7,7.86,8.7,80966007,676552307.0,8.6116,1,9.987357,0
2007-02-16,sh.600881,8.9,8.9,8.38,8.41,70452722,607446666.0,7.4934,1,-3.333333,0
2007-02-26,sh.600881,8.42,8.73,8.23,8.7,46557027,393711315.0,4.951837,1,3.448276,0
2007-02-27,sh.600881,8.83,9.28,7.83,7.89,98456396,856118793.0,10.471889,1,-9.310345,0
2007-02-28,sh.600881,7.85,8.63,7.8,8.52,58160729,477382317.0,6.186015,1,7.984798,0
2007-03-01,sh.600881,8.52,8.55,7.9,8.1,52368747,426546073.0,5.569976,1,-4.929578,0
2007-03-02,sh.600881,8.02,8.28,7.91,8.09,28805427,233115698.0,3.063765,1,-0.12346,0
2007-03-05,sh.600881,8.1,8.37,7.81,8.15,35004706,283099550.0,3.723124,1,0.74165,0
2007-03-06,sh.600881,8.1,8.59,8.0,8.5,60762667,511199033.0,6.462759,1,4.294483,0
2007-03-07,sh.600881,8.58,8.98,8.41,8.92,82398903,718574160.0,8.764004,1,4.941177,0
2007-03-08,sh.600881,8.93,9.15,8.65,8.96,52776217,471766752.0,5.613314,1,0.44843,0
2007-03-09,sh.600881,8.96,9.05,8.7,8.81,40022416,355102148.0,4.256811,1,-1.674103,0
2007-03-12,sh.600881,8.7,8.8,8.5,8.79,37959071,328248820.0,4.037353,1,-0.22702,0
2007-03-13,sh.600881,8.86,9.44,8.86,9.13,54423113,500825784.0,5.788479,1,3.868034,0
2007-03-14,sh.600881,8.94,9.29,8.64,9.01,50294495,451210223.0,5.349357,1,-1.314347,0
2007-03-15,sh.600881,9.0,9.49,8.91,9.4,71661324,664344562.0,7.621947,1,4.328517,0
2007-03-16,sh.600881,9.69,10.27,9.5,9.81,129048825,1265647761.0,13.725721,1,4.361711,0
2007-03-19,sh.600881,9.38,10.4,9.27,10.18,76232920,769358406.0,8.108185,1,3.77166,0
2007-03-20,sh.600881,10.22,10.44,9.91,10.33,52580688,535360061.0,5.592518,1,1.473474,0
2007-03-21,sh.600881,10.53,10.58,10.12,10.28,42183370,434789984.0,4.486652,1,-0.484029,0
2007-03-22,sh.600881,10.28,10.45,9.88,10.01,75772044,760981123.0,8.059166,1,-2.626454,0
2007-03-23,sh.600881,9.9,10.0,9.7,9.93,45593191,449029442.0,4.849323,1,-0.7992,0
2007-03-26,sh.600881,9.91,10.29,9.7,10.12,44498147,445674287.0,4.732853,1,1.91339,0
2007-03-27,sh.600881,10.09,10.19,9.91,10.0,38386357,384623342.0,4.082799,1,-1.18577,0
2007-03-28,sh.600881,10.0,10.16,9.5,9.85,46327364,457594214.0,4.92741,1,-1.499996,0
2007-03-29,sh.600881,9.85,10.14,9.68,9.71,40987276,406014677.0,4.359435,1,-1.421323,0
2007-03-30,sh.600881,9.68,9.96,9.53,9.75,26275347,256917872.0,2.794664,1,0.411946,0
2007-04-02,sh.600881,9.79,10.35,9.77,10.23,47637415,483738861.0,5.066748,1,4.923072,0
2007-04-03,sh.600881,10.31,10.37,10.1,10.15,35737564,364683697.0,3.801072,1,-0.782013,0
2007-04-04,sh.600881,10.2,10.71,10.2,10.58,61077014,642587595.0,6.496193,1,4.236456,0
2007-04-05,sh.600881,10.5,11.48,10.38,11.29,69906391,768431226.0,7.435291,1,6.710775,0
2007-04-06,sh.600881,11.18,12.42,11.05,12.26,95156706,1147210843.0,10.120932,1,8.591677,0
2007-04-09,sh.600881,12.6,12.88,12.1,12.51,84466166,1056921297.0,8.983879,1,2.039152,0
2007-04-10,sh.600881,12.85,13.48,12.61,13.29,66228853,867406871.0,7.044146,1,6.23501,0
2007-04-11,sh.600881,13.4,13.55,12.61,12.91,63482194,825719281.0,6.752009,1,-2.859293,0
2007-04-12,sh.600881,12.9,13.3,12.81,13.04,49815548,652524819.0,5.298416,1,1.006972,0
2007-04-13,sh.600881,13.04,14.34,12.51,14.02,75209513,1037672720.0,7.999335,1,7.515341,0
2007-04-16,sh.600881,14.35,15.42,14.35,15.42,70570272,1056455973.0,7.505902,1,9.985731,0
2007-04-17,sh.600881,15.87,16.96,15.87,16.96,79282253,1308148198.0,8.432515,1,9.987023,0
2007-04-18,sh.600881,16.96,16.96,16.96,16.96,0,0.0,,0,0.0,0
2007-04-19,sh.600881,16.96,16.96,16.96,16.96,0,0.0,,0,0.0,0
2007-04-20,sh.600881,18.4,18.66,18.4,18.66,11134258,207763515.0,1.184247,1,10.02359,0
2007-04-23,sh.600881,20.53,20.53,20.53,20.53,4824201,99040847.0,0.513105,1,10.02144,0
2007-04-24,sh.600881,22.58,22.58,20.31,20.75,105706693,2272055627.0,11.243036,1,1.071599,0
2007-04-25,sh.600881,20.35,20.5,19.4,19.88,63206879,1262545475.0,6.722727,1,-4.192775,0
2007-04-26,sh.600881,19.89,21.0,19.2,20.83,55445220,1127655252.0,5.897191,1,4.778676,0
2007-04-27,sh.600881,20.78,22.38,20.35,21.72,58427490,1270567380.0,6.214388,1,4.272681,0
2007-04-30,sh.600881,21.45,23.89,21.15,23.89,82516503,1915151528.0,8.776512,1,9.990792,0
2007-05-08,sh.600881,25.56,26.28,24.5,26.28,72479217,1860682569.0,7.708939,1,10.00419,0
2007-05-09,sh.600881,26.44,26.44,23.65,24.31,84924948,2111624778.0,9.032675,1,-7.496199,0
2007-05-10,sh.600881,23.86,23.97,22.57,23.12,52445302,1216668203.0,5.578118,1,-4.895099,0
2007-05-11,sh.600881,22.7,24.37,22.15,23.86,49471833,1171413540.0,5.261858,1,3.200691,0
2007-05-14,sh.600881,23.5,24.4,23.0,23.13,40738238,959856688.0,4.332947,1,-3.05952,0
2007-05-15,sh.600881,23.13,23.6,20.82,20.82,71171815,1548335853.0,7.569883,1,-9.987028,0
2007-05-16,sh.600881,20.41,22.9,20.21,22.9,74756229,1620111255.0,7.951124,1,9.990394,0
2007-05-17,sh.600881,23.53,24.5,23.5,23.57,73423283,1761398724.0,7.80935,1,2.925765,0
2007-05-18,sh.600881,23.03,24.4,22.72,23.79,53303492,1264918057.0,5.669396,1,0.933395,0
2007-05-21,sh.600881,22.6,26.1,22.6,25.52,69236910,1710980499.0,7.364085,1,7.271961,0
2007-05-22,sh.600881,25.7,26.1,24.89,24.93,61076435,1550872481.0,6.496131,1,-2.311913,0
2007-05-23,sh.600881,24.94,25.5,24.08,24.96,46317928,1146708187.0,4.926406,1,0.120332,0
2007-05-24,sh.600881,24.9,25.86,24.0,25.38,75920096,1910160355.0,8.074913,1,1.682693,0
2007-05-25,sh.600881,25.35,27.92,24.9,27.8,101990165,2763906118.0,10.847744,1,9.535068,0
2007-05-28,sh.600881,28.19,28.29,26.8,26.93,84447188,2311205964.0,8.981861,1,-3.129493,0
2007-05-29,sh.600881,26.79,27.85,26.17,27.35,63101820,1703760218.0,6.711553,1,1.559599,0
2007-05-30,sh.600881,24.62,26.4,24.62,24.62,79681692,2007776128.0,8.474999,1,-9.981716,0
2007-05-31,sh.600881,22.16,23.54,22.16,22.16,82716985,1855063846.0,8.797835,1,-9.99188,0
2007-06-01,sh.600881,22.42,22.85,19.94,19.94,94556104,1982542926.0,10.057052,1,-10.01805,0
2007-06-04,sh.600881,19.95,20.4,17.95,17.95,80328520,1471630143.0,8.543796,1,-9.979939,0
2007-06-05,sh.600881,16.61,19.38,16.16,19.01,139512526,2396508910.0,14.838647,1,5.905289,0
2007-06-06,sh.600881,19.0,19.95,18.01,18.92,93432819,1772553130.0,9.937578,1,-0.473436,0
2007-06-07,sh.600881,19.0,20.81,18.7,20.81,97046144,1919532822.0,10.321894,1,9.989426,0
2007-06-08,sh.600881,21.1,22.89,20.8,21.88,105635190,2333610689.0,11.235431,1,5.141757,0
2007-06-11,sh.600881,23.8,23.8,22.9,23.59,73150748,1718006434.0,7.780363,1,7.815361,0
2007-06-12,sh.600881,23.55,25.38,22.8,25.26,76899590,1871014138.0,8.179093,1,7.079271,0
2007-06-13,sh.600881,25.78,26.3,25.11,25.18,58653288,1501206847.0,6.238404,1,-0.316706,0
2007-06-14,sh.600881,25.18,25.18,25.18,25.18,0,0.0,,0,0.0,0
2007-06-15,sh.600881,24.85,27.0,24.48,26.18,61642979,1609644231.0,6.556389,1,3.971406,0
2007-06-18,sh.600881,27.05,27.29,26.25,26.29,49912714,1332089231.0,5.30875,1,0.42017,0
2007-06-19,sh.600881,26.0,26.4,24.5,25.17,94720654,2390372809.0,10.074553,1,-4.260178,0
2007-06-20,sh.600881,25.0,26.95,24.54,25.55,71482537,1844472272.0,7.602931,1,1.50973,0
